gene	mean_KO	mean_WT	mean_dif	mean_pval	feature	location
Glp1r	0.7275	0.53	0.1975	0.00233357488496892	TES	17:30935510:30937510
Gm1045	0.5025	0.275	0.2275	0.00683636580879967	TES	5:91994317:91996317
Gm10578	0.69	0.51	0.18	0.000249187973799602	gene	7:137235682:137241609
Gm11190	0.7025	0.89	-0.1875	0.00487747149587456	TSS	11:77928288:77930288
Gm13003	0.835	0.6525	0.1825	0.0158084214526628	TES	4:137158081:137160081
Gm13939	0.83	0.6	0.23	0.0223198346690841	TES	2:109901395:109903395
Gm14005	0.805	0.63	0.175	0.0133326368195185	TES	2:128371107:128373107
Gm14057	0.79	0.5825	0.2075	0.000213752791799386	TSS	2:130803101:130805101
Gm14207	0.12	0.2975	-0.1775	3.70976771485974e-05	gene	2:119322198:119325197
Gm14812	0.6825	0.43	0.2525	0.00645333840696251	TSS	20:99442797:99444797
Gm15326	0.415	0.1925	0.2225	0.0086903573170667	gene	13:111868935:111870937
Gm15800	0.81	0.63	0.18	0.000209057565446745	TES	5:121367577:121369577
Gm1587	0.745	0.5475	0.1975	0.00202446669632015	TES	14:77792944:77794944
Gm16159	0.72	0.4925	0.2275	0.00179498667396533	TES	8:25547672:25549672
Gm1653	0.725	0.515	0.21	0.00397023223532034	TSS	3:149273736:149275736
Gm1661	0.7025	0.53	0.1725	0.00979770775321328	gene	4:117216189:117250917
Gm17644	0.6375	0.3825	0.255	1.22115510128351e-05	gene	1:12668562:12672090
Gm19345	0.7225	0.515	0.2075	0.000617936494331933	TES	7:19857355:19859355
Gm20748	0.765	0.5875	0.1775	0.00811430956958314	gene	18:61640652:61646485
Gm2447	0.3875	0.5875	-0.2	0.00884497969829759	TES	3:52775654:52777654
Gm4251	0.5125	0.76	-0.2475	0.00426129294361176	TSS	14:71250272:71252272
Gm4794	0.785	0.41	0.375	1.81258412543645e-08	gene	10:33767423:33781115
Gm4827	0.5	0.3025	0.1975	0.000746738506986011	TSS	16:50071852:50073852
Gm5878	0.5075	0.2825	0.225	0.00164742510645478	TSS	6:85125094:85127094
Gm5893	0.8375	0.6375	0.2	0.00102797203760304	TSS	7:24817794:24819794
Gm6260	0.675	0.455	0.22	0.00667438746308498	TSS	3:143711143:143713143
Gm6592	1	0.785	0.215	0.0188620556835474	TES	20:8848607:8850607
Gm826	0.8	0.62	0.18	0.00798460110816591	TSS	2:160326494:160328494
Gnai1	0	0.17	-0.17	0.000547758073921705	TSS	5:18359413:18361413
Gnas	0.7025	0.525	0.1775	3.38769070539854e-16	TSS	2:174283319:174285319
Gnb5	0.1175	0.3025	-0.185	0.00501332969248314	TSS	9:75313067:75315067
Gnmt	0.5925	0.4025	0.19	0.00210808203088505	TSS	17:46728165:46730165
Gp2	0.86	0.655	0.205	0.0198191345673567	TES	7:119441543:119443543
Gpm6b	0.47	0.2	0.27	0.0112002302816546	gene	20:166239942:166388033
Gpr107	0.79	0.625	0.165	0.000955834741985774	TES	2:31215567:31217567
Gpr137	0.43	0.66	-0.23	0.00525367653496881	gene	19:6939069:6941450
Gpr162	0.69	0.48	0.21	0.0023147284708387	gene	6:124859444:124862917
Gpsm1	0.11	0.3275	-0.2175	0.00558544537254734	TSS	2:26314532:26316532
Gria3	0.5225	0.295	0.2275	0.00128344405500526	gene	20:41402300:41677601
Grin2d	0.0600000000000001	0.27	-0.21	0.00458964648732338	TSS	7:45865681:45867681
Grm2	0.03	0.2425	-0.2125	0.00603738666678754	TSS	9:106655109:106657109
Gsdma2	0.7525	0.565	0.1875	0.00638618565693297	gene	11:98647758:98656957
Gtdc1	0.4325	0.635	-0.2025	0.00490948427684237	TES	2:44563411:44565411
Gtf2h5	0.6875	0.465	0.2225	0.00802556039754293	gene	17:6080827:6084485
Gucy1b2	0.6575	0.47	0.1875	0.00507468383157737	TSS	14:62455289:62457289
H2 Eb1	0.52	0.2925	0.2275	1.08396209163088e-05	gene	17:34306866:34315674
H2 Q10	0.0225	0.2175	-0.195	0.00341648269320052	TSS	17:35469088:35471088
Hace1	0.83	0.655	0.175	0.0013858276276556	TES	10:45711345:45713345
Hapln3	0.175	0	0.175	0.00143778216143537	TSS	7:79130018:79132018
Has1	0.46	0.265	0.195	0.00117018053246933	gene	17:17844325:17854188
Hcn2	0.7675	0.5675	0.2	0.000124204510213792	gene	10:79717633:79735108
Hcn4	0	0.2175	-0.2175	0.00328671643801735	TSS	9:58822511:58824511
Hcrtr1	0.7475	0.505	0.2425	0.00361990870728586	TES	4:130129216:130131216
Heca	0	0.1775	-0.1775	4.9562907468636e-05	TSS	10:17947067:17949067
Hhatl	0.655	0.345	0.31	0.000279956099727605	TSS	9:121791507:121793507
Hic1	0.3425	0.1625	0.18	0.000343403749124584	TES	11:75163564:75165564
Hmg20b	0.5125	0.3	0.2125	2.35379068329009e-05	TES	10:81345045:81347045
Hmga1	0.7225	0.5275	0.195	0.0117989149307997	gene	17:27557603:27562672
Hmga1 rs1	0.7225	0.5275	0.195	0.011680978748576	gene	17:27557652:27562671
Hmgn2	0.3525	0.0425	0.31	0.00342990990030199	gene	4:133965738:133966991
Hmha1	0.38	0.2	0.18	0.000420869227180533	TSS	10:80018674:80020674
Hoxb5	0.4	0.18	0.22	0.00126347047648476	TES	11:96305121:96307121
Hpd	0.3075	0.1125	0.195	0.00204132479772082	TES	5:123170806:123172806
Hsd11b2	0	0.1775	-0.1775	0.00420434169724243	TSS	8:105517745:105519745
Hsd17b14	0.475	0.71	-0.235	0.00378297414659493	TSS	7:45553927:45555927
Hyou1	0.52	0.7925	-0.2725	0.00666516039970743	TES	9:44391369:44393369
Ict1	0.71	0.52	0.19	0.00316845275498251	TES	11:115409913:115411913
Ids	1	0.8075	0.1925	1.18762491761583e-07	gene	20:70344069:70364085
Ifitm1	0.7825	0.5825	0.2	0.00585578314477358	TSS	7:140966428:140968428
Igf1	0.6375	0.4425	0.195	0.00520283181336746	gene	10:87860055:87936047
Igf2	0.35	0.1675	0.1825	3.60126141777035e-07	gene	7:142651767:142656481
Igfbp6	0.885	0.6975	0.1875	0.000301871209040503	gene	15:102145185:102148512
Igsf1	0.855	0.6	0.255	0.0004713101707005	gene	20:49783536:49796745
Il12rb1	0.775	0.5925	0.1825	4.96053775155254e-06	gene	8:70809448:70820423
Il17re	0.5775	0.355	0.2225	0.00746607327685301	gene	6:113459483:113469751
Il18r1	0.5975	0.3575	0.24	0.00175351731371131	TSS	1:40464551:40466551
Il1rl1	0.595	0.35	0.245	0.00061878827633917	TES	1:40464414:40466414
Il34	0.465	0.245	0.22	0.00231644637050413	TSS	8:110804924:110806924
Il4	0.7475	0.545	0.2025	0.00573689709964814	TES	11:53611460:53613460
Il6st	0.8325	0.6725	0.16	9.84964264815633e-06	TES	13:112505860:112507860
Iqsec1	0.105	0.3125	-0.2075	0.0027404902235403	TSS	6:90809123:90811123
Iqsec2	0.815	0.6	0.215	0.00859785080100697	gene	20:152180008:152224237
Irs4	0	0.1925	-0.1925	6.61529244222197e-05	gene	20:141711997:141724217
Irx3	0.02	0.2125	-0.1925	4.93055809517387e-05	gene	8:91799510:91800654
Isg20	0.65	0.8775	-0.2275	0.00114729231259035	TSS	7:78913234:78915234
Itga2b	0.6875	0.47	0.2175	0.00299443575117724	TES	11:102452296:102454296
Itpka	0.75	0.5375	0.2125	0.00160279376790649	TES	2:119750253:119752253
Iyd	0.7325	0.56	0.1725	0.00306407031857384	TSS	10:3539278:3541278
Jakmip3	0.5825	0.3975	0.185	0.00785733730396349	gene	7:138941729:139082976
Jmjd1c	0.7425	0.5175	0.225	0.0174209302471128	gene	10:67128257:67255326
Kcna1	0.34	0.5225	-0.1825	0.00474708878994456	gene	6:126637462:126644801
Kcnab2	0.7775	0.6	0.1775	0.000195735483570533	TES	4:152389739:152391739
Kcnh6	0.265	0.5675	-0.3025	0.000212933637303612	TES	11:106033064:106035064
Kcnj14	0.6925	0.42	0.2725	1.75466948328442e-05	gene	7:45817466:45823747
Kcnj5	0.885	0.705	0.18	0.00624198564685505	TES	9:32313782:32315782
Kcnk4	0.5125	0.33	0.1825	3.6087542020769e-05	gene	19:6926689:6933515
Kcnmb2	0.78	0.615	0.165	0.000741410874292329	gene	3:31903702:32199180
Kcnn1	0.5675	0.7725	-0.205	0.000966318847820602	TES	8:70841048:70843048
Kctd6	0.61	0.4325	0.1775	0.000345711739489819	gene	14:8215147:8222569
Kif9	0.8425	0.655	0.1875	0.000254358997566561	gene	9:110477957:110524174
Klhl13	0.21	0.01	0.2	0.00669280607928634	TSS	20:23284428:23286428
Klhl38	0.45	0.68	-0.23	0.0015504112767498	TSS	15:58323169:58325169
Klhl7	0.8525	0.6625	0.19	0.00189316886748558	gene	5:24101589:24160231
Klra8	0.815	0.6325	0.1825	0.00505549592497574	TSS	6:130128835:130130835
Krt42	0.7275	0.525	0.2025	0.00824834531048392	TES	11:100261881:100263881
Krt5	0.8575	0.6725	0.185	0.000104736691393335	TSS	15:101711891:101713891
Krt8	0.81	0.595	0.215	0.000187975642423981	gene	15:101997710:102003342
L1cam	0.0850000000000002	0.2875	-0.2025	0.0039013445833389	TSS	20:73879834:73881834
L2hgdh	0	0.215	-0.215	0.00273802341333091	TSS	12:69723874:69725874
Lag3	0.78	0.58	0.2	0.000881882687125928	gene	6:124905358:124910705
Lax1	0.8775	0.69	0.1875	0.00216234797821577	TSS	1:133689108:133691108
Ldb1	0.7275	0.515	0.2125	2.29070422005936e-05	TES	19:46031600:46033600
Ldb3	0.82	0.5675	0.2525	2.13097564016236e-06	gene	14:34527698:34587607
Lemd2	0.615	0.405	0.21	0.00665190134837429	TES	17:27188599:27190599
Lep	0.88	0.6675	0.2125	1.15437522655485e-06	TSS	6:29059220:29061220
Lgals1	0.41	0.205	0.205	0.00050934649652661	TSS	15:78925724:78927724
Lhcgr	0.7875	0.59	0.1975	6.2220440520575e-05	TSS	17:88790976:88792976
Lhx3	0.425	0.2025	0.2225	5.23398162063933e-05	TES	2:26199211:26201211
Lhx9	0.45	0.275	0.175	0.00177155921743408	gene	1:138831943:138841444
Lif	0.24	0.0475000000000001	0.1925	0.000534851422087433	gene	11:4258567:4271514
Lingo3	0.84	0.6525	0.1875	0.00352747598400907	TES	10:80831800:80833800
Loxl2	0.6575	0.87	-0.2125	1.8246036974065e-08	TES	14:69694834:69696834
Lpar6	0.48	0.2625	0.2175	0.00255189965532847	TES	14:73239358:73241358
Lppr2	0.46	0.2775	0.1825	0.000554278401503604	TES	9:21947907:21949907
Lrrc18	0.7075	0.3775	0.33	0.0092877268362581	gene	14:32992381:33008398
Lrrc24	0.4025	0.2375	0.165	0.00174380199394366	gene	15:76716275:76721173
Lrrc25	0.7875	0.5725	0.215	0.000171498213525009	TSS	8:70615843:70617843
Lrrc4	0.26	0.4525	-0.1925	0.000170755069790423	TSS	6:28830747:28832747
Lrrc4b	0.4375	0.2475	0.19	3.11021628218658e-06	TES	7:44462344:44464344
Lrrn2	0.485	0.29	0.195	0.00823669027097009	TES	1:132939005:132941005
Lrrn4cl	0.7525	0.515	0.2375	0.00401403199550008	gene	19:8851784:8852909
Ltk	0.7525	0.54	0.2125	0.00399078753476867	TES	2:119750325:119752325
Lypd3	0.885	0.705	0.18	4.87506665521907e-05	TES	7:24640118:24642118
Mafg	0.6425	0.4625	0.18	0.00126069753420129	gene	11:120629350:120632547
Mafk	0.765	0.565	0.2	0.000126352134915725	gene	5:139792535:139801652
Magi2	0.76	0.5825	0.1775	0.00722180189040564	gene	5:19908517:20703791
Map3k10	0.8275	0.67	0.1575	1.56654613272982e-13	gene	7:27657374:27673581
Map4	0.585	0.36	0.225	0.00123016897376774	TES	9:110082954:110084954
Mapre2	0.5275	0.365	0.1625	0.0016841943762105	gene	18:23804969:23892861
March1	0.7975	0.5425	0.255	0.0128029086119916	gene	8:65619524:66470637
Mb	0.81	0.605	0.205	0.000476552063547906	TSS	15:77021727:77023727
Mcam	0.2825	0.715	-0.4325	2.44155450265452e-07	TES	9:44141726:44143726
Mdga2	0.805	0.575	0.23	0.0171534317789767	gene	12:66467058:67221549
Mef2a	0.00750000000000006	0.2	-0.1925	0.00338426105626969	TSS	7:67371858:67373858
Meg3	0.6	0.445	0.155	1.37569717695807e-13	TSS	12:109539995:109541995
Metrn	0.6975	0.47	0.2275	0.000456504859666423	TES	17:25793570:25795570
Mettl7a3	0.78	0.5525	0.2275	0.0228886387716335	TES	15:100339169:100341169
Mgat5b	0	0.19	-0.19	0.000102705795231264	TSS	11:116917862:116919862
Mid1	0.39	0.1325	0.2575	0.00506438527053699	gene	20:169880618:169989797
Mif4gd	0.81	0.6	0.21	0.00854434990440518	gene	11:115608918:115611969
Mmel1	0.88	0.7175	0.1625	7.00033611604301e-05	TES	4:154894530:154896530
Mmp17	0.775	0.6075	0.1675	0.000367749685087294	gene	5:129585213:129607211
Mmp2	0.7925	0.635	0.1575	0.00264826672988878	TES	8:92852420:92854420
Mmp28	0.335	0.1425	0.1925	0.00323096147841417	TES	11:83440875:83442875
Mmp9	0.54	0.3275	0.2125	0.00173537689007485	TSS	2:164947218:164949218
Mnt	0.5225	0.735	-0.2125	1.81044285880046e-08	gene	11:74831923:74844725
Mok	0.875	0.7025	0.1725	0.0141871624544249	TES	12:110806797:110808797
Mpl	0.7925	0.6225	0.17	0.00297157125319826	gene	4:118443414:118456513
Mpnd	0.5025	0.7525	-0.25	0.0115054880008382	TES	17:56015783:56017783
Mpp4	0.44	0.2475	0.1925	0.00077000934728089	TSS	1:59162389:59164389
Mpped1	0.0550000000000002	0.3075	-0.2525	0.00661692630125627	TSS	15:83779022:83781022
Mrgprf	0.76	0.5325	0.2275	4.44694609384933e-05	TES	7:145308557:145310557
Mrpl22	0.595	0.805	-0.21	0.00531125172560578	TES	11:58178581:58180581
Msh6	0	0.2075	-0.2075	0.00637956672300198	TSS	17:87974049:87976049
Msx1	0.785	0.6025	0.1825	7.56550311650857e-05	TES	5:37819490:37821490
Mta3	0.665	0.4825	0.1825	0.000573808386943156	TES	17:83791877:83793877
Mtmr10	0.8125	0.6275	0.185	0.0158175736097044	TES	7:64339806:64341806
Mycn	0.28	0.475	-0.195	0.000110211954788166	gene	12:12937092:12940836
Myl2	0.7925	0.6275	0.165	0.00430185822980591	TSS	5:122099979:122101979
Myl9	0.6925	0.51	0.1825	0.0227822306143058	TES	2:156780657:156782657
Myo16	0.9	0.6925	0.2075	0.000566758561017793	gene	8:10154922:10632950
Myo18a	0.3475	0.575	-0.2275	0.00217058233876099	TSS	11:77800297:77802297
Myo5b	0.01	0.2	-0.19	0.000145267466709492	TSS	18:74441618:74443618
Myom3	0.7275	0.5075	0.22	0.00103776701733259	TSS	4:135758714:135760714
Myt1l	0.1225	0.29	-0.1675	0.000283230973541783	TSS	12:29527383:29529383
Narfl	0.7325	0.515	0.2175	0.0135149787226535	TES	17:25782332:25784332
Nbl1	0.7775	0.6125	0.165	0.00016302348724391	gene	4:139083291:139091970
Nccrp1	0.53	0.295	0.235	0.00518651610509897	gene	7:28544595:28546254
Ncdn	0.4875	0.315	0.1725	5.6971067628708e-09	gene	4:126744749:126752429
Ncf1	0.79	0.605	0.185	7.46474890336266e-07	gene	5:134221052:134228625
Ndufab1	0.5175	0.76	-0.2425	0.0133917549375791	TES	7:122087043:122089043
Neil1	0	0.2975	-0.2975	2.63656011652811e-24	TSS	9:57146034:57148034
Neil2	0.395	0.0150000000000001	0.38	0.000154955474385063	TSS	14:63192525:63194525
Nek6	0.785	0.595	0.19	2.71271423893407e-05	gene	2:38512696:38586490
Neu2	0.715	0.5025	0.2125	0.000762449462966552	TSS	1:87573026:87575026
Nfam1	0.4725	0.26	0.2125	0.00576116075204126	TSS	15:83032397:83034397
Nfia	0.535	0.73	-0.195	0.00184711355815009	TES	4:98117876:98119876
Nfil3	0.395	0.5775	-0.1825	0.00492606597190488	gene	13:52968208:52980039
Nfkbid	0.1825	0.4175	-0.235	0.00139860491978768	TSS	7:30422303:30424303
Ngdn	0.545	0.845	-0.3	6.46134892138676e-08	TES	14:55023137:55025137
Ngef	0.845	0.6175	0.2275	0.000696218609963728	TSS	1:87572870:87574870
Nhlh1	0.405	0.63	-0.225	0.00201473593431511	gene	1:172053291:172056596
Ninj2	0.685	0.48	0.205	0.00161058259905772	TSS	6:120092379:120094379
Nkap	0.7175	0.46	0.2575	0.00010733639178067	gene	20:37127762:37149746
Nlgn3	0.5425	0.7625	-0.22	0.00170141432934932	TES	20:101320350:101322350
Nlk	0	0.24	-0.24	0.00290558530326194	TSS	11:78696425:78698425
Nnmt	0.86	0.6275	0.2325	0.000736279325577776	gene	9:48592889:48604077
Noc3l	0.535	0.8225	-0.2875	0.014321834987288	TES	19:38787127:38789127
Npm2	0.7175	0.9175	-0.2	1.32268186452536e-06	gene	14:70648301:70652084
Nptxr	0.615	0.4525	0.1625	1.17069263957937e-09	gene	15:79787350:79803709
Nr2e1	0.6675	0.4225	0.245	0.0114158118678775	TES	10:42560970:42562970
Nr2e3	0.725	0.53	0.195	0.00224613269912661	gene	9:59943770:59949079
Ntsr2	0.835	0.6225	0.2125	0.00263932406499976	gene	12:16654469:16659236
Nudt15	0.2975	0.8575	-0.56	3.89111905728679e-05	TSS	14:73547242:73549242
Nup133	0.77	0.565	0.205	0.00306818821733435	TES	8:123896122:123898122
Nxnl1	0.1925	0.48	-0.2875	0.0159614140984001	gene	8:71561554:71565649
Nyap1	0.8125	0.6325	0.18	2.85690909115725e-06	gene	5:137731962:137738998
Ocstamp	0.6425	0.4075	0.235	3.68406996484237e-05	gene	2:165396449:165399394
Ogt	0.245	0.0249999999999999	0.22	0.00596517300326053	gene	20:101641217:101683351
Olfr374	0.795	0.62	0.175	0.00231615271965972	TSS	8:72106039:72108039
Olfr658	0.4375	0.175	0.2625	5.57121105246342e-07	TSS	7:104646305:104648305
Ormdl1	0.98	0.7875	0.1925	0.00800879395600463	TES	1:53309245:53311245
Osbp2	0.7825	0.5675	0.215	0.00176176424901874	TES	11:3702730:3704730
Oxa1l	0.74	0.915	-0.175	3.50948444623551e-06	TES	14:54368669:54370669
Pakap	0.3925	0.6575	-0.265	0.00467063235487082	TSS	4:57567247:57569247
Panx3	0.4775	0.71	-0.2325	0.00229676762792436	TSS	9:37668222:37670222
Papln	0.805	0.595	0.21	0.000985976059464231	TES	12:83791384:83793384
Parp11	0.62	0.3875	0.2325	0.00479455695100337	TES	6:127493239:127495239
Parvb	0.6625	0.4425	0.22	0.00868462853575887	TES	15:84314609:84316609
Pcdha1	0.81	0.6525	0.1575	9.74862591777132e-08	gene	18:36931284:37186657
Pcdha11	0.505	0.315	0.19	9.39713827052568e-05	TSS	18:37009857:37011857
Pcdhb14	0.78	0.58	0.2	5.5571858183895e-06	gene	18:37448656:37450094
Pcdhb16	0.865	0.705	0.16	1.28932802767211e-08	gene	18:37478767:37482037
Pcdhga10	0.585	0.4175	0.1675	1.0522027656192e-29	gene	18:37748187:37840870
Pcdhga11	0.3825	0.21	0.1725	1.14672826131078e-06	TSS	18:37754772:37756772
Pcdhga3	0.2775	0.4525	-0.175	0.00252791368517459	TSS	18:37673334:37675334
Pcdhga8	0.57	0.4025	0.1675	2.42754794353939e-51	gene	18:37726705:37840872
Pcdhga9	0.5575	0.39	0.1675	2.71632947701802e-39	gene	18:37737935:37840863
Pcdhgb4	0.5225	0.3075	0.215	0.000381372910612681	TSS	18:37719553:37721553
Pcdhgb6	0.5575	0.39	0.1675	6.05224045624466e-37	gene	18:37743093:37840872
Pcdhgb7	0.5975	0.4225	0.175	3.98056404572689e-26	gene	18:37752778:37840870
Pcdhgc5	0.4575	0.2625	0.195	0.0074359514948131	TSS	18:37818545:37820545
Pde1c	0.01	0.185	-0.175	9.01576313729133e-06	TSS	6:56361392:56363392
Pdgfra	0.6775	0.4975	0.18	0.00426753747742504	TES	5:75197204:75199204
Pdgfrb	0.325	0.1575	0.1675	0.00324679922666481	TSS	18:61044149:61046149
Pdha1	0.9375	0.73	0.2075	0.00070014613815013	TES	20:160121218:160123218
Pdzd3	0.6075	0.365	0.2425	0.000420849180956663	gene	9:44248311:44250464
Peg3	0.645	0.4575	0.1875	1.12651657405375e-10	TSS	7:6729419:6731419
Pgk1	0.465	0	0.465	5.28428661854672e-22	TSS	20:106186099:106188099
Pglyrp1	0.6925	0.51	0.1825	0.00326634828227118	TSS	7:18883689:18885689
Pgpep1l	0.02	0.2125	-0.1925	0.000562340560845538	TSS	7:68263233:68265233
Phex	0.61	0.425	0.185	0.00864000947925649	TSS	20:157414286:157416286
Phf21a	0.8925	0.6225	0.27	0.00129076581987392	gene	2:92186482:92363666
Phyhip	0.7275	0.52	0.2075	1.08174962523915e-09	gene	14:70458516:70467824
Phyhipl	0.8125	0.63	0.1825	0.00441665700255662	gene	10:70558685:70591812
Pik3cg	0.7325	0.5275	0.205	0.00328530682627651	TSS	12:32207338:32209338
Pinlyp	0.865	0.7	0.165	0.000450921526508216	TES	7:24540657:24542657
Pip5k1a	0.5225	0.7425	-0.22	0.00596071797005868	TES	3:95057529:95059529
Pirb	0.9475	0.635	0.3125	9.98906595351567e-05	TES	7:3711504:3713504
Pitpnm1	0.42	0.7175	-0.2975	0.0019639180639927	TES	19:4112965:4114965
Piwil1	0.7225	0.4625	0.26	0.00625792884921804	TES	5:128754474:128756474
Pklr	0.8175	0.655	0.1625	0.00538248127996847	TSS	3:89135622:89137622
Pkm	0.4125	0.7225	-0.31	4.70701845917116e-05	TES	9:59678375:59680375
Pkn1	0.0900000000000001	0.27	-0.18	6.184319947446e-06	TSS	8:83698179:83700179
Pkp2	0.4725	0.2625	0.21	0.00784152470163267	gene	16:16214344:16271712
Pla2g16	0.8475	0.655	0.1925	0.000157448502549835	gene	19:7558458:7587545
Pla2g2c	0.8025	0.6075	0.195	0.000960861884718017	TES	4:138743575:138745575
Plch2	0.73	0.42	0.31	0.00568890749614295	TSS	4:155009984:155011984
Plcxd1	0	0.2025	-0.2025	0.00120703404582035	TSS	5:110099558:110101558
Plekhg1	0.8925	0.7025	0.19	0.00609187995170618	gene	10:3873666:3966302
Plekhg5	0.445	0.24	0.205	0.00217586532879792	TES	4:152114404:152116404
Plekhj1	0.5525	0.33	0.2225	0.0042511275502084	TES	10:80795098:80797098
Plet1	0.8875	0.675	0.2125	1.40067522624814e-10	gene	9:50495524:50504639
Pnoc	0.615	0.3675	0.2475	3.62479382428343e-06	gene	14:65401672:65424472
Podnl1	0.58	0.3975	0.1825	3.20670598174775e-08	gene	8:84126988:84131517
Pof1b	0.985	0.73	0.255	0.00377151268714666	gene	20:112639426:112697651
Pop5	0.6525	0.455	0.1975	0.00290162387772687	TES	5:115239970:115241970
Pou6f1	0.0575000000000001	0.26	-0.2025	0.00457083542474899	TSS	15:100598984:100600984
Ppm1m	0.41	0.66	-0.25	0.00365695499590603	TSS	9:106197939:106199939
Ppp1cc	0.6925	0.3875	0.305	0.0100626151001762	TES	5:122174269:122176269
Ppp1r14b	0.515	0.2825	0.2325	0.00271259056655326	TES	19:6976324:6978324
Prg4	0.845	0.66	0.185	0.000239562593125642	TSS	1:150465165:150467165
Prh1	0.92	0.7375	0.1825	0.0143771019085174	TES	6:132571401:132573401
Prl	0.7375	0.5475	0.19	0.0112470691045473	gene	13:27058569:27064203
Prnd	0.7375	0.53	0.2075	0.000120669055101337	TSS	2:131950036:131952036
Prom2	0.5525	0.355	0.1975	0.00533574478108062	TSS	2:127540417:127542417
Prrg2	0.8725	0.705	0.1675	0.0155446125971375	gene	7:45054606:45060652
Prrt3	0.4925	0.2675	0.225	0.000976847104962864	gene	6:113494638:113500818
Prss53	0.635	0.845	-0.21	0.00739737530204644	TSS	7:127889970:127891970
Psmb11	0.4075	0.735	-0.3275	2.13964119586165e-05	gene	14:54626309:54628556
Ptafr	0.9125	0.7125	0.2	0.00858633178988837	TSS	4:132563066:132565066
Ptar1	0.8075	0.655	0.1525	0.0108957543795372	gene	19:23688399:23720129
Ptgdr	0.0125	0.2	-0.1875	0.000143686039057315	TSS	14:44858375:44860375
Ptpn13	0.6525	0.8875	-0.235	7.1866333036473e-05	TES	5:103597361:103599361
Ptprt	0	0.2325	-0.2325	0.00304315096364958	TSS	2:162660147:162662147
Pts	0.0449999999999999	0.485	-0.44	0.00379273220391114	TSS	9:50527641:50529641
Pvt1	0.3175	0.5075	-0.19	0.00260858520546841	TSS	15:62036986:62038986
Qrich2	0.8325	0.67	0.1625	0.000683247185834431	gene	11:116442324:116453347
Rab10os	0.435	0.6275	-0.1925	0.0115172019688967	TES	12:3249374:3251374
Rab37	0.385	0.645	-0.26	0.0160327312356798	TES	11:115161240:115163240
Rab44	0.635	0.4375	0.1975	0.00533608113118054	TSS	17:29134055:29136055
Rab9	0.7925	0.5375	0.255	5.96084250447074e-05	gene	20:166458251:166478867
Rabep1	0.865	0.6875	0.1775	0.0077584618972257	gene	11:70845760:70942105
Rad9a	0.47	0.6825	-0.2125	0.00891533461576698	TES	19:4194197:4196197
Ramp1	0.77	0.57	0.2	0.00118187539376866	gene	1:91180821:91224196
Rangrf	0.56	0.745	-0.185	0.00900924595015195	TES	11:68971483:68973483
Rapgefl1	0.01	0.22	-0.21	0.000114076490770703	TSS	11:98835784:98837784
Rara	0.6	0.43	0.17	0.00423989294508983	TSS	11:98938710:98940710
Rasa4	0	0.1875	-0.1875	0.00244421950213355	TSS	5:136082915:136084915
Rbfox3	0.775	0.5825	0.1925	4.66457526258212e-05	TES	11:118488759:118490759
Rbm44	1	0.755	0.245	3.6644024364295e-07	TSS	1:91144102:91146102
Rbp7	0.8725	0.68	0.1925	0.00158188285074343	TSS	4:149453968:149455968
Rfpl3s	0.5825	0.8825	-0.3	3.14240506503393e-06	TSS	9:55979932:55981932
Rhbdf2	0.14	0.37	-0.23	0.000336319389276287	TSS	11:116623252:116625252
Rhox2d	1	0.82	0.18	0.000386622700967041	TSS	20:37492409:37494409
Rhox9	0.98	0.7925	0.1875	4.64733429494216e-05	TES	20:37898096:37900096
Rian	0.585	0.4225	0.1625	2.42262676801784e-13	gene	12:109604944:109660711
Ribc2	0.3275	0.5425	-0.215	0.0028928732699305	TSS	15:85131098:85133098
Rictor	0.6725	0.4825	0.19	9.51512926953057e-05	gene	15:6709380:6799400
Rims4	0.0350000000000001	0.2325	-0.1975	8.07014601912186e-05	TSS	2:163917683:163919683
Rin3	0.8425	0.6675	0.175	2.77920751733755e-05	gene	12:102284640:102389854
Ripply1	0.8475	0.555	0.2925	0.00421150755627334	TSS	20:139781353:139783353
Rnf126	0	0.1725	-0.1725	0.00516262682729126	TSS	10:79765952:79767952
Rnf165	0.0150000000000001	0.1825	-0.1675	8.58950910738141e-06	TSS	18:77564136:77566136
Rnf17	0.9275	0.7	0.2275	0.0133637897553557	gene	14:56403696:56524031
Rnf26	0.145	0.385	-0.24	0.000124755469160563	TSS	9:44112051:44114051
Rnf43	0.6425	0.465	0.1775	8.851926733544e-05	gene	11:87664086:87734539
Robo3	0.7025	0.515	0.1875	0.00465238003157041	gene	9:37417044:37432175
Rpgr	0.845	0.61	0.235	0.000379321697735904	TES	20:10206000:10208000
Rpgrip1	0.9375	0.75	0.1875	0.00191193468239062	TES	14:52160339:52162339
Rpgrip1l	0.83	0.67	0.16	0.00676091680319844	TES	8:91216029:91218029
Rph3al	0.7375	0.5325	0.205	0.00127205685619502	TES	11:75898724:75900724
Rprd1b	0.7725	0.505	0.2675	0.00228476842245819	gene	2:158029496:158077207
Rps3	0.76	0.5825	0.1775	0.00301163582127223	gene	7:99478896:99482709
Rs1	0.7875	0.55	0.2375	0.000985886614616082	gene	20:160769012:160798663
Rsph3a	0.735	0.91	-0.175	0.00372609391085292	TES	17:7978556:7980556
Rspo1	0.5775	0.365	0.2125	0.011987580645799	TES	4:125008099:125010099
