feature.name	chr	start	end	pvalue	qvalue	meth.diff	dist.to.feature	ensembl_gene_id	mgi_symbol	entrezgene_description
ENSMUST00000104059.1	chr19	23329888	23329888	5.3364106674566e-18	1.67130420981888e-14	73.3384069000507	33561	ENSMUSG00000096249	Gm24263	
ENSMUST00000104195.1	chr9	46549218	46549218	1.89816582227302e-43	9.26466675794553e-38	-90.5344202898551	-13756	ENSMUSG00000077383	Gm22659	
ENSMUST00000104197.1	chr9	65953610	65953610	7.94636986414701e-18	2.44219167467549e-14	-82.051282051282	-1166	ENSMUSG00000077385	Gm22657	
ENSMUST00000104213.1	chr9	37035724	37035724	5.95795732020495e-25	4.50414851793232e-21	-91.4285714285714	9327	ENSMUSG00000077401	n-R5s82	
ENSMUST00000104254.1	chr11	77651874	77651874	1.17184162456934e-10	2.21985134344339e-07	64.4444444444444	6834	ENSMUSG00000077442	Gm23132	
ENSMUST00000104267.1	chr12	56251994	56251994	4.36566329872456e-15	1.05846170263765e-11	75.6410256410256	451	ENSMUSG00000077455	Gm25917	
ENSMUST00000104268.1	chr11	71862109	71862109	2.82997233885352e-12	5.76128325722367e-09	62.4489795918367	-13904	ENSMUSG00000077456	Gm22927	
ENSMUST00000104295.1	chr9	37164133	37164133	7.60157143270127e-20	2.90356733587899e-16	-94.6428571428571	8862	ENSMUSG00000077483	Gm25273	
ENSMUST00000104328.1	chr1	149858410	149858410	3.75043185415356e-06	0.00588122198384167	41.5584415584416	16882	ENSMUSG00000077516	n-R5s219	
ENSMUST00000104331.1	chr4	153757945	153757945	6.7470603717718e-07	0.00111631878658904	-57.0889894419306	-118439	ENSMUSG00000077519	Gm25880	
ENSMUST00000104409.1	chr4	86512781	86512781	6.59923397241209e-20	2.54372244054687e-16	-84.8731884057971	3631	ENSMUSG00000077597	Gm26017	
ENSMUST00000104411.1	chr18	81868730	81868730	1.59806787006552e-06	0.00258409624815074	-35.5223880597015	-112339	ENSMUSG00000077599	Gm26012	
ENSMUST00000104472.1	chr9	70146362	70146362	1.38496974562768e-25	1.15986403476147e-21	-90	2575	ENSMUSG00000077660	Gm24257	
ENSMUST00000104522.1	chr3	56545062	56545062	3.43798412069743e-07	0.000575838446473902	-35.7142857142857	-99651	ENSMUSG00000077710	Gm25727	
ENSMUST00000104608.1	chr9	52312796	52312796	5.00823034908886e-24	3.3060939376703e-20	-92.6829268292683	21599	ENSMUSG00000077796	Gm25562	
ENSMUST00000104813.1	chr8	102747130	102747130	4.14366928799503e-06	0.00646800310340164	35.1351351351351	-14647	ENSMUSG00000078006	Gm26301	
ENSMUST00000104875.1	chr9	37706341	37706341	1.04308467529751e-09	1.90768790450866e-06	-72.2222222222222	5937	ENSMUSG00000061165	Olfr160	olfactory receptor 160
ENSMUST00000104941.3	chr13	21813363	21813363	1.81287316942461e-06	0.00292266422093033	55	1619	ENSMUSG00000069306	Hist1h4m	histone cluster 1, H4m
ENSMUST00000106168.1	chr7	132762820	132762820	2.37384828286338e-06	0.00379570926265723	-40.5844155844156	14097	ENSMUSG00000030956	Fam53b	family with sequence similarity 53, member B
ENSMUST00000106429.5	chr3	122930401	122930401	5.05450335417245e-06	0.00781091398050453	30.2572898799314	6200	ENSMUSG00000054091	1810037I17Rik	RIKEN cDNA 1810037I17 gene
ENSMUST00000107646.8	chr4	53422296	53422296	7.90458528357228e-08	0.000135402016838757	45.017273452033	-18117	ENSMUSG00000028412	Slc44a1	solute carrier family 44, member 1
ENSMUST00000107847.9	chr4	44011073	44011073	2.93998451581798e-14	6.7083733088698e-11	73.5294117647059	-1565	ENSMUSG00000028478	Clta	clathrin, light polypeptide (Lca)
ENSMUST00000108017.1	chr7	39399578	39399578	1.38646508490408e-31	3.52684357395946e-27	91.5254237288136	13583	ENSMUSG00000053742	Gm5114	predicted gene 5114
ENSMUST00000108113.2	chr11	83869863	83869863	3.98730258352027e-06	0.00623576551478838	47.6608187134503	16905	ENSMUSG00000020679	Hnf1b	HNF1 homeobox B
ENSMUST00000108759.2	chr8	126292145	126292145	3.23613230332529e-07	0.000542728086760585	39.2511128567688	-6413	ENSMUSG00000057060	Slc35f3	solute carrier family 35, member F3
ENSMUST00000109255.2	chr15	93500392	93500392	7.11605152624173e-07	0.00117612344477533	-34.5849802371541	19132	ENSMUSG00000036158	Prickle1	prickle planar cell polarity protein 1
ENSMUST00000109304.1	chr2	165094709	165094709	3.29642130325248e-06	0.00520217279439298	-38.3163265306122	-3960	ENSMUSG00000078935	1700025C18Rik	
ENSMUST00000109428.8	chr2	163191540	163191540	2.87419263216503e-20	1.15223895880234e-16	-78.3333333333333	-11585	ENSMUSG00000074607	Tox2	TOX high mobility group box family member 2
ENSMUST00000109542.2	chr5	127873243	127873243	1.66122494415947e-22	8.9686203782152e-19	-80.3348325837081	-4090	ENSMUSG00000061331	Gm17132	
ENSMUST00000110244.1	chr15	53253644	53253644	9.9371483606188e-23	5.51744068965521e-19	87.3511904761905	-57390	ENSMUSG00000061731	Ext1	exostoses (multiple) 1
ENSMUST00000110343.2	chr8	48579822	48579822	7.96411985368726e-07	0.00131198621607907	44.5396825396825	-23784	ENSMUSG00000031561	Tenm3	teneurin transmembrane protein 3
ENSMUST00000110454.1	chr2	125922513	125922513	2.25671895002062e-24	1.56445082173713e-20	-80.3030303030303	56247	ENSMUSG00000027207	Galk2	galactokinase 2
ENSMUST00000110510.3	chr13	15529245	15529245	4.70422262493564e-07	0.000783471620238366	-51.6129032258064	65267	ENSMUSG00000021318	Gli3	GLI-Kruppel family member GLI3
ENSMUST00000111380.1	chr1	167618656	167618656	1.50800623254791e-07	0.000255956721784452	48.2837528604119	349	ENSMUSG00000015843	Rxrg	retinoid X receptor gamma
ENSMUST00000111388.4	chr14	46116395	46116395	3.30347905215229e-35	1.7609603139535e-30	-90.1408450704225	32269	ENSMUSG00000044285	Gm1821	ubiquitin pseudogene
ENSMUST00000111466.2	chr2	90881687	90881687	1.88216410470974e-09	3.40874387390616e-06	-55.2431610942249	-4173	ENSMUSG00000040794	C1qtnf4	C1q and tumor necrosis factor related protein 4
ENSMUST00000112150.3	chr9	37700437	37700437	2.09035811910924e-11	4.0872224118281e-08	-73.2304900181488	3924	ENSMUSG00000059252	Tpt1-ps5	
ENSMUST00000112182.2	chr9	66813956	66813956	2.65706385607092e-19	9.54241314666059e-16	-63.8888888888889	-8019	ENSMUSG00000059237	Ppp1r2-ps4	
ENSMUST00000112350.7	chr17	83690005	83690005	2.43268109606409e-06	0.0038842140381216	44.4715447154472	-16158	ENSMUSG00000055817	Mta3	metastasis associated 3
ENSMUST00000112848.7	chr5	103122452	103122452	1.94548744247952e-26	1.89439133976246e-22	-84.375	-22372	ENSMUSG00000046709	Mapk10	mitogen-activated protein kinase 10
ENSMUST00000112951.8	chr9	96882862	96882862	1.77375288420492e-12	3.64811192000602e-09	-77.3584905660377	6552	ENSMUSG00000043587	Pxylp1	2-phosphoxylose phosphatase 1
ENSMUST00000113260.7	chr6	105808417	105808417	4.31537446618838e-07	0.000720092471596688	26.286231884058	-116383	ENSMUSG00000064293	Cntn4	contactin 4
ENSMUST00000113421.9	chr9	77538475	77538475	2.97492315029518e-06	0.00471290316361118	-38.8030888030888	5621	ENSMUSG00000032352	Lrrc1	leucine rich repeat containing 1
ENSMUST00000113624.2	chr9	69248677	69248677	2.89869226399864e-37	2.65240832105377e-32	-89.2857142857143	-41005	ENSMUSG00000032238	Rora	RAR-related orphan receptor alpha
ENSMUST00000113689.7	chr9	67040901	67040901	1.13112290700366e-08	1.99083838139877e-05	-31.1824324324324	2809	ENSMUSG00000032366	Tpm1	tropomyosin 1, alpha
ENSMUST00000113730.2	chr9	66790078	66790078	8.24358418106643e-15	1.95556333778018e-11	-75.609756097561	5299	ENSMUSG00000032375	Aph1b	aph1 homolog B, gamma secretase subunit
ENSMUST00000114137.1	chr16	88068312	88068312	2.61211179383612e-06	0.00415880334254098	52.3809523809524	-12137	ENSMUSG00000022935	Grik1	glutamate receptor, ionotropic, kainate 1
ENSMUST00000114474.7	chr9	50489049	50489049	2.1163759676456e-19	7.69080928268896e-16	-78.7308673469388	-5476	ENSMUSG00000032068	Plet1	placenta expressed transcript 1
ENSMUST00000114488.7	chr16	50318468	50318468	3.48299862485547e-06	0.0054827660130557	33.3333333333333	12526	ENSMUSG00000022641	Bbx	bobby sox HMG box containing
ENSMUST00000114664.7	chr9	45052051	45052051	2.75289852044825e-30	5.33458687681499e-26	-80.8823529411765	-3135	ENSMUSG00000070305	Mpzl3	myelin protein zero-like 3
ENSMUST00000114954.7	chr16	34263766	34263766	1.08458041994938e-20	4.59944757021229e-17	76.0869565217391	-567	ENSMUSG00000061751	Kalrn	kalirin, RhoGEF kinase
ENSMUST00000115004.2	chr9	37749819	37749819	6.00946887717187e-23	3.42680735019826e-19	-100	3685	ENSMUSG00000063350	Olfr874	olfactory receptor 874
ENSMUST00000115021.7	chr6	34687953	34687953	4.12320002921784e-32	1.15825782894888e-27	-88.5994647636039	-21489	ENSMUSG00000029761	Cald1	caldesmon 1
ENSMUST00000115086.12	chr9	36801363	36801363	3.77257596746934e-25	2.93879470413017e-21	-79.4117647058823	-3971	ENSMUSG00000062762	Ei24	etoposide induced 2.4 mRNA
ENSMUST00000115861.8	chr18	11631635	11631635	2.37070866103837e-07	0.000399950866080379	-44.1614906832298	-1641	ENSMUSG00000041238	Rbbp8	retinoblastoma binding protein 8, endonuclease
ENSMUST00000116708.1	chr9	44893721	44893721	8.59487846724886e-19	2.92846988838575e-15	-96.7741935483871	-4144	ENSMUSG00000080358	Gm26249	
ENSMUST00000116751.1	chr9	48528497	48528497	1.31818980565479e-21	6.27314034192107e-18	-88.659793814433	-21438	ENSMUSG00000080401	Gm23653	
ENSMUST00000116830.1	chr8	98723559	98723559	1.60500258820328e-20	6.65289201957095e-17	56.25	-48358	ENSMUSG00000080480	Gm23494	
ENSMUST00000116866.1	chr8	125059433	125059433	1.63263694327951e-06	0.0026391751785621	45.811170212766	-4582	ENSMUSG00000080516	Gm22197	
ENSMUST00000117077.7	chr8	40886499	40886499	6.18051313466046e-07	0.00102464437820551	-32.5581395348837	11553	ENSMUSG00000031596	Slc7a2	solute carrier family 7 (cationic amino acid transporter, y+ system), member 2
ENSMUST00000117093.1	chr9	50733800	50733800	2.97510682766273e-18	9.56512579182538e-15	-95.6521739130435	5648	ENSMUSG00000032064	Dixdc1	DIX domain containing 1
ENSMUST00000117106.1	chrX	151742609	151742609	1.5222129263233e-06	0.0024673129938883	-56.6666666666667	15585	ENSMUSG00000081331	Gm15151	
ENSMUST00000117194.7	chr9	45831373	45831373	1.71857374117318e-30	3.49504348357786e-26	-90.1408450704225	-2683	ENSMUSG00000043987	Cep164	centrosomal protein 164
ENSMUST00000117538.1	chr11	10198520	10198520	1.21131021829598e-19	4.50777305551388e-16	80.4878048780488	-40817	ENSMUSG00000082312	Gm11996	
ENSMUST00000117549.7	chr9	44968891	44968891	1.42332641071435e-16	3.88238674918287e-13	-80.2197802197802	-3292	ENSMUSG00000059890	Ube4a	ubiquitination factor E4A
ENSMUST00000117617.1	chr9	55296558	55296558	5.89573043537376e-15	1.41580263928769e-11	-50.8196721311475	-8730	ENSMUSG00000082744	Gm15625	
ENSMUST00000117654.2	chr9	37662470	37662470	5.79334736130704e-23	3.31081999210669e-19	-95	-5159	ENSMUSG00000011114	Tbrg1	transforming growth factor beta regulated gene 1
ENSMUST00000117656.1	chr16	38513516	38513516	3.35399618250719e-06	0.00529036057994264	27.6143790849673	953	ENSMUSG00000081605	Gm15953	
ENSMUST00000117708.1	chr2	23911120	23911120	3.41545025616303e-06	0.00538185884353255	-27.4449564772145	2681	ENSMUSG00000083373	Gm13392	
ENSMUST00000117809.1	chr4	36520806	36520806	1.85574520577666e-06	0.00298962120687213	-47.9323308270677	76738	ENSMUSG00000084352	Gm12370	
ENSMUST00000117849.2	chr9	65911764	65911764	1.84401429890433e-13	4.00182795187883e-10	-52.2388059701493	2327	ENSMUSG00000032384	Csnk1g1	casein kinase 1, gamma 1
ENSMUST00000118135.1	chr4	29726050	29726050	3.24625938821275e-07	0.00054419275403411	-43.4545454545455	235896	ENSMUSG00000082058	Gm11923	
ENSMUST00000118146.1	chr11	90480671	90480671	4.98681491592025e-14	1.12100892873217e-10	61.2244897959184	36646	ENSMUSG00000083268	Gm11511	
ENSMUST00000118176.1	chr11	97976255	97976255	4.4265641413732e-07	0.000738173142370226	-25.3731343283582	7465	ENSMUSG00000082715	Gm11633	
ENSMUST00000118184.1	chr2	72612670	72612670	3.97501734821342e-06	0.00621717509120728	41.8103448275862	-19600	ENSMUSG00000083279	Pex13-ps	
ENSMUST00000118186.1	chr9	44777021	44777021	3.00054433113276e-30	5.76441359371365e-26	-78.9473684210526	646	ENSMUSG00000002031	Ift46	intraflagellar transport 46
ENSMUST00000118223.1	chr11	115649775	115649775	1.30637558690192e-07	0.000222240753139311	-51.5384615384615	7785	ENSMUSG00000084277	Gm11702	
ENSMUST00000118427.2	chr4	104101277	104101277	3.22292928898307e-33	1.13629915224587e-28	-92.3076923076923	160320	ENSMUSG00000081696	Gm12717	
ENSMUST00000118433.2	chr8	19045317	19045317	7.76907499662036e-07	0.00128134171897503	-35.7142857142857	-6872	ENSMUSG00000080726	Gm15366	
ENSMUST00000118624.1	chr2	80873138	80873138	2.37592898091051e-13	5.12130636657953e-10	64.9578195976638	-10857	ENSMUSG00000084107	Gm13700	
ENSMUST00000118649.7	chr9	46236824	46236824	1.38620616240286e-17	4.16361067389831e-14	-97.6744186046512	-1189	ENSMUSG00000032081	Apoc3	apolipoprotein C-III
ENSMUST00000118706.1	chr5	33116101	33116101	1.16480024040759e-06	0.00190101325708833	-29.0909090909091	-10701	ENSMUSG00000081022	Gm15936	
ENSMUST00000118800.7	chr19	57007310	57007310	2.50775987635454e-07	0.00042234221142644	37.5905200789993	889	ENSMUSG00000025083	Afap1l2	actin filament associated protein 1-like 2
ENSMUST00000119071.1	chr4	84397566	84397566	6.70091468840872e-29	9.90158530057313e-25	-88.1297446514838	31559	ENSMUSG00000083743	Gm12421	
ENSMUST00000119103.1	chr9	50558160	50558160	9.01543124423763e-19	3.06841487606229e-15	-77.1929824561403	-2980	ENSMUSG00000032066	Bco2	beta-carotene oxygenase 2
ENSMUST00000119165.1	chr6	115650652	115650652	1.40857453625527e-11	2.77149672802954e-08	71.1111111111111	-11594	ENSMUSG00000081805	Gm14335	
ENSMUST00000119245.7	chr9	65908191	65908191	6.4679044565904e-08	0.000111170280012006	-43.9393939393939	486	ENSMUSG00000032386	Trip4	thyroid hormone receptor interactor 4
ENSMUST00000119426.1	chr9	48642006	48642006	2.52160037936289e-12	5.1462416992813e-09	-68.2017543859649	-36854	ENSMUSG00000032271	Nnmt	nicotinamide N-methyltransferase
ENSMUST00000119527.7	chr6	125139964	125139964	1.67322263195351e-06	0.00270170654021435	27.5	-5277	ENSMUSG00000038271	Iffo1	intermediate filament family orphan 1
ENSMUST00000119615.1	chr4	113491442	113491442	2.30460747894459e-06	0.00368650500507609	44.7799827437446	123257	ENSMUSG00000083384	Gm12813	
ENSMUST00000119656.1	chr1	121874014	121874014	3.51881342142139e-06	0.00553579632441258	41.8105703819989	96511	ENSMUSG00000083584	Gm15394	
ENSMUST00000119735.1	chr2	143259883	143259883	2.84549689311004e-11	5.53186942032547e-08	-61.9047619047619	-89629	ENSMUSG00000083787	Gm11644	
ENSMUST00000119749.1	chr2	179328607	179328607	1.27538233668405e-09	2.32464096560031e-06	40.1741293532338	-35686	ENSMUSG00000081882	Gm14294	
ENSMUST00000119760.1	chr9	95814899	95814899	1.11381471884513e-18	3.74516489308226e-15	-75.9259259259259	508	ENSMUSG00000049493	Pls1	plastin 1 (I-isoform)
ENSMUST00000119920.1	chr4	145689477	145689477	2.78357087364044e-06	0.00442322040244243	-40.3947368421053	-365	ENSMUSG00000082615	Gm13239	
ENSMUST00000120052.1	chr14	37057249	37057249	2.04841911541698e-06	0.00328848790006687	45.4391891891892	2421	ENSMUSG00000041044	Lrit1	leucine-rich repeat, immunoglobulin-like and transmembrane domains 1
ENSMUST00000120063.1	chr1	61184455	61184455	2.04537526827406e-13	4.4301979978424e-10	-77.7777777777778	12788	ENSMUSG00000080785	Gm11591	
ENSMUST00000120064.1	chr4	57417523	57417523	6.77129931604371e-07	0.00111997325961451	-35.4851643945469	-3328	ENSMUSG00000081540	Gm12538	
ENSMUST00000120247.7	chr9	46039467	46039467	1.1194610969743e-22	6.17392555448467e-19	-86.0225140712946	26469	ENSMUSG00000034135	Sik3	SIK family kinase 3
ENSMUST00000120395.1	chrX	90475806	90475806	2.42501750603755e-11	4.72973104408847e-08	-83.6231884057971	-56435	ENSMUSG00000082479	Gm4746	
ENSMUST00000120437.1	chr2	173995504	173995504	2.29408810918064e-08	3.99985886423954e-05	59.9071207430341	-10814	ENSMUSG00000081700	Atp5k-ps2	
ENSMUST00000120451.1	chr2	19128505	19128505	7.50747976457703e-21	3.24363143276039e-17	84.3137254901961	-25408	ENSMUSG00000083281	Gm13332	
ENSMUST00000120533.1	chr11	95447914	95447914	1.12366203211027e-06	0.00183553563212747	30.188679245283	14808	ENSMUSG00000083208	Gm11522	
ENSMUST00000120554.1	chr4	75497659	75497659	2.11647134904291e-08	3.69306089073791e-05	-53.0859217426382	116901	ENSMUSG00000084026	Gm11259	
ENSMUST00000120686.1	chr4	60390603	60390603	1.81513157373093e-19	6.64246587921896e-16	60.3971962616823	744	ENSMUSG00000083293	Mup-ps28	
ENSMUST00000120815.1	chr2	139119714	139119714	2.08064597247643e-06	0.00333816551203143	-33.2582371163053	56412	ENSMUSG00000082285	Gm14069	
ENSMUST00000120816.1	chr2	20212668	20212668	3.75178909676301e-08	6.49791188298328e-05	61.5384615384615	23397	ENSMUSG00000081128	Gm13328	
ENSMUST00000120872.1	chr4	69359982	69359982	5.42122363419381e-06	0.00834706343753375	45.9308807134894	-64862	ENSMUSG00000082553	Gm11404	
ENSMUST00000120979.1	chr6	130402548	130402548	9.48586655287048e-23	5.2800128130921e-19	85.7142857142857	-654	ENSMUSG00000082777	Gm15861	
ENSMUST00000121087.1	chr6	127281659	127281659	4.56834143786462e-06	0.0071032033242047	38.6222910216718	851	ENSMUSG00000081113	Gm7308	
ENSMUST00000121106.1	chrX	29571355	29571355	6.24734755948724e-08	0.000107450297875687	55.5282555282555	-7148	ENSMUSG00000086691	Gm15432	
ENSMUST00000121234.2	chr2	48638527	48638527	1.9424722921188e-06	0.00312514877201281	-27.3642839597151	172029	ENSMUSG00000082114	Gm13489	
ENSMUST00000121246.1	chr9	35563879	35563879	8.55072097075483e-10	1.56879332555418e-06	-55.2941176470588	4415	ENSMUSG00000032103	Pus3	pseudouridine synthase 3
ENSMUST00000121322.7	chr9	71776752	71776752	8.1531444311524e-16	2.09857838501813e-12	-81.0606060606061	-5151	ENSMUSG00000032232	Cgnl1	cingulin-like 1
ENSMUST00000121336.1	chr4	6127324	6127324	4.27745563651625e-06	0.00667216733203891	30.8195862791307	57452	ENSMUSG00000084360	Gm11797	
ENSMUST00000121361.1	chr11	14951847	14951847	1.06897686348854e-06	0.00174864450290761	-48.4084880636605	-97311	ENSMUSG00000084183	Gm12009	
ENSMUST00000122073.1	chr4	86643365	86643365	4.47847056881776e-06	0.00696901552555572	36.7102396514161	-12115	ENSMUSG00000081169	Gm12551	
ENSMUST00000122112.1	chr2	156362997	156362997	8.74626791542122e-09	1.54688676404772e-05	54.6274323682962	-15158	ENSMUSG00000082321	Gm14253	
ENSMUST00000122157.1	chr4	90402983	90402983	2.65954368033263e-07	0.00044747049954517	46.2626262626263	34254	ENSMUSG00000082569	Gm12634	
ENSMUST00000122266.2	chr1	75408417	75408417	3.6224892749456e-06	0.00568915744123448	-52	7409	ENSMUSG00000026207	Speg	SPEG complex locus
ENSMUST00000122290.1	chr3	32773110	32773110	2.89615690263164e-17	8.45342623385093e-14	73.972602739726	28356	ENSMUSG00000027673	Ndufb5	NADH:ubiquinone oxidoreductase subunit B5
ENSMUST00000122355.1	chr4	74050776	74050776	7.97413142040914e-12	1.58616634071725e-08	78.9473684210526	6390	ENSMUSG00000081048	Gm11760	
ENSMUST00000122413.1	chr11	27635012	27635012	1.3643163393944e-07	0.000231895574451983	56.4528301886793	-126913	ENSMUSG00000082243	Gm3810	
ENSMUST00000122454.1	chr1	69189029	69189029	2.15852784597276e-06	0.00346098521442564	30.9723516620068	-57731	ENSMUSG00000084332	Gm8840	
ENSMUST00000122477.1	chr9	73763912	73763912	1.1251846474644e-24	8.13608878106131e-21	-87.5	31346	ENSMUSG00000084426	Gm25105	
ENSMUST00000122553.1	chr9	76781931	76781931	2.61945471043763e-23	1.5759841217071e-19	-76.1077158135982	-8408	ENSMUSG00000084502	Gm23791	
ENSMUST00000122562.1	chr16	22591142	22591142	2.63790567032552e-11	5.14045268913316e-08	-70.7446808510638	-3887	ENSMUSG00000084511	Gm22481	
ENSMUST00000122591.1	chr9	62513043	62513043	2.42821835911737e-12	4.96019872498333e-09	-51.0931174089069	-1986	ENSMUSG00000084540	n-R5s84	
ENSMUST00000122776.2	chr9	74332537	74332537	1.80495239000688e-17	5.35442706204375e-14	-71.830985915493	-30073	ENSMUSG00000084725	Gm24141	
ENSMUST00000122818.1	chr15	84238407	84238407	5.70291789516611e-06	0.0087480178007437	31.145954316686	6343	ENSMUSG00000022438	Parvb	parvin, beta
ENSMUST00000123003.1	chr9	44726093	44726093	2.04540928462025e-11	4.0003367210698e-08	-62.5	394	ENSMUSG00000048537	Phldb1	pleckstrin homology like domain, family B, member 1
ENSMUST00000123010.1	chr10	37000539	37000539	4.61174490519257e-13	9.78131237033915e-10	-53.5570052811432	2369	ENSMUSG00000019777	Hdac2	histone deacetylase 2
ENSMUST00000123036.1	chr11	19981006	19981006	8.85163820809799e-12	1.75622141856114e-08	69.867740080506	26438	ENSMUSG00000045671	Spred2	sprouty-related EVH1 domain containing 2
ENSMUST00000123606.1	chr4	91640502	91640502	2.9613275458347e-06	0.00469231675526763	-35.5074991280084	-5813	ENSMUSG00000086042	Gm12670	
ENSMUST00000123635.1	chr4	152515759	152515759	5.35868538704447e-07	0.000890855175158191	-59.0834697217676	12847	ENSMUSG00000039577	Nphp4	nephronophthisis 4 (juvenile) homolog (human)
ENSMUST00000123914.7	chr9	59682474	59682474	7.8701432654708e-34	3.20944173572601e-29	-92.2150537634409	2332	ENSMUSG00000074259	Gramd2	GRAM domain containing 2
ENSMUST00000124006.1	chr11	68806438	68806438	2.41483893143583e-06	0.0038565142969253	-45.7142857142857	-4989	ENSMUSG00000020900	Myh10	myosin, heavy polypeptide 10, non-muscle
ENSMUST00000124134.2	chr1	135978374	135978374	2.70038314150188e-06	0.00429496403913519	29.7596457938014	4109	ENSMUSG00000051985	Igfn1	immunoglobulin-like and fibronectin type III domain containing 1
ENSMUST00000124438.1	chr11	35454612	35454612	3.68899873180184e-06	0.00578779144121128	41.289592760181	-90073	ENSMUSG00000056427	Slit3	slit guidance ligand 3
ENSMUST00000124519.7	chr9	66557345	66557345	3.74877631884185e-22	1.91343508842448e-18	-96.078431372549	9582	ENSMUSG00000032376	Usp3	ubiquitin specific peptidase 3
ENSMUST00000124837.1	chr18	62988551	62988551	3.16373120972475e-06	0.00499933769834234	-43.5030395136778	343	ENSMUSG00000024581	Napg	N-ethylmaleimide sensitive fusion protein attachment protein gamma
ENSMUST00000124881.1	chr9	64613771	64613771	2.83109503446852e-11	5.50592706084475e-08	-62.7450980392157	-46688	ENSMUSG00000036466	Megf11	multiple EGF-like-domains 11
ENSMUST00000124907.1	chr9	51713780	51713780	1.31844363053059e-20	5.53113376943467e-17	-92.6829268292683	-51557	ENSMUSG00000053199	Arhgap20	Rho GTPase activating protein 20
ENSMUST00000125164.1	chr9	44761506	44761506	2.10881383762685e-13	4.56317365659559e-10	-59.2592592592593	-1415	ENSMUSG00000032096	Arcn1	archain 1
ENSMUST00000125265.1	chr14	54679270	54679270	3.76559138186869e-07	0.000630034745395498	-34.629294755877	6791	ENSMUSG00000022185	Acin1	apoptotic chromatin condensation inducer 1
ENSMUST00000125292.1	chr11	56891246	56891246	2.18312448819417e-15	5.42351283787266e-12	61.6191904047976	-120141	ENSMUSG00000020524	Gria1	glutamate receptor, ionotropic, AMPA1 (alpha 1)
ENSMUST00000125551.1	chr8	16025566	16025566	5.90221688108069e-06	0.00903952870008277	-28.1296461492715	-40755	ENSMUSG00000060924	Csmd1	CUB and Sushi multiple domains 1
ENSMUST00000125573.1	chr4	107605990	107605990	1.42400578605684e-06	0.00231293235272162	38.0184331797235	-9010	ENSMUSG00000034762	Glis1	GLIS family zinc finger 1
ENSMUST00000125576.1	chr10	42912551	42912551	8.88920839635781e-09	1.57145578348048e-05	-46.4253393665158	10080	ENSMUSG00000044770	Scml4	Scm polycomb group protein like 4
ENSMUST00000125582.1	chr4	142419376	142419376	3.20028646909682e-16	8.50219432284542e-13	73.6961451247166	-72902	ENSMUSG00000085816	Gm13052	
ENSMUST00000125606.1	chr9	50619813	50619813	1.49731936722487e-20	6.23300168110409e-17	-88.0597014925373	1808	ENSMUSG00000000167	Pih1d2	PIH1 domain containing 2
ENSMUST00000125785.7	chr4	147219959	147219959	3.53481582289888e-06	0.00555873168017483	25.6760750701936	-10325	ENSMUSG00000087207	Gm13147	
ENSMUST00000125908.1	chr9	42485875	42485875	6.55540875651953e-20	2.52932656155529e-16	-73.7431693989071	10303	ENSMUSG00000087456	Gm16322	
ENSMUST00000126033.1	chr4	34682414	34682414	1.37993354671235e-11	2.71582727226969e-08	51.1721611721612	956	ENSMUSG00000028293	Slc35a1	solute carrier family 35 (CMP-sialic acid transporter), member 1
ENSMUST00000126068.8	chr2	147351749	147351749	5.70492313631301e-06	0.00874937515328486	35.6037151702786	-10176	ENSMUSG00000037034	Pax1	paired box 1
ENSMUST00000126261.1	chr4	148130259	148130259	1.79671172032417e-06	0.00289720727981157	-51.5082956259427	-125	ENSMUSG00000029003	Mad2l2	MAD2 mitotic arrest deficient-like 2
ENSMUST00000126314.1	chr4	38835895	38835895	1.13519401217335e-19	4.2295527854097e-16	82.2390572390572	19589	ENSMUSG00000085632	Gm12381	predicted gene 12381
ENSMUST00000126447.1	chr6	147771689	147771689	5.52282127295009e-06	0.00848926653732028	37.8472222222222	-52239	ENSMUSG00000086019	Gm15762	
ENSMUST00000126451.7	chr9	62348059	62348059	7.72459285365608e-27	8.01649876034524e-23	-93.9589665653495	3262	ENSMUSG00000032249	Anp32a	acidic (leucine-rich) nuclear phosphoprotein 32 family, member A
ENSMUST00000126598.1	chr9	53431241	53431241	1.90400868269612e-16	5.14412587213303e-13	-72.8813559322034	11320	ENSMUSG00000034218	Atm	ataxia telangiectasia mutated
ENSMUST00000126746.8	chr11	3162480	3162480	8.96563417651755e-10	1.64260166405163e-06	-49.3534482758621	2118	ENSMUSG00000023764	Sfi1	Sfi1 homolog, spindle assembly associated (yeast)
ENSMUST00000127187.1	chr2	82268374	82268374	8.88802008057876e-07	0.00145987547051061	30.4347826086957	33203	ENSMUSG00000070866	Zfp804a	zinc finger protein 804A
ENSMUST00000127307.1	chr9	97342313	97342313	2.16448853355161e-06	0.0034701863401011	42.257053291536	-7303	ENSMUSG00000087167	Gm15891	
ENSMUST00000127518.1	chr3	99825471	99825471	3.36625913023798e-06	0.0053086310676922	-32.8042328042328	-59935	ENSMUSG00000027867	Spag17	sperm associated antigen 17
ENSMUST00000127609.1	chr2	5921824	5921824	4.58773582649762e-39	6.51405391376906e-34	-94.8051948051948	2953	ENSMUSG00000025815	Dhtkd1	dehydrogenase E1 and transketolase domain containing 1
