location	group	ratio
chr9:57833234:57835234	mC_vs_hmC_WT	1.51317742998032
chr9:58822511:58824511	mC_vs_hmC_WT	1.83998453140647
chr9:64021059:64023059	mC_vs_hmC_WT	2.05876610216593
chr9:64810010:64812010	mC_vs_hmC_WT	1.70438713809621
chr9:65629581:65631581	mC_vs_hmC_WT	2.36950111524
chr9:66794423:66796423	mC_vs_hmC_WT	1.87295838830353
chr9:69759940:69761940	mC_vs_hmC_WT	2.00726366244534
chr9:69760145:69762145	mC_vs_hmC_WT	2.05046382706683
chr9:75231013:75233013	mC_vs_hmC_WT	1.84117862269233
chr9:77543852:77545852	mC_vs_hmC_WT	1.49048739583442
chr9:77543059:77545059	mC_vs_hmC_WT	1.69861669700078
chr9:88326608:88328608	mC_vs_hmC_WT	1.94803337787194
chr9:99242467:99244467	mC_vs_hmC_WT	1.82854420820001
chr9:101073761:101075761	mC_vs_hmC_WT	1.80136144579813
chr9:103111073:103113073	mC_vs_hmC_WT	2.34175043711628
chr9:104062121:104064121	mC_vs_hmC_WT	1.63850350110162
chr9:104062702:104064702	mC_vs_hmC_WT	1.63850350110162
chr9:106428538:106430538	mC_vs_hmC_WT	1.74652305897556
chr9:106476308:106478308	mC_vs_hmC_WT	1.38605961420125
chr9:107230909:107232909	mC_vs_hmC_WT	2.05592147122204
chr9:107398879:107400879	mC_vs_hmC_WT	2.64175084431316
chr9:107540865:107542865	mC_vs_hmC_WT	1.80788409375109
chr9:108516086:108518086	mC_vs_hmC_WT	1.73604883935805
chr9:108990901:108992901	mC_vs_hmC_WT	1.77009565508206
chr9:110742686:110744686	mC_vs_hmC_WT	1.85947529721019
chr9:110741610:110743610	mC_vs_hmC_WT	1.88720631640905
chr9:110879083:110881083	mC_vs_hmC_WT	1.62932560900469
chr9:110879173:110881173	mC_vs_hmC_WT	1.62932560900469
chr9:110879321:110881321	mC_vs_hmC_WT	1.62932560900469
chr9:111270608:111272608	mC_vs_hmC_WT	1.605703795696
chr9:111270844:111272844	mC_vs_hmC_WT	1.59841802879567
chr9:112186766:112188766	mC_vs_hmC_WT	1.4234058606237
chr9:112186926:112188926	mC_vs_hmC_WT	1.4234058606237
chr9:112186929:112188929	mC_vs_hmC_WT	1.4234058606237
chr9:119321427:119323427	mC_vs_hmC_WT	1.49764952151334
chr9:120126765:120128765	mC_vs_hmC_WT	1.58912230796359
chr9:123477700:123479700	mC_vs_hmC_WT	2.2811071478661
chr10:4265328:4267328	mC_vs_hmC_WT	1.67095602565073
chr10:8885070:8887070	mC_vs_hmC_WT	1.54774034266809
chr10:9900040:9902040	mC_vs_hmC_WT	1.89284080582749
chr10:23786209:23788209	mC_vs_hmC_WT	1.93655658974149
chr10:24711102:24713102	mC_vs_hmC_WT	1.52537961271197
chr10:40882143:40884143	mC_vs_hmC_WT	1.50192978278863
chr10:40882533:40884533	mC_vs_hmC_WT	1.50192978278863
chr10:42275742:42277742	mC_vs_hmC_WT	2.62225846420526
chr10:61978108:61980108	mC_vs_hmC_WT	1.66930953755286
chr10:62339421:62341421	mC_vs_hmC_WT	1.53680140897126
chr10:62339606:62341606	mC_vs_hmC_WT	1.53680140897126
chr10:62601298:62603298	mC_vs_hmC_WT	2.04286701231249
chr10:62946028:62948028	mC_vs_hmC_WT	1.53673039489681
chr10:67284281:67286281	mC_vs_hmC_WT	1.49442356743434
chr10:70244275:70246275	mC_vs_hmC_WT	1.65145619713061
chr10:71346792:71348792	mC_vs_hmC_WT	1.92015142484606
chr10:75059895:75061895	mC_vs_hmC_WT	1.81094231570378
chr10:77901536:77903536	mC_vs_hmC_WT	1.56153852976948
chr10:78008796:78010796	mC_vs_hmC_WT	3.24814456534003
chr10:78168768:78170768	mC_vs_hmC_WT	2.13099868201094
chr10:78590964:78592964	mC_vs_hmC_WT	1.70162636659556
chr10:80018674:80020674	mC_vs_hmC_WT	1.74614414146495
chr10:80300819:80302819	mC_vs_hmC_WT	1.45157730483436
chr10:80576296:80578296	mC_vs_hmC_WT	1.81717598776727
chr10:80656071:80658071	mC_vs_hmC_WT	1.45573549232643
chr10:80700820:80702820	mC_vs_hmC_WT	1.47557361150887
chr10:80701692:80703692	mC_vs_hmC_WT	1.57265125334334
chr10:80929090:80931090	mC_vs_hmC_WT	1.80098239931554
chr10:81182917:81184917	mC_vs_hmC_WT	2.4704596951252
chr10:81383427:81385427	mC_vs_hmC_WT	1.90084778676681
chr10:83533140:83535140	mC_vs_hmC_WT	2.29577139671521
chr10:84439471:84441471	mC_vs_hmC_WT	2.04674108086165
chr10:93452395:93454395	mC_vs_hmC_WT	1.34681526892268
chr10:93640048:93642048	mC_vs_hmC_WT	2.01049818218141
chr10:94943578:94945578	mC_vs_hmC_WT	1.95090513685132
chr10:99107134:99109134	mC_vs_hmC_WT	2.26744062795082
chr10:103027777:103029777	mC_vs_hmC_WT	2.0116591244678
chr10:108161399:108163399	mC_vs_hmC_WT	1.85095384849606
chr10:117628499:117630499	mC_vs_hmC_WT	1.78505045668067
chr10:119239055:119241055	mC_vs_hmC_WT	1.75496949682617
chr10:126900371:126902371	mC_vs_hmC_WT	1.86061217893787
chr10:127059184:127061184	mC_vs_hmC_WT	2.19602118792993
chr10:127164830:127166830	mC_vs_hmC_WT	1.73379970484552
chr10:127641985:127643985	mC_vs_hmC_WT	1.51404423560645
chr10:128524859:128526859	mC_vs_hmC_WT	1.61354599128813
chr10:128564934:128566934	mC_vs_hmC_WT	1.88113793503646
chr10:128746878:128748878	mC_vs_hmC_WT	1.72140896167556
chr10:128890718:128892718	mC_vs_hmC_WT	2.49841778332285
chr10:128908865:128910865	mC_vs_hmC_WT	1.89535792898408
chr11:3370392:3372392	mC_vs_hmC_WT	1.93415836158899
chr11:3451436:3453436	mC_vs_hmC_WT	1.37283274841923
chr11:3451471:3453471	mC_vs_hmC_WT	1.37283274841923
chr11:3451482:3453482	mC_vs_hmC_WT	1.37283274841923
chr11:5057127:5059127	mC_vs_hmC_WT	1.78599181144075
chr11:5098088:5100088	mC_vs_hmC_WT	2.45881655233136
chr11:5098272:5100272	mC_vs_hmC_WT	2.69271051608149
chr11:6064748:6066748	mC_vs_hmC_WT	1.79240754206236
chr11:6414869:6416869	mC_vs_hmC_WT	1.62819660620193
chr11:16507484:16509484	mC_vs_hmC_WT	1.90356714785443
chr11:19923441:19925441	mC_vs_hmC_WT	1.93751782729943
chr11:20248424:20250424	mC_vs_hmC_WT	1.64896580551356
chr11:20331713:20333713	mC_vs_hmC_WT	1.54161236455096
chr11:29171906:29173906	mC_vs_hmC_WT	1.74695697741869
chr11:30025033:30027033	mC_vs_hmC_WT	2.45010335448964
chr11:32532265:32534265	mC_vs_hmC_WT	1.86977442114073
chr11:46165359:46167359	mC_vs_hmC_WT	2.01335936945905
chr11:46706104:46708104	mC_vs_hmC_WT	2.38046744772491
chr11:54068017:54070017	mC_vs_hmC_WT	1.91461237370659
chr11:58378031:58380031	mC_vs_hmC_WT	3.09500966375824
chr11:59135375:59137375	mC_vs_hmC_WT	2.14250012232454
chr11:59786657:59788657	mC_vs_hmC_WT	1.7505064249359
chr11:59786222:59788222	mC_vs_hmC_WT	1.7505064249359
chr11:59838767:59840767	mC_vs_hmC_WT	2.02684600675978
chr11:60536682:60538682	mC_vs_hmC_WT	1.62346018949792
chr11:60930867:60932867	mC_vs_hmC_WT	1.65655073639681
chr11:60931056:60933056	mC_vs_hmC_WT	1.65655073639681
chr11:62280395:62282395	mC_vs_hmC_WT	1.69286140175522
chr11:62280472:62282472	mC_vs_hmC_WT	1.69286140175522
chr11:62457459:62459459	mC_vs_hmC_WT	1.68096244294532
chr11:69087527:69089527	mC_vs_hmC_WT	1.64707998737411
chr11:69802668:69804668	mC_vs_hmC_WT	1.65266328256004
chr11:69919630:69921630	mC_vs_hmC_WT	1.65393565314637
chr11:69919947:69921947	mC_vs_hmC_WT	1.62835373037732
chr11:69920275:69922275	mC_vs_hmC_WT	1.60196373102091
chr11:69920085:69922085	mC_vs_hmC_WT	1.60196373102091
chr11:69979330:69981330	mC_vs_hmC_WT	1.41451850552422
chr11:70017604:70019604	mC_vs_hmC_WT	1.7981761114561
chr11:70561880:70563880	mC_vs_hmC_WT	1.54365726431645
chr11:70843760:70845760	mC_vs_hmC_WT	1.90528810402568
chr11:74829923:74831923	mC_vs_hmC_WT	1.81656034222826
chr11:76242699:76244699	mC_vs_hmC_WT	1.99087528999981
chr11:76242735:76244735	mC_vs_hmC_WT	1.99087528999981
chr11:76570384:76572384	mC_vs_hmC_WT	1.95730665558796
chr11:77488678:77490678	mC_vs_hmC_WT	1.96830791523689
chr11:78036940:78038940	mC_vs_hmC_WT	1.89357554578935
chr11:80299911:80301911	mC_vs_hmC_WT	1.86488450346631
chr11:81151903:81153903	mC_vs_hmC_WT	2.30216215666046
chr11:82387899:82389899	mC_vs_hmC_WT	2.1596585285034
chr11:84067357:84069357	mC_vs_hmC_WT	2.10480209907634
chr11:95823499:95825499	mC_vs_hmC_WT	2.07266015232932
chr11:96004944:96006944	mC_vs_hmC_WT	1.68554101786762
chr11:97186892:97188892	mC_vs_hmC_WT	1.78396969628032
chr11:97743704:97745704	mC_vs_hmC_WT	1.6874512117595
chr11:98357283:98359283	mC_vs_hmC_WT	1.5310844824825
chr11:98357367:98359367	mC_vs_hmC_WT	1.42208494683093
chr11:98586245:98588245	mC_vs_hmC_WT	1.44052267866615
chr11:98936695:98938695	mC_vs_hmC_WT	1.93745068165828
chr11:98936717:98938717	mC_vs_hmC_WT	1.93745068165828
chr11:101259566:101261566	mC_vs_hmC_WT	2.22144773799583
chr11:101465199:101467199	mC_vs_hmC_WT	1.72938355178484
chr11:102406517:102408517	mC_vs_hmC_WT	1.82612519278943
chr11:102818686:102820686	mC_vs_hmC_WT	2.06954549965809
chr11:103115324:103117324	mC_vs_hmC_WT	2.2402700113125
chr11:105180433:105182433	mC_vs_hmC_WT	1.89324761422085
chr11:105180526:105182526	mC_vs_hmC_WT	2.13073569242029
chr11:106192603:106194603	mC_vs_hmC_WT	1.82003782004344
chr11:113683151:113685151	mC_vs_hmC_WT	1.790302477327
chr11:113750815:113752815	mC_vs_hmC_WT	1.73930686365211
chr11:115090430:115092430	mC_vs_hmC_WT	1.83885253481216
chr11:115320918:115322918	mC_vs_hmC_WT	1.94585106038183
chr11:115419125:115421125	mC_vs_hmC_WT	1.60930868496878
chr11:115513370:115515370	mC_vs_hmC_WT	1.6835679071821
chr11:116489346:116491346	mC_vs_hmC_WT	2.03304087762695
chr11:117265245:117267245	mC_vs_hmC_WT	1.68465382283551
chr11:118414800:118416800	mC_vs_hmC_WT	1.61237211236762
chr11:119299043:119301043	mC_vs_hmC_WT	1.67818353296031
chr11:120347484:120349484	mC_vs_hmC_WT	2.31725725590018
chr11:120347677:120349677	mC_vs_hmC_WT	2.45234765547761
chr11:120457128:120459128	mC_vs_hmC_WT	1.96616814411535
chr11:120571936:120573936	mC_vs_hmC_WT	1.66784048706853
chr11:120659837:120661837	mC_vs_hmC_WT	2.08927383840349
chr11:120948066:120950066	mC_vs_hmC_WT	1.36877604738287
chr12:4916352:4918352	mC_vs_hmC_WT	1.83336422583375
chr12:5374682:5376682	mC_vs_hmC_WT	2.05650815334618
chr12:5375501:5377501	mC_vs_hmC_WT	2.05650815334618
chr12:8770395:8772395	mC_vs_hmC_WT	2.12979254382455
chr12:32060279:32062279	mC_vs_hmC_WT	2.00798340101982
chr12:36155825:36157825	mC_vs_hmC_WT	1.81788704344869
chr12:36156123:36158123	mC_vs_hmC_WT	1.81788704344869
chr12:40222189:40224189	mC_vs_hmC_WT	1.45490398891761
chr12:40222363:40224363	mC_vs_hmC_WT	1.4712784201992
chr12:40444790:40446790	mC_vs_hmC_WT	2.14606351770406
chr12:40445052:40447052	mC_vs_hmC_WT	2.14606351770406
chr12:55397824:55399824	mC_vs_hmC_WT	1.85325916284872
chr12:59012392:59014392	mC_vs_hmC_WT	1.83000964023806
chr12:64964536:64966536	mC_vs_hmC_WT	2.07469920648941
chr12:64964741:64966741	mC_vs_hmC_WT	2.07469920648941
chr12:65072938:65074938	mC_vs_hmC_WT	1.87222032233051
chr12:69183157:69185157	mC_vs_hmC_WT	2.05568735554065
chr12:76821524:76823524	mC_vs_hmC_WT	2.55833428799982
chr12:80259371:80261371	mC_vs_hmC_WT	2.29878226148253
chr12:84315858:84317858	mC_vs_hmC_WT	1.78611910657238
chr12:84449950:84451950	mC_vs_hmC_WT	1.80521385187292
chr12:84874801:84876801	mC_vs_hmC_WT	1.72298925118697
chr12:87146902:87148902	mC_vs_hmC_WT	1.91145187138691
chr12:87146164:87148164	mC_vs_hmC_WT	2.0567127011098
chr12:87146706:87148706	mC_vs_hmC_WT	1.96538276449565
chr12:87387230:87389230	mC_vs_hmC_WT	1.76110123359073
chr12:100898524:100900524	mC_vs_hmC_WT	1.3430460905333
chr12:105031688:105033688	mC_vs_hmC_WT	1.44923399536699
chr12:105684241:105686241	mC_vs_hmC_WT	2.16606658584737
chr12:105684351:105686351	mC_vs_hmC_WT	2.16606658584737
chr12:111537100:111539100	mC_vs_hmC_WT	1.71474774198929
chr12:113013507:113015507	mC_vs_hmC_WT	1.91029679128697
chr12:113139235:113141235	mC_vs_hmC_WT	1.80976676962108
chr13:9092904:9094904	mC_vs_hmC_WT	1.60252887735153
chr13:12105945:12107945	mC_vs_hmC_WT	1.83318986193193
chr13:34651681:34653681	mC_vs_hmC_WT	1.54301363207002
chr13:34651922:34653922	mC_vs_hmC_WT	1.54301363207002
chr13:38203938:38205938	mC_vs_hmC_WT	2.19400869737218
chr13:41078706:41080706	mC_vs_hmC_WT	2.40201466287239
chr13:48261623:48263623	mC_vs_hmC_WT	2.11102590387086
chr13:48966828:48968828	mC_vs_hmC_WT	1.83804250998453
chr13:49147328:49149328	mC_vs_hmC_WT	1.76855429421007
chr13:53285109:53287109	mC_vs_hmC_WT	1.98264190842686
chr13:53471780:53473780	mC_vs_hmC_WT	2.27251608069822
chr13:54574012:54576012	mC_vs_hmC_WT	1.67455852918978
chr13:54692960:54694960	mC_vs_hmC_WT	1.78978373673403
chr13:58214653:58216653	mC_vs_hmC_WT	1.47076094141949
chr13:64160865:64162865	mC_vs_hmC_WT	1.65438829912079
chr13:67080545:67082545	mC_vs_hmC_WT	1.38899871293174
chr13:74492950:74494950	mC_vs_hmC_WT	2.59246028785935
chr13:92529810:92531810	mC_vs_hmC_WT	1.87402194148878
chr13:98353244:98355244	mC_vs_hmC_WT	1.48909270667733
chr13:111807983:111809983	mC_vs_hmC_WT	2.21833097881165
chr13:113208658:113210658	mC_vs_hmC_WT	2.24350040297206
chr14:11552552:11554552	mC_vs_hmC_WT	1.85516875275219
chr14:12822079:12824079	mC_vs_hmC_WT	2.45323644697249
chr14:16364205:16366205	mC_vs_hmC_WT	1.55980752186326
chr14:18238106:18240106	mC_vs_hmC_WT	2.13964389775527
chr14:19750256:19752256	mC_vs_hmC_WT	1.92493800265984
chr14:26668846:26670846	mC_vs_hmC_WT	1.96624865396067
chr14:28510404:28512404	mC_vs_hmC_WT	2.6458238128769
chr14:32084692:32086692	mC_vs_hmC_WT	1.63018623741377
chr14:32084286:32086286	mC_vs_hmC_WT	1.63018623741377
chr14:32084727:32086727	mC_vs_hmC_WT	1.63018623741377
chr14:32463850:32465850	mC_vs_hmC_WT	2.34253861859811
chr14:47188402:47190402	mC_vs_hmC_WT	1.45841453357067
chr14:50923893:50925893	mC_vs_hmC_WT	1.8516501993416
chr14:50923948:50925948	mC_vs_hmC_WT	1.8516501993416
chr14:51983832:51985832	mC_vs_hmC_WT	1.76717551938027
chr14:54576661:54578661	mC_vs_hmC_WT	1.74893253743823
chr14:54649510:54651510	mC_vs_hmC_WT	1.75058248004333
chr14:54863158:54865158	mC_vs_hmC_WT	1.58000228868317
chr14:57825163:57827163	mC_vs_hmC_WT	1.78655475026177
chr14:57825238:57827238	mC_vs_hmC_WT	1.78655475026177
chr14:60377285:60379285	mC_vs_hmC_WT	1.77687716368923
chr14:62760112:62762112	mC_vs_hmC_WT	1.60794389132808
chr14:62759500:62761500	mC_vs_hmC_WT	1.60277513496825
chr14:65592112:65594112	mC_vs_hmC_WT	1.63532666217663
chr14:67007877:67009877	mC_vs_hmC_WT	1.63281544241375
chr14:70205022:70207022	mC_vs_hmC_WT	1.38250165997824
chr14:70456516:70458516	mC_vs_hmC_WT	6.12618910871923
chr14:70598835:70600835	mC_vs_hmC_WT	2.36057892905719
chr14:99045136:99047136	mC_vs_hmC_WT	2.17726781003542
chr14:99045376:99047376	mC_vs_hmC_WT	2.25716900349127
chr14:101652966:101654966	mC_vs_hmC_WT	1.6428362851586
chr14:111674114:111676114	mC_vs_hmC_WT	2.13956450178603
chr14:121796734:121798734	mC_vs_hmC_WT	1.84049706036201
chr14:121878408:121880408	mC_vs_hmC_WT	1.85499105421044
chr14:121877605:121879605	mC_vs_hmC_WT	2.07572288900133
chr14:122464658:122466658	mC_vs_hmC_WT	1.88590108419061
chr15:57693666:57695666	mC_vs_hmC_WT	1.64980496636123
chr15:58414467:58416467	mC_vs_hmC_WT	1.92396446111308
chr15:58888228:58890228	mC_vs_hmC_WT	1.75368157843371
chr15:68257856:68259856	mC_vs_hmC_WT	2.2200874237816
chr15:74671570:74673570	mC_vs_hmC_WT	1.92725789980055
chr15:76068730:76070730	mC_vs_hmC_WT	2.02254148387487
chr15:76330293:76332293	mC_vs_hmC_WT	1.73489325984899
chr15:76476269:76478269	mC_vs_hmC_WT	1.70063715272506
chr15:76456437:76458437	mC_vs_hmC_WT	2.10665144480099
chr15:76476444:76478444	mC_vs_hmC_WT	1.70063715272506
chr15:76510818:76512818	mC_vs_hmC_WT	1.81091452753046
chr15:76537746:76539746	mC_vs_hmC_WT	1.66865858454797
chr15:76659208:76661208	mC_vs_hmC_WT	1.69058210503738
chr15:76659640:76661640	mC_vs_hmC_WT	1.64655888096294
chr15:78982055:78984055	mC_vs_hmC_WT	1.76399247875429
chr15:79074222:79076222	mC_vs_hmC_WT	2.05664044057512
chr15:80172720:80174720	mC_vs_hmC_WT	1.73334955868255
chr15:81465315:81467315	mC_vs_hmC_WT	1.94535865863943
chr15:81870892:81872892	mC_vs_hmC_WT	1.9305903223091
chr15:81871462:81873462	mC_vs_hmC_WT	1.92696402236124
chr15:81959930:81961930	mC_vs_hmC_WT	1.90050179399557
chr15:82146268:82148268	mC_vs_hmC_WT	1.49434381377438
chr15:84104754:84106754	mC_vs_hmC_WT	1.60505340128565
chr15:84166815:84168815	mC_vs_hmC_WT	1.8163886854747
chr15:84231042:84233042	mC_vs_hmC_WT	1.724356338955
chr15:84679997:84681997	mC_vs_hmC_WT	1.94936995166943
chr15:86213458:86215458	mC_vs_hmC_WT	1.63871036413347
chr15:88818645:88820645	mC_vs_hmC_WT	1.71131268628865
chr15:89210558:89212558	mC_vs_hmC_WT	1.58049959041281
chr15:91048951:91050951	mC_vs_hmC_WT	2.17716269026953
chr15:93335935:93337935	mC_vs_hmC_WT	2.73692357459064
chr15:94588824:94590824	mC_vs_hmC_WT	1.71352601932759
chr15:98952501:98954501	mC_vs_hmC_WT	1.86170171954376
chr15:99223975:99225975	mC_vs_hmC_WT	2.20949108662595
chr15:99250961:99252961	mC_vs_hmC_WT	1.84002809986515
chr15:99250787:99252787	mC_vs_hmC_WT	1.84002809986515
chr15:100226858:100228858	mC_vs_hmC_WT	1.75798422709699
chr15:100614661:100616661	mC_vs_hmC_WT	1.56484184127089
chr15:102072772:102074772	mC_vs_hmC_WT	1.94512667875655
chr15:102143185:102145185	mC_vs_hmC_WT	1.77383678956511
chr15:102278455:102280455	mC_vs_hmC_WT	1.58475829943134
chr15:102517191:102519191	mC_vs_hmC_WT	1.49581784704984
chr15:102965795:102967795	mC_vs_hmC_WT	1.83308147846953
chr16:4558720:4560720	mC_vs_hmC_WT	1.76847624335115
chr16:4885099:4887099	mC_vs_hmC_WT	1.74044653762913
chr16:5131481:5133481	mC_vs_hmC_WT	1.3554034216296
chr16:11133532:11135532	mC_vs_hmC_WT	1.76115945624523
chr16:16301964:16303964	mC_vs_hmC_WT	2.70204063619083
chr16:16895468:16897468	mC_vs_hmC_WT	2.12507071493406
chr16:17796281:17798281	mC_vs_hmC_WT	1.97494008289486
chr16:18621403:18623403	mC_vs_hmC_WT	1.75988878708537
chr16:20096553:20098553	mC_vs_hmC_WT	1.95500295514749
chr16:20733511:20735511	mC_vs_hmC_WT	1.69799805288936
chr16:20732126:20734126	mC_vs_hmC_WT	2.24223100882656
chr16:22162299:22164299	mC_vs_hmC_WT	1.61218377096835
chr16:22438570:22440570	mC_vs_hmC_WT	1.40557590602268
chr16:24392349:24394349	mC_vs_hmC_WT	1.73514584108188
chr16:31932850:31934850	mC_vs_hmC_WT	1.58285350800086
chr16:37538769:37540769	mC_vs_hmC_WT	1.67059984821119
chr16:37538893:37540893	mC_vs_hmC_WT	1.67059984821119
chr16:65561697:65563697	mC_vs_hmC_WT	1.7778564807158
chr16:65814632:65816632	mC_vs_hmC_WT	2.28112482549857
chr16:84734302:84736302	mC_vs_hmC_WT	2.15372758839902
chr16:90283425:90285425	mC_vs_hmC_WT	2.20518883682371
chr16:90933849:90935849	mC_vs_hmC_WT	2.23236914398303
chr16:91405234:91407234	mC_vs_hmC_WT	1.84510921685973
chr16:91645972:91647972	mC_vs_hmC_WT	1.47295728778107
chr16:93682218:93684218	mC_vs_hmC_WT	2.16106191172147
chr16:96144418:96146418	mC_vs_hmC_WT	1.73129628561361
chr17:12909000:12911000	mC_vs_hmC_WT	2.15121322099031
chr17:14278505:14280505	mC_vs_hmC_WT	1.7605160333249
chr17:14942124:14944124	mC_vs_hmC_WT	2.14449087206078
chr17:14942183:14944183	mC_vs_hmC_WT	2.14449087206078
chr17:23659522:23661522	mC_vs_hmC_WT	2.41375715282856
chr17:24072485:24074485	mC_vs_hmC_WT	2.16570386340366
chr17:24849489:24851489	mC_vs_hmC_WT	2.08797904776985
chr17:24849666:24851666	mC_vs_hmC_WT	2.27087780585897
chr17:25015085:25017085	mC_vs_hmC_WT	1.56496900543242
chr17:25796045:25798045	mC_vs_hmC_WT	1.40101993373007
chr17:27819542:27821542	mC_vs_hmC_WT	1.80015771462305
chr17:28327470:28329470	mC_vs_hmC_WT	1.57759099625436
chr17:28559714:28561714	mC_vs_hmC_WT	2.10251891899127
chr17:29267787:29269787	mC_vs_hmC_WT	1.4717870082068
chr17:29490044:29492044	mC_vs_hmC_WT	3.15827358893309
chr17:31385233:31387233	mC_vs_hmC_WT	1.52485236553894
chr17:33908444:33910444	mC_vs_hmC_WT	1.9659499685986
chr17:33928893:33930893	mC_vs_hmC_WT	2.04550819374554
chr17:33954641:33956641	mC_vs_hmC_WT	1.51527025720382
chr17:33954881:33956881	mC_vs_hmC_WT	1.42454825535802
chr17:33977791:33979791	mC_vs_hmC_WT	1.64738150364552
chr17:34023680:34025680	mC_vs_hmC_WT	2.05735030814921
chr17:34120747:34122747	mC_vs_hmC_WT	1.69343991567233
chr17:35666592:35668592	mC_vs_hmC_WT	1.71092718165701
chr17:35909068:35911068	mC_vs_hmC_WT	1.71591387131097
chr17:36942050:36944050	mC_vs_hmC_WT	1.62687209511462
chr17:47139941:47141941	mC_vs_hmC_WT	1.88259810756163
chr17:47784743:47786743	mC_vs_hmC_WT	2.68230917858317
chr17:56139343:56141343	mC_vs_hmC_WT	1.56869675556412
chr17:56583583:56585583	mC_vs_hmC_WT	1.66981784177564
chr17:56583981:56585981	mC_vs_hmC_WT	1.82821028941963
chr17:65771752:65773752	mC_vs_hmC_WT	1.94271357246299
chr17:68836135:68838135	mC_vs_hmC_WT	1.78003849924407
chr17:70850210:70852210	mC_vs_hmC_WT	1.73289824092079
chr17:71001533:71003533	mC_vs_hmC_WT	1.95477606381498
chr17:72917304:72919304	mC_vs_hmC_WT	1.99143649327311
chr17:74337986:74339986	mC_vs_hmC_WT	1.97617746141877
chr17:84186947:84188947	mC_vs_hmC_WT	1.94730700140255
chr17:85617396:85619396	mC_vs_hmC_WT	1.3862930947582
chr17:85619833:85621833	mC_vs_hmC_WT	1.98840787679796
chr18:5591437:5593437	mC_vs_hmC_WT	1.70578069184938
chr18:9706647:9708647	mC_vs_hmC_WT	1.94667773365629
chr18:22344088:22346088	mC_vs_hmC_WT	2.23111435014506
chr18:24204343:24206343	mC_vs_hmC_WT	2.04235120355921
chr18:24602817:24604817	mC_vs_hmC_WT	1.99801572064579
chr18:34757905:34759905	mC_vs_hmC_WT	1.65117102245433
chr18:43392377:43394377	mC_vs_hmC_WT	2.01105736814299
chr18:50052281:50054281	mC_vs_hmC_WT	1.61800278158747
chr18:56571939:56573939	mC_vs_hmC_WT	1.77993770166834
chr18:56561298:56563298	mC_vs_hmC_WT	1.43668295347594
chr18:56561568:56563568	mC_vs_hmC_WT	1.41233354232984
chr18:56571870:56573870	mC_vs_hmC_WT	1.77993770166834
chr18:64339363:64341363	mC_vs_hmC_WT	1.69441650724934
chr18:65579229:65581229	mC_vs_hmC_WT	1.57820787695069
chr18:73571704:73573704	mC_vs_hmC_WT	2.08414654835409
chr18:73814392:73816392	mC_vs_hmC_WT	1.5503569204662
chr19:3685564:3687564	mC_vs_hmC_WT	1.54515433055981
chr19:4213391:4215391	mC_vs_hmC_WT	2.39750822822758
chr19:5037825:5039825	mC_vs_hmC_WT	1.42906399106526
chr19:5423979:5425979	mC_vs_hmC_WT	1.80971698042478
chr19:5424143:5426143	mC_vs_hmC_WT	1.79145830185242
chr19:5489454:5491454	mC_vs_hmC_WT	1.78128356050923
chr19:5687908:5689908	mC_vs_hmC_WT	1.86067464457771
chr19:5688130:5690130	mC_vs_hmC_WT	1.86067464457771
chr19:6014825:6016825	mC_vs_hmC_WT	2.12306807104563
chr19:6140137:6142137	mC_vs_hmC_WT	1.72495753490134
chr19:15924059:15926059	mC_vs_hmC_WT	2.11388378047969
chr19:26747402:26749402	mC_vs_hmC_WT	1.84562974683882
chr19:30029512:30031512	mC_vs_hmC_WT	2.34001338872507
chr19:32756576:32758576	mC_vs_hmC_WT	1.58699549458453
chr19:36056360:36058360	mC_vs_hmC_WT	1.4385588408442
chr19:37172842:37174842	mC_vs_hmC_WT	1.5756385241162
chr19:37696807:37698807	mC_vs_hmC_WT	1.79306623213623
chr19:42146388:42148388	mC_vs_hmC_WT	1.78173970132984
chr19:42751775:42753775	mC_vs_hmC_WT	1.44103474354392
chr19:46760608:46762608	mC_vs_hmC_WT	1.5473075769694
chr19:53389573:53391573	mC_vs_hmC_WT	1.52115327567037
chr19:54044181:54046181	mC_vs_hmC_WT	1.81959344035667
chr19:55098447:55100447	mC_vs_hmC_WT	1.91493906578793
chr19:58859984:58861984	mC_vs_hmC_WT	1.82965785226858
chrX:7656378:7658378	mC_vs_hmC_WT	1.34496400421544
chrX:7840830:7842830	mC_vs_hmC_WT	2.11005564333909
chrX:7841081:7843081	mC_vs_hmC_WT	2.11005564333909
chrX:7898269:7900269	mC_vs_hmC_WT	2.02778863851985
chrX:7898000:7900000	mC_vs_hmC_WT	2.02778863851985
chrX:7898397:7900397	mC_vs_hmC_WT	2.02778863851985
chrX:8891352:8893352	mC_vs_hmC_WT	1.76122046261742
chrX:12760973:12762973	mC_vs_hmC_WT	2.11000769969118
chrX:13070497:13072497	mC_vs_hmC_WT	1.983938026894
chrX:13280021:13282021	mC_vs_hmC_WT	1.75671749449963
chrX:13845556:13847556	mC_vs_hmC_WT	1.83103958041164
chrX:18161666:18163666	mC_vs_hmC_WT	1.30624903292874
chrX:36873365:36875365	mC_vs_hmC_WT	1.85454361860652
chrX:37900770:37902770	mC_vs_hmC_WT	9.13189364633617
chrX:41400300:41402300	mC_vs_hmC_WT	1.38732200890681
chrX:41400528:41402528	mC_vs_hmC_WT	1.38732200890681
