location	group	ratio
chr10:127289792:127291792	mC_vs_hmC_WT	2.37802443264441
chr10:128564934:128566934	mC_vs_hmC_WT	1.88113793503646
chr10:128890718:128892718	mC_vs_hmC_WT	2.49841778332285
chr10:128908865:128910865	mC_vs_hmC_WT	1.95046654612184
chr11:3503821:3505821	mC_vs_hmC_WT	1.53260004641454
chr11:5057127:5059127	mC_vs_hmC_WT	1.78599181144075
chr11:5098272:5100272	mC_vs_hmC_WT	2.8175065214722
chr11:6064748:6066748	mC_vs_hmC_WT	1.7552946196161
chr11:19923441:19925441	mC_vs_hmC_WT	1.92066315486541
chr11:20111951:20113951	mC_vs_hmC_WT	1.92170341477609
chr11:20331713:20333713	mC_vs_hmC_WT	1.41750138446825
chr11:23255040:23257040	mC_vs_hmC_WT	1.3335992398002
chr11:24079694:24081694	mC_vs_hmC_WT	1.48971084311075
chr11:30025033:30027033	mC_vs_hmC_WT	2.30635232604397
chr11:33962012:33964012	mC_vs_hmC_WT	1.81616608528458
chr11:46706104:46708104	mC_vs_hmC_WT	2.38046744772491
chr11:50376718:50378718	mC_vs_hmC_WT	1.80315940396467
chr11:51687634:51689634	mC_vs_hmC_WT	1.72331968416396
chr11:52230994:52232994	mC_vs_hmC_WT	1.90545972981706
chr11:54068017:54070017	mC_vs_hmC_WT	1.91461237370659
chr11:58378031:58380031	mC_vs_hmC_WT	3.09500966375824
chr11:59135375:59137375	mC_vs_hmC_WT	2.14250012232454
chr11:59809039:59811039	mC_vs_hmC_WT	1.50307027780364
chr11:59809079:59811079	mC_vs_hmC_WT	1.50307027780364
chr11:59838767:59840767	mC_vs_hmC_WT	2.00674168295967
chr11:60536682:60538682	mC_vs_hmC_WT	1.70665169138873
chr11:61504171:61506171	mC_vs_hmC_WT	1.61106882374867
chr11:62280395:62282395	mC_vs_hmC_WT	1.79761642994548
chr11:62280472:62282472	mC_vs_hmC_WT	1.79761642994548
chr11:68385826:68387826	mC_vs_hmC_WT	1.9786864767626
chr11:69087527:69089527	mC_vs_hmC_WT	1.68680865639153
chr11:69802668:69804668	mC_vs_hmC_WT	1.65048079427409
chr11:70843760:70845760	mC_vs_hmC_WT	1.82266901635665
chr11:75530693:75532693	mC_vs_hmC_WT	2.19666770722042
chr11:75531111:75533111	mC_vs_hmC_WT	2.19666770722042
chr11:76242699:76244699	mC_vs_hmC_WT	1.99087528999981
chr11:76242735:76244735	mC_vs_hmC_WT	1.99087528999981
chr11:76570384:76572384	mC_vs_hmC_WT	1.95730665558796
chr11:77488678:77490678	mC_vs_hmC_WT	1.84261106610983
chr11:77514116:77516116	mC_vs_hmC_WT	1.71329103573967
chr11:80299911:80301911	mC_vs_hmC_WT	1.89588277707394
chr11:87591216:87593216	mC_vs_hmC_WT	2.13770299683904
chr11:96004944:96006944	mC_vs_hmC_WT	1.80944272558015
chr11:97186892:97188892	mC_vs_hmC_WT	1.78396969628032
chr11:97743704:97745704	mC_vs_hmC_WT	1.82226409477892
chr11:98936695:98938695	mC_vs_hmC_WT	2.03196540067789
chr11:98936717:98938717	mC_vs_hmC_WT	2.03196540067789
chr11:100938511:100940511	mC_vs_hmC_WT	1.79986498245971
chr11:101259566:101261566	mC_vs_hmC_WT	2.22144773799583
chr11:101465199:101467199	mC_vs_hmC_WT	2.03741322248954
chr11:102316287:102318287	mC_vs_hmC_WT	2.49656504578449
chr11:102696725:102698725	mC_vs_hmC_WT	1.76800595972191
chr11:102818159:102820159	mC_vs_hmC_WT	2.01567516900757
chr11:102818686:102820686	mC_vs_hmC_WT	2.06954549965809
chr11:103115324:103117324	mC_vs_hmC_WT	2.22843767955158
chr11:105180433:105182433	mC_vs_hmC_WT	2.13073569242029
chr11:105180526:105182526	mC_vs_hmC_WT	2.13073569242029
chr11:109472596:109474596	mC_vs_hmC_WT	2.32447640622962
chr11:109472229:109474229	mC_vs_hmC_WT	2.32447640622962
chr11:109472373:109474373	mC_vs_hmC_WT	2.32447640622962
chr11:113683151:113685151	mC_vs_hmC_WT	1.790302477327
chr11:113683411:113685411	mC_vs_hmC_WT	1.85422646720485
chr11:115090430:115092430	mC_vs_hmC_WT	1.83885253481216
chr11:115320918:115322918	mC_vs_hmC_WT	1.90426987450415
chr11:115418919:115420919	mC_vs_hmC_WT	1.56075621368507
chr11:115419125:115421125	mC_vs_hmC_WT	1.56075621368507
chr11:115513370:115515370	mC_vs_hmC_WT	1.6835679071821
chr11:116489346:116491346	mC_vs_hmC_WT	2.03304087762695
chr11:120347484:120349484	mC_vs_hmC_WT	2.31725725590018
chr11:120347677:120349677	mC_vs_hmC_WT	2.45234765547761
chr11:120948066:120950066	mC_vs_hmC_WT	1.39695229969689
chr11:121258986:121260986	mC_vs_hmC_WT	1.75152528739086
chr12:8770395:8772395	mC_vs_hmC_WT	2.12979254382455
chr12:16809964:16811964	mC_vs_hmC_WT	1.96870989643945
chr12:27159516:27161516	mC_vs_hmC_WT	1.78571138650515
chr12:32060279:32062279	mC_vs_hmC_WT	2.00798340101982
chr12:36155825:36157825	mC_vs_hmC_WT	1.8098833339546
chr12:36156123:36158123	mC_vs_hmC_WT	1.8098833339546
chr12:40222189:40224189	mC_vs_hmC_WT	1.41530425896599
chr12:40222363:40224363	mC_vs_hmC_WT	1.42057727796491
chr12:40444790:40446790	mC_vs_hmC_WT	2.14353190571863
chr12:40445052:40447052	mC_vs_hmC_WT	2.14353190571863
chr12:55397824:55399824	mC_vs_hmC_WT	1.95578204754875
chr12:64964536:64966536	mC_vs_hmC_WT	2.11416740891367
chr12:64964741:64966741	mC_vs_hmC_WT	2.11416740891367
chr12:69183157:69185157	mC_vs_hmC_WT	2.05568735554065
chr12:71014823:71016823	mC_vs_hmC_WT	1.59930110178752
chr12:71014966:71016966	mC_vs_hmC_WT	1.59930110178752
chr12:72535356:72537356	mC_vs_hmC_WT	1.67378743580907
chr12:72938944:72940944	mC_vs_hmC_WT	2.41391358822556
chr12:73285711:73287711	mC_vs_hmC_WT	1.7355833036998
chr12:73285847:73287847	mC_vs_hmC_WT	1.7355833036998
chr12:76821524:76823524	mC_vs_hmC_WT	2.55833428799982
chr12:82616037:82618037	mC_vs_hmC_WT	1.96938614777471
chr12:82616498:82618498	mC_vs_hmC_WT	1.96938614777471
chr12:84449950:84451950	mC_vs_hmC_WT	1.80521385187292
chr12:84641554:84643554	mC_vs_hmC_WT	1.65407900902845
chr12:84641895:84643895	mC_vs_hmC_WT	1.78779863465095
chr12:84875495:84877495	mC_vs_hmC_WT	1.70665846380221
chr12:87387230:87389230	mC_vs_hmC_WT	2.33409731510115
chr12:95691225:95693225	mC_vs_hmC_WT	1.71882567662413
chr12:104864076:104866076	mC_vs_hmC_WT	1.93260081350488
chr12:105031688:105033688	mC_vs_hmC_WT	1.44923399536699
chr12:105452855:105454855	mC_vs_hmC_WT	1.64263614954751
chr12:105684241:105686241	mC_vs_hmC_WT	2.14471542982579
chr12:105684351:105686351	mC_vs_hmC_WT	2.14471542982579
chr12:111537100:111539100	mC_vs_hmC_WT	1.72776401988016
chr12:113139235:113141235	mC_vs_hmC_WT	1.80976676962108
chr13:24800656:24802656	mC_vs_hmC_WT	1.51915604771343
chr13:34651681:34653681	mC_vs_hmC_WT	1.54301363207002
chr13:34651922:34653922	mC_vs_hmC_WT	1.54301363207002
chr13:38203938:38205938	mC_vs_hmC_WT	2.19400869737218
chr13:48261623:48263623	mC_vs_hmC_WT	2.20459249894677
chr13:48966828:48968828	mC_vs_hmC_WT	1.57644545427012
chr13:49147328:49149328	mC_vs_hmC_WT	1.76855429421007
chr13:49215026:49217026	mC_vs_hmC_WT	1.28845185615568
chr13:53285109:53287109	mC_vs_hmC_WT	1.96213226671706
chr13:54692960:54694960	mC_vs_hmC_WT	1.78978373673403
chr13:58214653:58216653	mC_vs_hmC_WT	1.49224278453163
chr13:60601210:60603210	mC_vs_hmC_WT	2.216077759356
chr13:111807983:111809983	mC_vs_hmC_WT	2.35102276835425
chr14:11552552:11554552	mC_vs_hmC_WT	1.90423859225351
chr14:18238106:18240106	mC_vs_hmC_WT	1.77430767684902
chr14:19750256:19752256	mC_vs_hmC_WT	1.92493800265984
chr14:21988601:21990601	mC_vs_hmC_WT	2.13628550182046
chr14:26668846:26670846	mC_vs_hmC_WT	2.03996114488712
chr14:28510404:28512404	mC_vs_hmC_WT	2.6458238128769
chr14:30950487:30952487	mC_vs_hmC_WT	1.86209393959837
chr14:32463850:32465850	mC_vs_hmC_WT	4.10994821093689
chr14:50923893:50925893	mC_vs_hmC_WT	1.99764636115812
chr14:50923948:50925948	mC_vs_hmC_WT	1.99764636115812
chr14:52278395:52280395	mC_vs_hmC_WT	1.71939357126725
chr14:52278145:52280145	mC_vs_hmC_WT	1.71939357126725
chr14:54576661:54578661	mC_vs_hmC_WT	1.74893253743823
chr14:54863158:54865158	mC_vs_hmC_WT	1.66837126918772
chr14:57663956:57665956	mC_vs_hmC_WT	1.54221476648976
chr14:62759500:62761500	mC_vs_hmC_WT	1.5344496218005
chr14:70456516:70458516	mC_vs_hmC_WT	4.56765210206994
chr14:99045136:99047136	mC_vs_hmC_WT	2.17726781003542
chr14:99045376:99047376	mC_vs_hmC_WT	2.25716900349127
chr14:101652966:101654966	mC_vs_hmC_WT	1.6428362851586
chr14:103069215:103071215	mC_vs_hmC_WT	1.59412878335044
chr14:111674114:111676114	mC_vs_hmC_WT	2.06498011087965
chr14:119098434:119100434	mC_vs_hmC_WT	1.8819139009889
chr14:121796734:121798734	mC_vs_hmC_WT	1.84049706036201
chr14:121877605:121879605	mC_vs_hmC_WT	2.07572288900133
chr14:122464658:122466658	mC_vs_hmC_WT	1.85197807718554
chr15:12320495:12322495	mC_vs_hmC_WT	1.91316868508645
chr15:26894564:26896564	mC_vs_hmC_WT	1.88580493933117
chr15:41788033:41790033	mC_vs_hmC_WT	1.60467809128456
chr15:41788514:41790514	mC_vs_hmC_WT	1.60467809128456
chr15:53345183:53347183	mC_vs_hmC_WT	1.58996072919129
chr15:58414467:58416467	mC_vs_hmC_WT	1.92396446111308
chr15:58871648:58873648	mC_vs_hmC_WT	1.87171983039294
chr15:58888228:58890228	mC_vs_hmC_WT	1.67126987745212
chr15:68257856:68259856	mC_vs_hmC_WT	2.2200874237816
chr15:76068730:76070730	mC_vs_hmC_WT	2.05762999355404
chr15:76476269:76478269	mC_vs_hmC_WT	1.70063715272506
chr15:76476444:76478444	mC_vs_hmC_WT	1.70063715272506
chr15:76537746:76539746	mC_vs_hmC_WT	1.66865858454797
chr15:76537942:76539942	mC_vs_hmC_WT	1.74004296463286
chr15:78982055:78984055	mC_vs_hmC_WT	1.67524345123568
chr15:79074222:79076222	mC_vs_hmC_WT	2.08362436324611
chr15:80172720:80174720	mC_vs_hmC_WT	1.70976370022858
chr15:81465315:81467315	mC_vs_hmC_WT	1.80078839251426
chr15:81871462:81873462	mC_vs_hmC_WT	1.9233513197025
chr15:81959930:81961930	mC_vs_hmC_WT	1.71461995658134
chr15:84104754:84106754	mC_vs_hmC_WT	1.60505340128565
chr15:84679997:84681997	mC_vs_hmC_WT	2.13170571340917
chr15:84922427:84924427	mC_vs_hmC_WT	2.55204374342765
chr15:86185141:86187141	mC_vs_hmC_WT	1.8858420447605
chr15:88818645:88820645	mC_vs_hmC_WT	1.71131268628865
chr15:89074854:89076854	mC_vs_hmC_WT	1.49769579821308
chr15:89210558:89212558	mC_vs_hmC_WT	1.57056230505433
chr15:91048951:91050951	mC_vs_hmC_WT	2.19892613237776
chr15:93335935:93337935	mC_vs_hmC_WT	2.89114603809862
chr15:98952501:98954501	mC_vs_hmC_WT	1.74207206402796
chr15:99223975:99225975	mC_vs_hmC_WT	2.12721155257689
chr15:100226858:100228858	mC_vs_hmC_WT	1.75798422709699
chr15:100614661:100616661	mC_vs_hmC_WT	1.56484184127089
chr15:101265845:101267845	mC_vs_hmC_WT	2.01927971560267
chr15:101939324:101941324	mC_vs_hmC_WT	1.82777140561188
chr15:102072772:102074772	mC_vs_hmC_WT	2.10866498453498
chr15:102143185:102145185	mC_vs_hmC_WT	1.80721471034398
chr15:102965795:102967795	mC_vs_hmC_WT	1.75330036979536
chr15:103145828:103147828	mC_vs_hmC_WT	1.42864752050691
chr16:4558720:4560720	mC_vs_hmC_WT	1.75366228498859
chr16:4885099:4887099	mC_vs_hmC_WT	1.68150174735034
chr16:5131481:5133481	mC_vs_hmC_WT	1.47404410134055
chr16:18234136:18236136	mC_vs_hmC_WT	1.41220833247488
chr16:18247694:18249694	mC_vs_hmC_WT	2.21295758033289
chr16:18247882:18249882	mC_vs_hmC_WT	2.20581702007456
chr16:18497712:18499712	mC_vs_hmC_WT	1.77524119319131
chr16:18497870:18499870	mC_vs_hmC_WT	1.77524119319131
chr16:20096553:20098553	mC_vs_hmC_WT	1.95500295514749
chr16:22162299:22164299	mC_vs_hmC_WT	1.59028411060203
chr16:22438570:22440570	mC_vs_hmC_WT	1.40362332740842
chr16:37538769:37540769	mC_vs_hmC_WT	1.67059984821119
chr16:37538893:37540893	mC_vs_hmC_WT	1.67059984821119
chr16:38361172:38363172	mC_vs_hmC_WT	2.6717880930245
chr16:38361209:38363209	mC_vs_hmC_WT	2.6717880930245
chr16:55821138:55823138	mC_vs_hmC_WT	1.44581279949736
chr16:57166332:57168332	mC_vs_hmC_WT	2.23712745104148
chr16:65814632:65816632	mC_vs_hmC_WT	1.99028676075727
chr16:87439592:87441592	mC_vs_hmC_WT	1.42469299780611
chr16:90283425:90285425	mC_vs_hmC_WT	2.22088604125566
chr16:90933849:90935849	mC_vs_hmC_WT	2.23236914398303
chr16:91405234:91407234	mC_vs_hmC_WT	1.84510921685973
chr16:91645972:91647972	mC_vs_hmC_WT	1.44133989971447
chr16:93682218:93684218	mC_vs_hmC_WT	2.16106191172147
chr16:96144418:96146418	mC_vs_hmC_WT	1.73129628561361
chr17:8282812:8284812	mC_vs_hmC_WT	1.94239926637566
chr17:13759540:13761540	mC_vs_hmC_WT	1.58552194816886
chr17:14278505:14280505	mC_vs_hmC_WT	1.7605160333249
chr17:23659522:23661522	mC_vs_hmC_WT	2.39650252472388
chr17:23770591:23772591	mC_vs_hmC_WT	1.56279896593038
chr17:24072485:24074485	mC_vs_hmC_WT	2.16570386340366
chr17:24849489:24851489	mC_vs_hmC_WT	1.91100320680638
chr17:24849666:24851666	mC_vs_hmC_WT	1.91600053089308
chr17:25183560:25185560	mC_vs_hmC_WT	1.97251856704668
chr17:25796045:25798045	mC_vs_hmC_WT	1.39793927266868
chr17:27027626:27029626	mC_vs_hmC_WT	2.14610769042469
chr17:28559714:28561714	mC_vs_hmC_WT	2.10251891899127
chr17:29267787:29269787	mC_vs_hmC_WT	1.4717870082068
chr17:33908444:33910444	mC_vs_hmC_WT	1.9659499685986
chr17:33908600:33910600	mC_vs_hmC_WT	2.00227986757281
chr17:33954641:33956641	mC_vs_hmC_WT	1.51527025720382
chr17:33954881:33956881	mC_vs_hmC_WT	1.42454825535802
chr17:34023680:34025680	mC_vs_hmC_WT	2.10475447972333
chr17:34120747:34122747	mC_vs_hmC_WT	1.74685828909401
chr17:35909068:35911068	mC_vs_hmC_WT	1.47233025627405
chr17:36942050:36944050	mC_vs_hmC_WT	1.61417914991468
chr17:45505840:45507840	mC_vs_hmC_WT	1.96857692285634
chr17:46495788:46497788	mC_vs_hmC_WT	2.59772448446536
chr17:46555162:46557162	mC_vs_hmC_WT	1.53929623916039
chr17:47139941:47141941	mC_vs_hmC_WT	1.78585902294387
chr17:56583583:56585583	mC_vs_hmC_WT	1.64830253936124
chr17:56830008:56832008	mC_vs_hmC_WT	1.58133956874608
chr17:65771752:65773752	mC_vs_hmC_WT	1.94440147227603
chr17:66122519:66124519	mC_vs_hmC_WT	3.21663256404505
chr17:68272796:68274796	mC_vs_hmC_WT	1.50624576946719
chr17:71001533:71003533	mC_vs_hmC_WT	2.01080257689804
chr17:72917304:72919304	mC_vs_hmC_WT	1.99401265229692
chr18:5591437:5593437	mC_vs_hmC_WT	1.70578069184938
chr18:9706647:9708647	mC_vs_hmC_WT	1.91799169640473
chr18:10724624:10726624	mC_vs_hmC_WT	2.00879379535828
chr18:16815406:16817406	mC_vs_hmC_WT	1.22233231056731
chr18:21299139:21301139	mC_vs_hmC_WT	1.7178244504788
chr18:22344088:22346088	mC_vs_hmC_WT	2.23111435014506
chr18:24204343:24206343	mC_vs_hmC_WT	2.04235120355921
chr18:24204993:24206993	mC_vs_hmC_WT	1.99525384836554
chr18:24602817:24604817	mC_vs_hmC_WT	2.03627416220825
chr18:34408422:34410422	mC_vs_hmC_WT	1.79138866270511
chr18:34757905:34759905	mC_vs_hmC_WT	1.62389307944059
chr18:34953351:34955351	mC_vs_hmC_WT	1.56892723264537
chr18:36678366:36680366	mC_vs_hmC_WT	1.42851975633014
chr18:36678214:36680214	mC_vs_hmC_WT	1.42851975633014
chr18:49831996:49833996	mC_vs_hmC_WT	1.47717747054478
chr18:56571939:56573939	mC_vs_hmC_WT	1.77993770166834
chr18:56571870:56573870	mC_vs_hmC_WT	1.77993770166834
chr18:67087297:67089297	mC_vs_hmC_WT	1.65152822410239
chr18:70471480:70473480	mC_vs_hmC_WT	1.80725417648857
chr18:70471453:70473453	mC_vs_hmC_WT	1.80725417648857
chr18:70471571:70473571	mC_vs_hmC_WT	1.80725417648857
chr18:70471627:70473627	mC_vs_hmC_WT	1.80725417648857
chr18:70471665:70473665	mC_vs_hmC_WT	1.80725417648857
chr18:73571704:73573704	mC_vs_hmC_WT	2.10882736351677
chr18:74999476:75001476	mC_vs_hmC_WT	1.52361778461085
chr19:3685564:3687564	mC_vs_hmC_WT	1.54515433055981
chr19:4191173:4193173	mC_vs_hmC_WT	1.45727213790397
chr19:5423979:5425979	mC_vs_hmC_WT	1.88813052807922
chr19:5424143:5426143	mC_vs_hmC_WT	1.79145830185242
chr19:5489454:5491454	mC_vs_hmC_WT	1.78128356050923
chr19:5687908:5689908	mC_vs_hmC_WT	1.7932435895875
chr19:5688130:5690130	mC_vs_hmC_WT	1.7932435895875
chr19:6014825:6016825	mC_vs_hmC_WT	2.15037856957774
chr19:6045575:6047575	mC_vs_hmC_WT	1.74572923157565
chr19:6305456:6307456	mC_vs_hmC_WT	1.49314079209578
chr19:15923622:15925622	mC_vs_hmC_WT	1.99671419817801
chr19:15924059:15926059	mC_vs_hmC_WT	2.11388378047969
chr19:26747402:26749402	mC_vs_hmC_WT	1.84562974683882
chr19:32756576:32758576	mC_vs_hmC_WT	1.58699549458453
chr19:37206471:37208471	mC_vs_hmC_WT	1.95732666731923
chr19:37206544:37208544	mC_vs_hmC_WT	1.95732666731923
chr19:44106477:44108477	mC_vs_hmC_WT	1.98227723255495
chr19:47853988:47855988	mC_vs_hmC_WT	2.02323083305703
chr19:53389573:53391573	mC_vs_hmC_WT	1.68376636540774
chr19:58859984:58861984	mC_vs_hmC_WT	1.82965785226858
chrX:7572599:7574599	mC_vs_hmC_WT	2.04355919893192
chrX:7840830:7842830	mC_vs_hmC_WT	2.23885908332459
chrX:7841081:7843081	mC_vs_hmC_WT	2.23885908332459
chrX:18161666:18163666	mC_vs_hmC_WT	1.29520260862016
chrX:20290764:20292764	mC_vs_hmC_WT	2.66363221860183
chrX:36742631:36744631	mC_vs_hmC_WT	2.51140898437762
chrX:36873365:36875365	mC_vs_hmC_WT	1.85909880058422
chrX:37900770:37902770	mC_vs_hmC_WT	8.55343994217104
chrX:48593373:48595373	mC_vs_hmC_WT	2.34618915064402
chrX:48593452:48595452	mC_vs_hmC_WT	2.34618915064402
chrX:50634258:50636258	mC_vs_hmC_WT	1.41388376681693
chrX:56608834:56610834	mC_vs_hmC_WT	1.52847297586839
chrX:59133436:59135436	mC_vs_hmC_WT	1.51577157331274
chrX:60892430:60894430	mC_vs_hmC_WT	1.81412729687698
chrX:70476043:70478043	mC_vs_hmC_WT	1.97504650986548
chrX:72273721:72275721	mC_vs_hmC_WT	2.49491231106828
chrX:73227305:73229305	mC_vs_hmC_WT	1.91981704327892
chrX:74281333:74283333	mC_vs_hmC_WT	2.10361106194087
chrX:74281717:74283717	mC_vs_hmC_WT	2.10361106194087
chrX:77794960:77796960	mC_vs_hmC_WT	1.71269449747067
chrX:99041580:99043580	mC_vs_hmC_WT	2.7158895101678
chrX:99820068:99822068	mC_vs_hmC_WT	1.88431641487051
chrX:101084405:101086405	mC_vs_hmC_WT	2.03380448459119
chrX:101221563:101223563	mC_vs_hmC_WT	1.48185929385881
chrX:102118464:102120464	mC_vs_hmC_WT	1.55443362437489
chrX:102187371:102189371	mC_vs_hmC_WT	1.70544089246348
chrX:102250843:102252843	mC_vs_hmC_WT	1.5340083573707
chrX:104200117:104202117	mC_vs_hmC_WT	1.95900545980989
chrX:134475490:134477490	mC_vs_hmC_WT	7.14716168281781
chrX:137119326:137121326	mC_vs_hmC_WT	1.96540606191586
chrX:142680725:142682725	mC_vs_hmC_WT	2.04691436301236
chrX:151343222:151345222	mC_vs_hmC_WT	1.87826365467418
chrX:152768486:152770486	mC_vs_hmC_WT	1.86450570629997
chrX:160137336:160139336	mC_vs_hmC_WT	1.56452369762174
chr1:16103433:16105433	mC_vs_hmC_KO	0.794690101885504
chr1:33837914:33839914	mC_vs_hmC_KO	1.83615658803219
chr1:34010824:34012824	mC_vs_hmC_KO	0.820598480574662
chr1:38128662:38130662	mC_vs_hmC_KO	0.999271140323748
chr1:39576347:39578347	mC_vs_hmC_KO	1.10331317057204
chr1:42696145:42698145	mC_vs_hmC_KO	0.946346658260498
chr1:52726318:52728318	mC_vs_hmC_KO	0.471871720402459
chr1:57405674:57407674	mC_vs_hmC_KO	0.767159427482859
chr1:57405547:57407547	mC_vs_hmC_KO	0.767159427482859
chr1:58651640:58653640	mC_vs_hmC_KO	0.628377813560722
chr1:74283738:74285738	mC_vs_hmC_KO	0.908142790899914
chr1:74284033:74286033	mC_vs_hmC_KO	0.891530639305164
chr1:74950651:74952651	mC_vs_hmC_KO	0.913099707037646
chr1:75218253:75220253	mC_vs_hmC_KO	0.965898957234378
chr1:79760769:79762769	mC_vs_hmC_KO	0.62221487511067
chr1:85893509:85895509	mC_vs_hmC_KO	0.972576678872487
chr1:93511103:93513103	mC_vs_hmC_KO	0.597767384256938
chr1:105662676:105664676	mC_vs_hmC_KO	0.777037487746013
chr1:105662860:105664860	mC_vs_hmC_KO	0.777037487746013
chr1:105989405:105991405	mC_vs_hmC_KO	0.649719038207521
chr1:120339581:120341581	mC_vs_hmC_KO	1.11620107886746
chr1:128102047:128104047	mC_vs_hmC_KO	0.852058388977241
chr1:128102305:128104305	mC_vs_hmC_KO	0.852058388977241
chr1:129272303:129274303	mC_vs_hmC_KO	0.80422854928399
chr1:159231325:159233325	mC_vs_hmC_KO	1.18181370467078
chr1:165460207:165462207	mC_vs_hmC_KO	0.875791763183728
chr1:171328144:171330144	mC_vs_hmC_KO	0.759851856986348
chr1:172147014:172149014	mC_vs_hmC_KO	1.0405201552404
chr1:182281759:182283759	mC_vs_hmC_KO	0.789333751158816
chr1:184882036:184884036	mC_vs_hmC_KO	0.638264270581405
chr1:189006840:189008840	mC_vs_hmC_KO	1.04963038543361
chr1:191025190:191027190	mC_vs_hmC_KO	0.716654624869447
chr1:191024350:191026350	mC_vs_hmC_KO	0.769237183296785
chr1:191324964:191326964	mC_vs_hmC_KO	1.04239506469247
chr1:191574544:191576544	mC_vs_hmC_KO	1.05372136665031
chr2:3511814:3513814	mC_vs_hmC_KO	0.891705033183988
chr2:3512064:3514064	mC_vs_hmC_KO	0.891705033183988
chr2:14055035:14057035	mC_vs_hmC_KO	1.09450100888987
chr2:17730068:17732068	mC_vs_hmC_KO	1.21192298284655
chr2:18063584:18065584	mC_vs_hmC_KO	0.797985376309048
chr2:18997121:18999121	mC_vs_hmC_KO	0.935419848053564
chr2:19656897:19658897	mC_vs_hmC_KO	0.683592429347667
chr2:19657061:19659061	mC_vs_hmC_KO	0.683592429347667
chr2:25261597:25263597	mC_vs_hmC_KO	0.769809289069746
chr2:29054066:29056066	mC_vs_hmC_KO	0.748365386136091
chr2:29826388:29828388	mC_vs_hmC_KO	1.04309567037339
chr2:29888719:29890719	mC_vs_hmC_KO	0.775780951869432
chr2:29889062:29891062	mC_vs_hmC_KO	0.841886832865966
chr2:30827300:30829300	mC_vs_hmC_KO	0.609560399878009
chr2:31244922:31246922	mC_vs_hmC_KO	0.875832256770252
chr2:32394889:32396889	mC_vs_hmC_KO	1.14895093790151
chr2:32569857:32571857	mC_vs_hmC_KO	0.736083276624651
chr2:32875133:32877133	mC_vs_hmC_KO	0.693712091867721
chr2:32981056:32983056	mC_vs_hmC_KO	0.79746876059692
chr2:52675609:52677609	mC_vs_hmC_KO	0.92858954644281
chr2:52675143:52677143	mC_vs_hmC_KO	1.00570623871504
chr2:52674859:52676859	mC_vs_hmC_KO	1.02657198813215
chr2:53190187:53192187	mC_vs_hmC_KO	0.96987486064612
chr2:53191083:53193083	mC_vs_hmC_KO	1.05831424612895
chr2:71366554:71368554	mC_vs_hmC_KO	0.547697137573099
chr2:73213447:73215447	mC_vs_hmC_KO	0.787077825888697
chr2:74667309:74669309	mC_vs_hmC_KO	0.97997579143965
chr2:74674012:74676012	mC_vs_hmC_KO	0.91481874733274
chr2:74690890:74692890	mC_vs_hmC_KO	0.89791318232503
chr2:76646994:76648994	mC_vs_hmC_KO	0.966051901006155
chr2:80580182:80582182	mC_vs_hmC_KO	0.742432942734379
chr2:80637811:80639811	mC_vs_hmC_KO	0.918834666265767
chr2:80638263:80640263	mC_vs_hmC_KO	0.918834666265767
chr2:82052657:82054657	mC_vs_hmC_KO	0.764007192039441
chr2:90579647:90581647	mC_vs_hmC_KO	0.807255777401949
chr2:90903785:90905785	mC_vs_hmC_KO	0.645505434478648
chr2:91255812:91257812	mC_vs_hmC_KO	0.711529325778894
chr2:92391683:92393683	mC_vs_hmC_KO	1.16120307703078
chr2:92458794:92460794	mC_vs_hmC_KO	0.888511170113005
chr2:93045144:93047144	mC_vs_hmC_KO	0.775873956831208
chr2:104741801:104743801	mC_vs_hmC_KO	1.11648186990833
chr2:104815696:104817696	mC_vs_hmC_KO	0.954838381527628
chr2:105398319:105400319	mC_vs_hmC_KO	0.619819651014623
chr2:112491963:112493963	mC_vs_hmC_KO	0.860101726558498
chr2:118925496:118927496	mC_vs_hmC_KO	1.19000492847763
chr2:119546627:119548627	mC_vs_hmC_KO	0.748217973193404
chr2:119546706:119548706	mC_vs_hmC_KO	0.748217973193404
chr2:121455764:121457764	mC_vs_hmC_KO	0.947398577673773
chr2:122297165:122299165	mC_vs_hmC_KO	0.797271730463145
chr2:127583677:127585677	mC_vs_hmC_KO	1.01294698478934
chr2:129128699:129130699	mC_vs_hmC_KO	0.815856363900921
chr2:140169558:140171558	mC_vs_hmC_KO	0.821518929395661
chr2:140169645:140171645	mC_vs_hmC_KO	0.821518929395661
chr2:143545132:143547132	mC_vs_hmC_KO	0.705926362198042
chr2:144331080:144333080	mC_vs_hmC_KO	0.596497691101698
chr2:144330362:144332362	mC_vs_hmC_KO	0.592711103169172
chr2:148671614:148673614	mC_vs_hmC_KO	1.01466797901373
chr2:148671640:148673640	mC_vs_hmC_KO	1.01466797901373
chr2:151038379:151040379	mC_vs_hmC_KO	0.750336871513513
chr2:152626007:152628007	mC_vs_hmC_KO	1.09361590290051
chr2:154407084:154409084	mC_vs_hmC_KO	0.968756670682771
chr2:156861945:156863945	mC_vs_hmC_KO	0.813623328831673
chr2:156862121:156864121	mC_vs_hmC_KO	0.813623328831673
chr2:158665732:158667732	mC_vs_hmC_KO	0.496548218679761
chr2:163749239:163751239	mC_vs_hmC_KO	0.53922034014133
chr2:164910750:164912750	mC_vs_hmC_KO	0.776380034164059
chr2:164966987:164968987	mC_vs_hmC_KO	0.998268998302927
