location	gene	feature	mean_KO.x	mean_WT.x	mean_dif.x	mean_pval.x	mean_KO.y	mean_WT.y	mean_dif.y	mean_pval.y	mean_KO.z	mean_WT.z	mean_dif.z	mean_pval.z
2:93420101:93451672	Cd82	gene	0	0.0600000000000001	-0.0600000000000001	1.5823912013932e-43	0	0.0600000000000001	-0.0600000000000001	8.65926682025062e-41	0	0.0600000000000001	-0.0600000000000001	2.07475005054895e-41
19:6307456:6324652	Cdc42bpg	gene	0	0.0600000000000001	-0.0600000000000001	1.25856180561506e-38	0	0.0600000000000001	-0.0600000000000001	1.0089351344027e-36	0	0.0600000000000001	-0.0600000000000001	1.20058311257337e-37
11:98908888:98922942	Cdc6	gene	0	0.0600000000000001	-0.0600000000000001	3.86222358031437e-15	0	0.0600000000000001	-0.0600000000000001	9.32194504800181e-20	0	0.0600000000000001	-0.0600000000000001	8.42028364651285e-14
2:179443477:179898375	Cdh4	gene	0	0.0600000000000001	-0.0600000000000001	0	0	0.0600000000000001	-0.0600000000000001	0	0	0.0600000000000001	-0.0600000000000001	0
10:40482818:40484818	Cdk19	TES	0	0.0625	-0.0625	4.48989298931078e-06	0	0.0625	-0.0625	2.78391586156483e-09	0	0.0600000000000001	-0.0600000000000001	1.51643731011396e-05
11:51976336:51978336	Cdkn2aipnl	TES	0	0.0600000000000001	-0.0600000000000001	4.65716203005844e-07	0	0.0600000000000001	-0.0600000000000001	4.24024366337847e-08	0	0.0600000000000001	-0.0600000000000001	3.25583813348014e-05
14:46761540:46770525	Cdkn3	gene	0	0.0600000000000001	-0.0600000000000001	8.91175999542039e-12	0	0.0625	-0.0625	3.52544865993302e-17	0	0.0625	-0.0625	3.67535898634399e-12
15:85899757:86032777	Celsr1	gene	0	0.0600000000000001	-0.0600000000000001	3.45341247659378e-181	0	0.0600000000000001	-0.0600000000000001	2.81699993098905e-160	0	0.0600000000000001	-0.0600000000000001	4.34010736065823e-142
9:45767945:45827638	Cep164	gene	0	0.0600000000000001	-0.0600000000000001	5.98445372728741e-82	0	0.0600000000000001	-0.0600000000000001	1.787066285544e-58	0	0.0600000000000001	-0.0600000000000001	5.52983925618392e-88
6:30654456:30692749	Cep41	gene	0	0.0600000000000001	-0.0600000000000001	5.05295734745669e-41	0	0.0600000000000001	-0.0600000000000001	2.96624011515555e-37	0	0.0600000000000001	-0.0600000000000001	3.03167205745165e-36
4:8691405:8867449	Chd7	gene	0	0.0600000000000001	-0.0600000000000001	9.66688955646123e-204	0	0.0600000000000001	-0.0600000000000001	4.93024031052143e-196	0	0.0600000000000001	-0.0600000000000001	1.4887727000476e-184
5:75005423:75007423	Chic2	TES	0	0.0650000000000002	-0.0650000000000002	3.75376192365747e-06	0	0.0625	-0.0625	8.63583430531419e-05	0	0.0650000000000002	-0.0650000000000002	0.000170118286206631
19:8665004:8682602	Chrm1	gene	0	0.0600000000000001	-0.0600000000000001	2.37142317595931e-29	0	0.0600000000000001	-0.0600000000000001	3.12342649150104e-33	0	0.0600000000000001	-0.0600000000000001	2.51959434227733e-37
2:181023310:181038177	Chrna4	gene	0	0.0600000000000001	-0.0600000000000001	5.88432921343031e-17	0	0.0600000000000001	-0.0600000000000001	2.20777474131139e-20	0	0.0600000000000001	-0.0600000000000001	3.63186732968295e-16
8:27367710:27369710	Chrnb3	TSS	0	0.0600000000000001	-0.0600000000000001	5.89069394177453e-13	0	0.0600000000000001	-0.0600000000000001	1.96325754177218e-09	0	0.0600000000000001	-0.0600000000000001	4.37020147883243e-10
5:5506014:5513789	Cldn12	gene	0	0.0600000000000001	-0.0600000000000001	1.14517987208969e-08	0	0.0600000000000001	-0.0600000000000001	1.1783554138462e-10	0	0.0625	-0.0625	4.67569259586737e-07
13:24326403:24328403	Cmah	TSS	0	0.0625	-0.0625	9.07410273280866e-08	0	0.0600000000000001	-0.0600000000000001	2.00340070884199e-07	0	0.0600000000000001	-0.0600000000000001	6.21446080620935e-06
8:104341593:104346672	Cmtm3	gene	0	0.0600000000000001	-0.0600000000000001	1.06942900671744e-08	0	0.0600000000000001	-0.0600000000000001	3.42106555660933e-06	0	0.0625	-0.0625	2.10071718781935e-05
9:114757835:114780993	Cmtm7	gene	0	0.0600000000000001	-0.0600000000000001	4.50478312548184e-36	0	0.0600000000000001	-0.0600000000000001	1.96945093074289e-36	0	0.0600000000000001	-0.0600000000000001	5.22493655007505e-37
8:95240042:95305585	Cngb1	gene	0	0.0600000000000001	-0.0600000000000001	3.52324561967995e-78	0	0.0600000000000001	-0.0600000000000001	8.68998449444174e-65	0	0.0600000000000001	-0.0600000000000001	4.34279389064845e-73
11:12235675:12237675	Cobl	TES	0	0.0600000000000001	-0.0600000000000001	1.03716893072308e-07	0.00750000000000006	0.0750000000000002	-0.0675000000000001	1.20345762452534e-05	0	0.0600000000000001	-0.0600000000000001	1.11837515367489e-06
10:34396085:34398085	Col10a1	TES	0	0.0649999999999999	-0.0649999999999999	9.10527190702264e-05	0	0.0600000000000001	-0.0600000000000001	1.65739144521761e-05	0	0.0625	-0.0625	0.000123632477589867
4:63216411:63333990	Col27a1	gene	0	0.0600000000000001	-0.0600000000000001	4.38792949336576e-116	0	0.0600000000000001	-0.0600000000000001	1.34241645858069e-110	0	0.0600000000000001	-0.0600000000000001	1.41894452094425e-100
4:126313330:126315330	Col8a2	TES	0	0.0600000000000001	-0.0600000000000001	5.55152446676867e-08	0	0.0600000000000001	-0.0600000000000001	5.29278099047118e-05	0	0.0600000000000001	-0.0600000000000001	8.52546666218551e-06
6:30612009:30630521	Cpa5	gene	0	0.0600000000000001	-0.0600000000000001	9.68566476044442e-30	0	0.0600000000000001	-0.0600000000000001	3.63803230323474e-31	0	0.0600000000000001	-0.0600000000000001	3.71594779384834e-34
8:94534027:94569529	Cpne2	gene	0	0.0600000000000001	-0.0600000000000001	6.38801194095365e-41	0	0.0600000000000001	-0.0600000000000001	1.62171644067892e-44	0	0.0600000000000001	-0.0600000000000001	1.07490863910834e-44
6:53874278:53977673	Cpvl	gene	0	0.0600000000000001	-0.0600000000000001	2.51040806119857e-118	0	0.0600000000000001	-0.0600000000000001	6.72730890387087e-125	0	0.0600000000000001	-0.0600000000000001	1.23526893611496e-105
10:95175745:95323097	Cradd	gene	0	0.0600000000000001	-0.0600000000000001	1.04476841677157e-165	0	0.0600000000000001	-0.0600000000000001	7.36064091772592e-136	0	0.0600000000000001	-0.0600000000000001	1.67660945395518e-137
6:53574373:53694832	Creb5	gene	0	0.0600000000000001	-0.0600000000000001	3.37183075262785e-133	0	0.0600000000000001	-0.0600000000000001	1.05649657435712e-103	0	0.0600000000000001	-0.0600000000000001	1.17399838357955e-105
13:95430375:95432375	Crhbp	TES	0	0.0600000000000001	-0.0600000000000001	6.12038465780502e-08	0	0.0600000000000001	-0.0600000000000001	1.90403947952981e-09	0	0.0600000000000001	-0.0600000000000001	2.08632466563955e-07
8:92327030:92355120	Crnde	gene	0	0.0600000000000001	-0.0600000000000001	2.56941490489929e-31	0	0.0600000000000001	-0.0600000000000001	2.48831855291352e-30	0	0.0600000000000001	-0.0600000000000001	6.32999660983434e-28
18:61104571:61106571	Csf1r	TSS	0	0.0625	-0.0625	0.00186402090696229	0	0.0625	-0.0625	0.000517475748331189	0	0.0625	-0.0625	0.00197710482494961
7:132988010:133014247	Ctbp2	gene	0	0.0600000000000001	-0.0600000000000001	3.73521135387434e-59	0	0.0600000000000001	-0.0600000000000001	1.09683503234088e-48	0	0.0600000000000001	-0.0600000000000001	6.33416120981982e-53
18:75430220:75432220	Ctif	TES	0	0.0625	-0.0625	8.84589800048693e-07	0	0.0625	-0.0625	1.57877201993847e-06	0	0.0650000000000002	-0.0650000000000002	7.57344623315576e-06
2:125146841:125148841	Ctxn2	TES	0	0.0649999999999999	-0.0649999999999999	2.14929523406112e-06	0	0.0600000000000001	-0.0600000000000001	3.47685649729905e-09	0	0.0750000000000002	-0.0750000000000002	1.47197248393019e-06
11:88100145:88193140	Cuedc1	gene	0	0.0600000000000001	-0.0600000000000001	8.56391742634635e-94	0	0.0600000000000001	-0.0600000000000001	3.32073084979053e-77	0	0.0600000000000001	-0.0600000000000001	4.46576058277345e-91
5:136249134:136564981	Cux1	gene	0	0.0600000000000001	-0.0600000000000001	0	0	0.0600000000000001	-0.0600000000000001	0	0	0.0600000000000001	-0.0600000000000001	1.05525889496444e-301
7:107749454:107757032	Cyb5r2	gene	0	0.0600000000000001	-0.0600000000000001	4.5614926937254e-08	0	0.0625	-0.0625	5.32741381868477e-12	0	0.0625	-0.0625	7.97778595335903e-09
4:107071167:107083805	Cyb5rl	gene	0	0.0600000000000001	-0.0600000000000001	3.00839949609812e-14	0	0.0600000000000001	-0.0600000000000001	4.86206794156492e-24	0	0.0600000000000001	-0.0600000000000001	1.40183647136664e-18
6:84572413:84592810	Cyp26b1	gene	0	0.0600000000000001	-0.0600000000000001	6.09728621644518e-29	0	0.0600000000000001	-0.0600000000000001	6.90955363093845e-29	0	0.0600000000000001	-0.0600000000000001	1.75563149159001e-26
10:83367835:83369835	D10Wsu102e	TES	0	0.0775000000000001	-0.0775000000000001	0.00129639683941689	0	0.0800000000000001	-0.0800000000000001	0.000274239362207507	0.00249999999999995	0.0775000000000001	-0.0750000000000002	0.000362563806174951
2:158183532:158228224	D630003M21Rik	gene	0	0.0600000000000001	-0.0600000000000001	1.20404731407313e-45	0	0.0600000000000001	-0.0600000000000001	5.04348759053045e-45	0	0.0600000000000001	-0.0600000000000001	3.77193934627375e-34
15:94246201:94248201	D630010B17Rik	TSS	0	0.0625	-0.0625	0.000657114587404087	0	0.0700000000000001	-0.0700000000000001	0.00189201126053021	0.01	0.0800000000000001	-0.0700000000000001	0.00596290818448348
7:134363884:134365884	D7Ertd443e	TSS	0	0.0600000000000001	-0.0600000000000001	2.63728700434083e-07	0	0.0600000000000001	-0.0600000000000001	1.64607848572695e-05	0	0.0600000000000001	-0.0600000000000001	1.28679260825005e-08
4:123404600:123410911	D830031N03Rik	gene	0	0.0600000000000001	-0.0600000000000001	9.27940776901779e-12	0	0.0600000000000001	-0.0600000000000001	2.0047480944564e-12	0	0.0600000000000001	-0.0600000000000001	1.61609558349891e-14
7:16886301:16888301	Dact3	TES	0.00499999999999989	0.0750000000000002	-0.0700000000000003	8.16750828564645e-07	0	0.0625	-0.0625	9.31972176983531e-09	0	0.0725	-0.0725	5.03678831238702e-08
15:31225384:31273338	Dap	gene	0	0.0600000000000001	-0.0600000000000001	1.25111406243916e-89	0	0.0600000000000001	-0.0600000000000001	2.93518240243471e-87	0	0.0600000000000001	-0.0600000000000001	2.97559220549673e-101
1:128362706:128364706	Dars	TES	0	0.0675000000000001	-0.0675000000000001	0.000197904407283065	0	0.0649999999999999	-0.0649999999999999	0.000176623868739372	0	0.0675000000000001	-0.0675000000000001	5.86643748314325e-05
2:27166506:27182204	Dbh	gene	0	0.0600000000000001	-0.0600000000000001	1.30375790567392e-21	0	0.0600000000000001	-0.0600000000000001	7.01864140594428e-19	0	0.0600000000000001	-0.0600000000000001	2.79928468972381e-22
17:23899787:23901787	Dcpp2	TES	0	0.0600000000000001	-0.0600000000000001	1.14977739407544e-05	0	0.0600000000000001	-0.0600000000000001	4.59310602729229e-07	0	0.0600000000000001	-0.0600000000000001	0.000164022801546326
2:152595485:152597485	Defb45	TSS	0	0.0600000000000001	-0.0600000000000001	1.44630069520539e-06	0	0.0600000000000001	-0.0600000000000001	3.40072128867362e-05	0	0.0600000000000001	-0.0600000000000001	1.3602767250578e-06
7:109892780:109894780	Dennd5a	TES	0	0.0600000000000001	-0.0600000000000001	6.4608142217878e-05	0	0.0600000000000001	-0.0600000000000001	1.34043126953251e-06	0	0.0600000000000001	-0.0600000000000001	8.70807243589907e-07
15:55113316:55258273	Deptor	gene	0	0.0600000000000001	-0.0600000000000001	4.3840905939778e-142	0	0.0600000000000001	-0.0600000000000001	1.40732009635531e-142	0	0.0600000000000001	-0.0600000000000001	8.55409283209073e-52
5:108646043:108648043	Dgkq	TES	0	0.0649999999999999	-0.0649999999999999	7.68074461911478e-06	0	0.0625	-0.0625	3.85080772335063e-06	0	0.0600000000000001	-0.0600000000000001	1.07587533644448e-05
2:91933821:91962563	Dgkz	gene	0	0.0600000000000001	-0.0600000000000001	2.52258307076804e-30	0	0.0600000000000001	-0.0600000000000001	5.1741841282424e-32	0	0.0600000000000001	-0.0600000000000001	4.31882788902772e-32
12:90723551:90725551	Dio2	TES	0	0.0650000000000002	-0.0650000000000002	3.08171449694483e-05	0	0.0650000000000002	-0.0650000000000002	0.00403080996306362	0	0.0600000000000001	-0.0600000000000001	0.000344986460581028
10:81020589:81024377	Diras1	gene	0	0.0600000000000001	-0.0600000000000001	6.50017958785873e-11	0	0.0600000000000001	-0.0600000000000001	2.71002917852148e-09	0	0.0600000000000001	-0.0600000000000001	2.72225480615217e-08
2:119326783:119334666	Dll4	gene	0	0.0600000000000001	-0.0600000000000001	4.37350800988241e-09	0	0.0600000000000001	-0.0600000000000001	4.86878665310538e-11	0	0.0600000000000001	-0.0600000000000001	5.2072472068024e-12
19:25611536:25622921	Dmrt3	gene	0	0.0600000000000001	-0.0600000000000001	4.45915108667071e-08	0	0.0600000000000001	-0.0600000000000001	1.84340685105729e-07	0	0.0600000000000001	-0.0600000000000001	3.14648349977569e-06
15:79762448:79773467	Dnal4	gene	0	0.0600000000000001	-0.0600000000000001	1.04269142638331e-33	0	0.0600000000000001	-0.0600000000000001	8.2708798641312e-30	0	0.0600000000000001	-0.0600000000000001	1.64950703246591e-35
5:35058083:35086831	Dok7	gene	0	0.0600000000000001	-0.0600000000000001	5.60396550303727e-42	0	0.0600000000000001	-0.0600000000000001	1.80835163071671e-39	0	0.0600000000000001	-0.0600000000000001	7.20180207699567e-41
5:30342662:30365708	Drc1	gene	0	0.0600000000000001	-0.0600000000000001	4.45246085959815e-50	0	0.0600000000000001	-0.0600000000000001	2.00173402245931e-37	0	0.0600000000000001	-0.0600000000000001	2.49849104279263e-40
1:166099147:166126898	Dusp27	gene	0	0.0600000000000001	-0.0600000000000001	1.27265955331116e-40	0	0.0600000000000001	-0.0600000000000001	4.75375259326737e-36	0	0.0600000000000001	-0.0600000000000001	1.76233878535606e-31
6:126875198:126877198	Dyrk4	TES	0	0.0625	-0.0625	1.19445839645841e-08	0	0.0649999999999999	-0.0649999999999999	1.72300040771573e-06	0	0.0600000000000001	-0.0600000000000001	1.15796505580572e-05
6:84009597:84210059	Dysf	gene	0	0.0600000000000001	-0.0600000000000001	2.02040888057225e-200	0	0.0600000000000001	-0.0600000000000001	4.42531570377036e-120	0	0.0600000000000001	-0.0600000000000001	6.7872668762757e-179
4:136173273:136195056	E2f2	gene	0	0.0600000000000001	-0.0600000000000001	2.54106141704022e-25	0	0.0600000000000001	-0.0600000000000001	3.14921426795409e-28	0	0.0600000000000001	-0.0600000000000001	5.67960435771999e-26
19:60145674:60161591	E330013P04Rik	gene	0	0.0600000000000001	-0.0600000000000001	4.84669122265458e-19	0	0.0600000000000001	-0.0600000000000001	7.31272131453487e-18	0	0.0600000000000001	-0.0600000000000001	1.98373658362778e-17
15:83865711:83867711	Efcab6	TES	0	0.0650000000000002	-0.0650000000000002	1.29060416436894e-05	0	0.0800000000000001	-0.0800000000000001	2.07589333563272e-05	0	0.0649999999999999	-0.0649999999999999	3.68750840250995e-05
4:141859141:141873920	Efhd2	gene	0	0.0600000000000001	-0.0600000000000001	8.10848795417687e-16	0	0.0600000000000001	-0.0600000000000001	3.57710390357209e-11	0	0.0600000000000001	-0.0600000000000001	2.09752541683244e-15
4:117085852:117087852	Eif2b3	TES	0	0.0600000000000001	-0.0600000000000001	1.35040369089815e-08	0	0.0600000000000001	-0.0600000000000001	3.53920153077528e-09	0	0.0600000000000001	-0.0600000000000001	4.59235818788046e-09
11:120091521:120097731	Enthd2	gene	0	0.0600000000000001	-0.0600000000000001	9.18088730659499e-22	0	0.0625	-0.0625	6.53521256322456e-18	0	0.0600000000000001	-0.0600000000000001	2.4753134270629e-21
17:86754863:86832410	Epas1	gene	0	0.0600000000000001	-0.0600000000000001	1.11076252073153e-113	0	0.0600000000000001	-0.0600000000000001	3.7305239487672e-87	0	0.0600000000000001	-0.0600000000000001	6.21900402274457e-101
4:131924426:132074313	Epb4 1	gene	0	0.0600000000000001	-0.0600000000000001	8.77176434313185e-156	0	0.0600000000000001	-0.0600000000000001	6.22087712454885e-160	0	0.0600000000000001	-0.0600000000000001	3.33700002432313e-146
5:91034212:91036212	Epgn	TES	0	0.0600000000000001	-0.0600000000000001	2.52615851373288e-07	0	0.0600000000000001	-0.0600000000000001	1.96196535748934e-07	0	0.0600000000000001	-0.0600000000000001	2.51489297296334e-06
4:136930418:136955816	Epha8	gene	0	0.0600000000000001	-0.0600000000000001	3.93344389543534e-32	0	0.0600000000000001	-0.0600000000000001	4.82945672332017e-39	0	0.0600000000000001	-0.0600000000000001	8.38951773082692e-35
7:141340001:141362016	Eps8l2	gene	0	0.0600000000000001	-0.0600000000000001	2.73229224258396e-12	0	0.0600000000000001	-0.0600000000000001	2.91395742554102e-18	0	0.0600000000000001	-0.0600000000000001	4.30863374260033e-19
7:122168892:122170892	Ern2	TES	0	0.0699999999999998	-0.0699999999999998	5.18314878048635e-10	0	0.0725000000000002	-0.0725000000000002	2.80175978888554e-09	0	0.0600000000000001	-0.0600000000000001	5.16656059463323e-07
4:152121875:152127925	Espn	gene	0	0.0600000000000001	-0.0600000000000001	0.000107997977333178	0	0.0600000000000001	-0.0600000000000001	4.06650025881674e-05	0	0.0600000000000001	-0.0600000000000001	0.000149642623595236
11:116221558:116237091	Evpl	gene	0	0.0600000000000001	-0.0600000000000001	2.37998356863912e-26	0	0.0600000000000001	-0.0600000000000001	1.06159843337281e-25	0	0.0600000000000001	-0.0600000000000001	1.31530802122419e-19
2:119518403:119520403	Exd1	TES	0	0.0649999999999999	-0.0649999999999999	2.24564098293906e-05	0	0.0600000000000001	-0.0600000000000001	1.31355196421559e-05	0	0.0625	-0.0625	4.68547210277912e-07
14:8308776:8310776	Fam107a	TSS	0	0.0600000000000001	-0.0600000000000001	5.57927719599172e-06	0	0.0600000000000001	-0.0600000000000001	1.85537806367054e-06	0	0.0625	-0.0625	5.86080160314308e-08
2:32877133:32924253	Fam129b	gene	0	0.0600000000000001	-0.0600000000000001	6.80179314565849e-60	0	0.0600000000000001	-0.0600000000000001	1.26603301588122e-52	0	0.0600000000000001	-0.0600000000000001	5.53907080854808e-56
4:106734914:106747292	Fam151a	gene	0	0.0600000000000001	-0.0600000000000001	2.72071013906499e-19	0	0.0600000000000001	-0.0600000000000001	9.77770158317205e-18	0	0.0600000000000001	-0.0600000000000001	2.3788090991535e-12
4:86557303:86559303	Fam154a	TSS	0	0.0600000000000001	-0.0600000000000001	2.14138514913842e-06	0	0.0625	-0.0625	0.000409687819024613	0	0.0625	-0.0625	1.45643970294281e-07
19:23973749:24030019	Fam189a2	gene	0	0.0600000000000001	-0.0600000000000001	6.91587421552583e-90	0	0.0600000000000001	-0.0600000000000001	4.82475252473006e-103	0	0.0600000000000001	-0.0600000000000001	8.51364476408837e-84
5:138756080:138809063	Fam20c	gene	0	0.0600000000000001	-0.0600000000000001	1.53074038280972e-74	0	0.0600000000000001	-0.0600000000000001	1.39145839173269e-80	0	0.0600000000000001	-0.0600000000000001	7.0324075153392e-80
18:84721241:84739436	Fam69c	gene	0	0.0600000000000001	-0.0600000000000001	1.38948266965563e-19	0	0.0600000000000001	-0.0600000000000001	1.30029715038716e-21	0	0.0600000000000001	-0.0600000000000001	6.54877120458355e-18
4:141577061:141598924	Fblim1	gene	0	0.0600000000000001	-0.0600000000000001	5.90351172350136e-20	0	0.0600000000000001	-0.0600000000000001	7.16244084529645e-28	0	0.0600000000000001	-0.0600000000000001	2.72637729526278e-20
6:91213763:91271540	Fbln2	gene	0	0.0600000000000001	-0.0600000000000001	7.69807088475054e-96	0	0.0600000000000001	-0.0600000000000001	3.30740281510958e-76	0	0.0600000000000001	-0.0600000000000001	5.60135762566615e-85
5:142870788:142872788	Fbxl18	TES	0	0.0600000000000001	-0.0600000000000001	1.00279856214709e-06	0	0.0600000000000001	-0.0600000000000001	1.85163242627916e-10	0	0.0600000000000001	-0.0600000000000001	1.76223840628781e-09
11:97855306:97883154	Fbxo47	gene	0	0.0600000000000001	-0.0600000000000001	3.50333373151717e-38	0	0.0600000000000001	-0.0600000000000001	1.43899854643803e-37	0	0.0600000000000001	-0.0600000000000001	2.93359462918676e-38
19:6999957:7018469	Fermt3	gene	0	0.0600000000000001	-0.0600000000000001	3.63091033205933e-19	0	0.0600000000000001	-0.0600000000000001	1.45468709724899e-13	0	0.0600000000000001	-0.0600000000000001	3.26736467245758e-16
7:80378757:80386946	Fes	gene	0	0.0625	-0.0625	5.62978567526302e-08	0	0.0625	-0.0625	6.15202145120438e-10	0	0.0625	-0.0625	2.88698221160383e-09
19:45737797:45741884	Fgf8	gene	0	0.0600000000000001	-0.0600000000000001	0.00150456293415477	0	0.0600000000000001	-0.0600000000000001	0.000191698209877638	0	0.0600000000000001	-0.0600000000000001	0.00260775888729045
3:84443195:84478491	Fhdc1	gene	0	0.0600000000000001	-0.0600000000000001	9.3537911026494e-56	0	0.0600000000000001	-0.0600000000000001	7.52014678352889e-60	0	0.0600000000000001	-0.0600000000000001	3.1442393459863e-49
11:78059432:78061432	Flot2	TES	0	0.0600000000000001	-0.0600000000000001	1.3593525970053e-05	0	0.0725000000000002	-0.0725000000000002	1.26760390191938e-05	0	0.0600000000000001	-0.0600000000000001	1.08432816808348e-05
19:7093010:7104729	Flrt1	gene	0	0.0600000000000001	-0.0600000000000001	6.89635697126475e-27	0	0.0600000000000001	-0.0600000000000001	2.74245543028684e-17	0	0.0600000000000001	-0.0600000000000001	3.24966329710779e-16
4:120268077:120286261	Foxo6	gene	0	0.0600000000000001	-0.0600000000000001	2.14360078860143e-22	0	0.0600000000000001	-0.0600000000000001	1.02322955861801e-20	0	0.0600000000000001	-0.0600000000000001	1.14900466614073e-22
17:47696206:47703286	Frs3	gene	0	0.0600000000000001	-0.0600000000000001	3.43763974588724e-11	0	0.0600000000000001	-0.0600000000000001	3.44831622882017e-12	0	0.0600000000000001	-0.0600000000000001	2.01065769960991e-10
10:76576647:76589338	Ftcd	gene	0	0.0600000000000001	-0.0600000000000001	3.95719829603403e-13	0	0.0600000000000001	-0.0600000000000001	3.00328457993185e-10	0	0.0600000000000001	-0.0600000000000001	6.12497126505909e-19
1:64731557:64736750	Fzd5	gene	0	0.0600000000000001	-0.0600000000000001	2.7098595843745e-05	0	0.0600000000000001	-0.0600000000000001	2.86141946568617e-05	0	0.0600000000000001	-0.0600000000000001	2.41270117555044e-05
18:48106980:48108980	G630055G22Rik	TES	0	0.0600000000000001	-0.0600000000000001	1.3974036136105e-05	0	0.0600000000000001	-0.0600000000000001	7.87250440219103e-06	0	0.0600000000000001	-0.0600000000000001	4.10323144573687e-05
18:60670624:60672624	G630071F17Rik	TES	0	0.0600000000000001	-0.0600000000000001	1.31406589632886e-10	0	0.0600000000000001	-0.0600000000000001	1.95686928773551e-06	0	0.0600000000000001	-0.0600000000000001	1.98419812222112e-07
8:80765430:80879519	Gab1	gene	0	0.0600000000000001	-0.0600000000000001	9.25197267153526e-141	0	0.0600000000000001	-0.0600000000000001	3.68501900826641e-140	0	0.0600000000000001	-0.0600000000000001	2.54667519599747e-132
18:24285816:24287816	Galnt1	TES	0	0.0600000000000001	-0.0600000000000001	1.34624003953057e-06	0	0.0600000000000001	-0.0600000000000001	7.48183861367063e-07	0	0.0625	-0.0625	2.65371703954741e-06
11:57646441:57786500	Galnt10	gene	0	0.0600000000000001	-0.0600000000000001	2.96192497983238e-186	0	0.0600000000000001	-0.0600000000000001	2.27910097914959e-155	0	0.0600000000000001	-0.0600000000000001	2.01714183793087e-162
14:32030102:32057326	Galnt15	gene	0	0.0600000000000001	-0.0600000000000001	4.81526251323812e-29	0	0.0600000000000001	-0.0600000000000001	6.45143213890553e-24	0	0.0600000000000001	-0.0600000000000001	8.99791581685304e-31
11:5059374:5061374	Gas2l1	TES	0	0.0600000000000001	-0.0600000000000001	8.70626625576813e-09	0	0.0600000000000001	-0.0600000000000001	5.30455144098059e-09	0	0.0600000000000001	-0.0600000000000001	2.46127948866212e-07
2:180326087:180333679	Gata5	gene	0	0.0600000000000001	-0.0600000000000001	1.40810389197175e-06	0	0.0600000000000001	-0.0600000000000001	1.20534747980672e-07	0	0.0600000000000001	-0.0600000000000001	3.28959216737492e-08
8:69906068:69908068	Gatad2a	TES	0	0.0600000000000001	-0.0600000000000001	1.57656067123946e-09	0	0.0725000000000002	-0.0725000000000002	3.14257344365268e-11	0	0.0600000000000001	-0.0600000000000001	7.2431870789108e-09
11:4217250:4219250	Gatsl3	TSS	0	0.0600000000000001	-0.0600000000000001	5.09541656691378e-07	0	0.0600000000000001	-0.0600000000000001	4.3484205020171e-08	0	0.0625	-0.0625	0.000344754322714976
7:118687557:118689557	Gde1	TES	0	0.0649999999999999	-0.0649999999999999	1.96565619902369e-07	0	0.0649999999999999	-0.0649999999999999	3.50745082649057e-09	0	0.0600000000000001	-0.0600000000000001	5.90540274026447e-07
4:11705446:11713993	Gem	gene	0	0.0600000000000001	-0.0600000000000001	1.26939822453489e-09	0	0.0600000000000001	-0.0600000000000001	1.2717533361975e-14	0	0.0600000000000001	-0.0600000000000001	6.92799799283313e-13
17:80227497:80229497	Gemin6	TES	0	0.0600000000000001	-0.0600000000000001	5.83740932170406e-08	0	0.0600000000000001	-0.0600000000000001	5.29093000991309e-06	0	0.0625	-0.0625	2.82806892823958e-08
11:102888335:102896200	Gfap	gene	0	0.0600000000000001	-0.0600000000000001	6.45650935901293e-05	0	0.0600000000000001	-0.0600000000000001	0.000300667369762869	0	0.0600000000000001	-0.0600000000000001	5.61171846551322e-05
14:122889859:122891859	Ggact	TES	0	0.0674999999999999	-0.0674999999999999	0.0135419194771768	0	0.0649999999999999	-0.0649999999999999	0.00465520102368603	0	0.0625	-0.0625	8.16178063366571e-07
14:57124300:57132611	Gjb6	gene	0	0.0600000000000001	-0.0600000000000001	7.27084711557891e-17	0	0.0600000000000001	-0.0600000000000001	4.71056354141724e-12	0	0.0600000000000001	-0.0600000000000001	3.95367372711933e-11
2:29958432:29960432	Gle1	TES	0	0.0600000000000001	-0.0600000000000001	2.73307990162986e-06	0	0.0600000000000001	-0.0600000000000001	3.67145576312656e-07	0	0.0600000000000001	-0.0600000000000001	1.51402993382559e-07
13:15464722:15729025	Gli3	gene	0	0.0600000000000001	-0.0600000000000001	1.06671877874012e-260	0	0.0600000000000001	-0.0600000000000001	1.47095924992632e-263	0	0.0600000000000001	-0.0600000000000001	1.39954119317919e-264
4:107435718:107634059	Glis1	gene	0	0.0600000000000001	-0.0600000000000001	2.58321802854005e-85	0	0.0600000000000001	-0.0600000000000001	3.59877280226203e-79	0	0.0600000000000001	-0.0600000000000001	2.67481114740827e-74
19:58299348:58301348	Gm10007	TES	0	0.0625	-0.0625	1.92400500852702e-06	0	0.0600000000000001	-0.0600000000000001	0.000705298695716675	0	0.0600000000000001	-0.0600000000000001	2.54691288981511e-06
2:93453818:93468874	Gm10804	gene	0	0.0600000000000001	-0.0600000000000001	9.82627961937186e-22	0	0.0600000000000001	-0.0600000000000001	4.96153494420931e-21	0	0.0600000000000001	-0.0600000000000001	1.69518722937787e-18
11:6659236:6661236	Gm11978	TSS	0	0.0625	-0.0625	4.42212893228111e-09	0	0.0625	-0.0625	4.02543166596319e-07	0	0.0625	-0.0625	1.32772476889181e-06
