chr	start	end	strand	pvalue	qvalue	meth.diff	target.row	dist.to.feature	feature.name	feature.strand
chr14	51068013	51068013	+	2.24078458631314e-12	7.80473239966057e-09	-48.4848484848485	2247	3430	ENSMUST00000048478.5	-
chr14	51069193	51069193	+	1.18532389174947e-13	4.65131403168391e-10	-65.0166852057842	2248	2250	ENSMUST00000048478.5	-
chr14	51069474	51069474	+	1.42610811445738e-12	5.0719896592673e-09	-54.2227662178703	2249	1969	ENSMUST00000048478.5	-
chr14	51069497	51069497	+	1.09416529301085e-13	4.3081923893654e-10	-55.5919583023083	2250	1946	ENSMUST00000048478.5	-
chr14	51070711	51070711	+	8.98492352552559e-12	2.96167105422645e-08	-59.6989966555184	2251	732	ENSMUST00000048478.5	-
chr14	51071787	51071787	+	1.38361388672566e-06	0.00293577326390725	-28.6590038314176	2252	-346	ENSMUST00000048478.5	-
chr14	51072563	51072563	+	1.65094874033101e-19	1.26407494452047e-15	-79.5	2253	-1122	ENSMUST00000048478.5	-
chr14	51077622	51077622	+	3.15680329401678e-08	7.7787133785049e-05	-48.6111111111111	2254	-3188	ENSMUST00000216202.1	-
chr14	51077643	51077643	+	3.82288867150145e-13	1.43115018868376e-09	-61.2987012987013	2255	-3209	ENSMUST00000216202.1	-
chr14	51079863	51079863	+	3.37923032439557e-06	0.00682583032230596	-56.5359477124183	2256	-5429	ENSMUST00000216202.1	-
chr14	51081201	51081201	+	1.39223210293303e-08	3.51987821532014e-05	-63.2538569424965	2257	-6767	ENSMUST00000216202.1	-
chr14	51085517	51085517	+	5.01294618892318e-19	3.6106268198851e-15	-64.0740740740741	2258	-5560	ENSMUST00000022428.12	+
chr14	51096429	51096429	+	1.72480215908865e-06	0.00361288377431964	59.375	2259	72	ENSMUST00000169895.2	+
chr14	51096451	51096451	+	6.99667581271678e-07	0.00153160546463081	53.566958698373	2260	94	ENSMUST00000169895.2	+
chr14	51096687	51096687	+	4.30128980640313e-10	1.22088582959587e-06	-60.7287449392713	2261	330	ENSMUST00000169895.2	+
chr14	51099203	51099203	+	2.65247774972134e-07	0.00060554839768376	-48.6352357320099	2262	2846	ENSMUST00000169895.2	+
chr14	51099217	51099217	+	8.87563275765403e-16	4.4072786326085e-12	-72.5987525987526	2263	2860	ENSMUST00000169895.2	+
chr14	51099219	51099219	+	3.67574697680074e-15	1.70493141820772e-11	-71.7575757575758	2264	2862	ENSMUST00000169895.2	+
chr14	51100743	51100743	+	2.1464009805929e-08	5.35113140938648e-05	-61.2121212121212	2265	4386	ENSMUST00000169895.2	+
chr14	51101825	51101825	+	5.11739965914013e-07	0.00113607522874321	-38.2591093117409	2266	5468	ENSMUST00000169895.2	+
chr14	51105864	51105864	+	1.10227502683998e-21	1.16253317351494e-17	-83.298392732355	2267	-8562	ENSMUST00000100645.4	+
chr14	51109666	51109666	+	4.32115040119972e-11	1.33523421217323e-07	-60.7023411371238	2268	-4760	ENSMUST00000100645.4	+
chr14	51109735	51109735	+	2.43273198980586e-11	7.69878435515057e-08	-58.1674473067916	2269	-4691	ENSMUST00000100645.4	+
chr14	51110550	51110550	+	1.31847762414059e-16	7.15314281332478e-13	-71.6712328767123	2270	-3876	ENSMUST00000100645.4	+
chr14	51112968	51112968	+	3.65984437758026e-19	2.68352579043621e-15	-75.222816399287	2271	-1458	ENSMUST00000100645.4	+
chr14	51115197	51115197	+	1.46040275305973e-12	5.18618451826751e-09	-59.3438914027149	2272	773	ENSMUST00000100645.4	+
chr14	51116742	51116742	+	3.89720434952031e-07	0.000874079139126949	-45.5555555555556	2273	2318	ENSMUST00000100645.4	+
chr14	51120215	51120215	+	1.37182764513401e-10	4.08312454894656e-07	-76.0822510822511	2274	-3693	ENSMUST00000226194.1	+
chr14	51120697	51120697	+	4.42465008324966e-11	1.36581446094988e-07	-66.5667808219178	2275	-3211	ENSMUST00000226194.1	+
chr14	51121904	51121904	+	1.08515929033826e-11	3.53902115056043e-08	-80	2276	-2004	ENSMUST00000226194.1	+
chr14	51125291	51125291	+	6.95122394831191e-13	2.54225161576778e-09	-53.2688669329409	2277	1385	ENSMUST00000226194.1	+
chr14	51130275	51130275	+	2.02048028828e-11	6.44547217475538e-08	-60.9375	2278	1196	ENSMUST00000228752.1	+
chr14	51133616	51133616	+	1.71036157988528e-16	9.14742538682395e-13	-80.4399808703969	2279	4537	ENSMUST00000228752.1	+
chr14	51133995	51133995	+	1.43372038874252e-08	3.62051557759004e-05	-55.9168925022583	2280	4916	ENSMUST00000228752.1	+
chr14	51135419	51135419	+	2.23961680433934e-06	0.00461550018411208	-37.8283095364005	2281	6340	ENSMUST00000228752.1	+
chr14	51135674	51135674	+	2.01874416416751e-08	5.04121882807024e-05	-53.0783242258652	2282	6595	ENSMUST00000228752.1	+
chr14	51139479	51139479	+	2.08091746381997e-08	5.1921737565217e-05	-52.1670190274842	2283	4639	ENSMUST00000226251.1	-
chr14	51140013	51140013	+	3.12010390142614e-09	8.26284150127053e-06	-61.1111111111111	2284	4105	ENSMUST00000226251.1	-
chr14	51140162	51140162	+	2.59384490800255e-07	0.000592832673887648	-43.4491978609626	2285	3956	ENSMUST00000226251.1	-
chr14	51141765	51141765	+	9.88282534099784e-18	6.10507512898228e-14	-69.3817878028404	2286	2353	ENSMUST00000226251.1	-
chr14	51151291	51151291	+	2.35841526950368e-10	6.84906612940124e-07	-66.3615560640732	2287	-4507	ENSMUST00000080126.3	-
chr14	51151815	51151815	+	5.23343723926222e-12	1.76486664594484e-08	-75.4578754578755	2288	-5031	ENSMUST00000080126.3	-
chr14	51157369	51157369	+	2.46750617724197e-11	7.80391357937748e-08	-70.5128205128205	2289	-4891	ENSMUST00000075648.3	+
chr14	51163172	51163172	+	2.7723391944287e-17	1.60960750019804e-13	-83.9408866995074	2290	914	ENSMUST00000075648.3	+
chr14	51163179	51163179	+	3.25448244047731e-13	1.22689880333299e-09	-60.7466063348416	2291	921	ENSMUST00000075648.3	+
chr14	51164221	51164221	+	1.02686977582648e-07	0.000243548377059154	-60.0649350649351	2292	1963	ENSMUST00000075648.3	+
chr14	51164652	51164652	+	1.71550931456029e-09	4.63854184878681e-06	-66.9761273209549	2293	2394	ENSMUST00000075648.3	+
chr14	51164665	51164665	+	8.0589447032582e-09	2.07368719352583e-05	-64.375	2294	2407	ENSMUST00000075648.3	+
chr14	51173689	51173689	+	1.13885059165234e-08	2.89726779445692e-05	-46.3391680782985	2295	-5265	ENSMUST00000228894.1	-
chr14	51181807	51181807	+	2.55119097340291e-07	0.000583575084084383	-54.3506493506493	2296	-13383	ENSMUST00000228894.1	-
chr14	51184411	51184411	+	1.8864511766113e-12	6.62265103239156e-09	-69.0476190476191	2297	11513	ENSMUST00000051274.1	-
chr14	51184759	51184759	+	7.08991545948096e-13	2.59045864284372e-09	-66.38714185884	2298	11165	ENSMUST00000051274.1	-
chr14	51184790	51184790	+	3.8633961886682e-09	1.01715431983515e-05	-54.1950113378685	2299	11134	ENSMUST00000051274.1	-
chr14	51186628	51186628	+	2.03591163752957e-15	9.70935528407966e-12	-62.7224362502293	2300	9296	ENSMUST00000051274.1	-
chr14	51186688	51186688	+	3.36350589815792e-10	9.65254780290548e-07	-59.527027027027	2301	9236	ENSMUST00000051274.1	-
chr14	51191998	51191998	+	1.91016343074226e-15	9.13569221618908e-12	-68.8034188034188	2302	3926	ENSMUST00000051274.1	-
chr14	51193721	51193721	+	1.68602820400408e-10	4.96629640813961e-07	-54.5530492898914	2303	2203	ENSMUST00000051274.1	-
chr14	51218400	51218400	+	6.35250046303857e-18	4.00471993356328e-14	-66.8143160878809	2304	14713	ENSMUST00000049559.1	+
chr14	51219114	51219114	+	1.02014495353868e-08	2.60893900100682e-05	-50.1984126984127	2305	15427	ENSMUST00000049559.1	+
chr14	51224215	51224215	+	3.10091977359922e-12	1.06673947611152e-08	-71.9620958751394	2306	20528	ENSMUST00000049559.1	+
chr14	51231935	51231935	+	5.28521171190984e-11	1.62049473534712e-07	-64.3137254901961	2307	24178	ENSMUST00000061936.7	-
chr14	51233741	51233741	+	7.09493905172615e-15	3.19445033785663e-11	-68.9285714285714	2308	22372	ENSMUST00000061936.7	-
chr14	51235345	51235345	+	3.4173670167866e-08	8.38920197195849e-05	-56.1872909698997	2309	20768	ENSMUST00000061936.7	-
chr14	51240836	51240836	+	6.56100588557994e-12	2.18951884605278e-08	-55.0237416904084	2310	15277	ENSMUST00000061936.7	-
chr14	51242018	51242018	+	2.52848490400414e-09	6.739931941261e-06	-60.2564102564103	2311	14095	ENSMUST00000061936.7	-
chr14	51242174	51242174	+	4.56898186998553e-13	1.69822892366534e-09	-59.9188350441633	2312	13939	ENSMUST00000061936.7	-
chr14	51260280	51260280	+	5.55782619445562e-19	3.97268398448084e-15	-67.8685225557605	2313	-4169	ENSMUST00000061936.7	-
chr14	51267464	51267464	+	1.49418020655277e-14	6.4553410223653e-11	-71.3924963924964	2314	-10138	ENSMUST00000227528.1	+
chr14	51279756	51279756	+	8.81325474374243e-11	2.65519719455495e-07	-61.0970196575777	2315	2156	ENSMUST00000227528.1	+
chr14	51280104	51280104	+	1.20474328226658e-13	4.7262859638461e-10	-60.2771855010661	2316	2504	ENSMUST00000227528.1	+
chr14	51285021	51285021	+	9.27267480585688e-12	3.0491805801282e-08	-59.9839185205039	2317	7421	ENSMUST00000227528.1	+
chr14	51289368	51289368	+	5.92661130804008e-10	1.66372028915376e-06	-54.5188080117245	2318	11768	ENSMUST00000227528.1	+
chr14	51290340	51290340	+	3.16397004567878e-07	0.000716994163068135	-47.7401129943503	2319	12740	ENSMUST00000227528.1	+
chr14	51290871	51290871	+	2.04339898098329e-06	0.0042372171574585	-65.0793650793651	2320	13271	ENSMUST00000227528.1	+
chr14	51305846	51305846	+	2.15206744372443e-07	0.000495134821846675	-46.3470319634703	2321	-5651	ENSMUST00000186974.1	+
chr14	51306140	51306140	+	2.36112220189759e-09	6.31168354578926e-06	-53.1798245614035	2322	-5357	ENSMUST00000186974.1	+
chr14	51306264	51306264	+	6.24330171214835e-13	2.29225147507061e-09	-62.9378531073446	2323	-5233	ENSMUST00000186974.1	+
chr14	51306298	51306298	+	1.90332904276558e-14	8.12280093296223e-11	-77.2826086956522	2324	-5199	ENSMUST00000186974.1	+
chr14	51306654	51306654	+	2.78340034207866e-12	9.60802351172979e-09	-58.4792626728111	2325	-4843	ENSMUST00000186974.1	+
chr14	51307583	51307583	+	1.36735682375105e-09	3.73066607980619e-06	-65.3316645807259	2326	-3914	ENSMUST00000186974.1	+
chr14	51310800	51310800	+	2.61259296779081e-14	1.09908763192796e-10	-66.304347826087	2327	-697	ENSMUST00000186974.1	+
chr14	51311817	51311817	+	1.11878469930501e-14	4.90813284198354e-11	-68.5606060606061	2328	322	ENSMUST00000186974.1	+
chr14	51314732	51314732	+	3.36281140931187e-10	9.65239401927731e-07	-60.4497354497354	2329	273	ENSMUST00000228121.1	+
chr14	51314915	51314915	+	1.96915981375578e-10	5.75986845512258e-07	-67.7995391705069	2330	456	ENSMUST00000228121.1	+
chr14	51315123	51315123	+	9.18450701082226e-08	0.000218833422940576	-49.7851772287863	2331	664	ENSMUST00000228121.1	+
chr14	51315371	51315371	+	4.75652629308665e-07	0.00105986621667138	-44.6428571428571	2332	912	ENSMUST00000228121.1	+
chr14	51315401	51315401	+	4.10975264927985e-06	0.00818940577448731	-38.5645933014354	2333	942	ENSMUST00000228121.1	+
chr14	51317186	51317186	+	1.84684750048217e-14	7.89069957210814e-11	-60.750469043152	2334	2727	ENSMUST00000228121.1	+
chr14	51317992	51317992	+	3.81095783586858e-14	1.57550057649105e-10	-72.5779967159278	2335	3533	ENSMUST00000228121.1	+
chr14	51332956	51332956	+	4.02154914433188e-09	1.0573869954624e-05	-65.0821596244131	2336	12534	ENSMUST00000228344.1	-
chr14	51333136	51333136	+	2.87999193533228e-07	0.000655997252749628	-48.8880652335063	2337	12354	ENSMUST00000228344.1	-
chr14	51333148	51333148	+	1.69065009258748e-12	5.96446056724055e-09	-71.1949114039073	2338	12342	ENSMUST00000228344.1	-
chr14	51333156	51333156	+	3.30043151890774e-07	0.000746009755166515	-54.4334975369458	2339	12334	ENSMUST00000228344.1	-
chr14	51333466	51333466	+	1.23262670559044e-07	0.000290110238735365	-44.3602448265812	2340	12024	ENSMUST00000228344.1	-
chr14	51334931	51334931	+	2.25464143930522e-11	7.15925702097846e-08	-66.4791373652133	2341	10559	ENSMUST00000228344.1	-
chr14	51336810	51336810	+	1.69166708404261e-11	5.42191928274194e-08	-60.2453102453102	2342	8680	ENSMUST00000228344.1	-
chr14	51336916	51336916	+	4.72100505855762e-11	1.45253084482833e-07	-51.58953722334	2343	8574	ENSMUST00000228344.1	-
chr14	51337473	51337473	+	9.72224728622008e-15	4.28890809734967e-11	-75.4415475189235	2344	8017	ENSMUST00000228344.1	-
chr14	51343339	51343339	+	1.955039315433e-10	5.72286775347284e-07	-63.4697357203751	2345	2151	ENSMUST00000228344.1	-
chr14	51345130	51345130	+	1.03678422077586e-09	2.85459595733492e-06	-51.5873015873016	2346	360	ENSMUST00000228344.1	-
chr14	51348815	51348815	+	3.37516250147616e-13	1.27048554968953e-09	-64.8221343873518	2347	-3327	ENSMUST00000228344.1	-
chr14	51358943	51358943	+	3.20647249819741e-07	0.000725970331616789	-44.2133594323465	2348	342	ENSMUST00000228571.1	+
chr14	51361322	51361322	+	6.69541666762522e-07	0.00146800551314751	-54.8094373865699	2349	-434	ENSMUST00000162998.1	+
chr14	51361430	51361430	+	3.75857792519862e-10	1.07351812481749e-06	-58.7301587301587	2350	-326	ENSMUST00000162998.1	+
chr14	51361442	51361442	+	4.84994611585758e-10	1.37093319150246e-06	-55.7675111773472	2351	-314	ENSMUST00000162998.1	+
chr14	51363628	51363628	+	2.22221726869354e-07	0.000510494617184375	-53.469387755102	2352	-1772	ENSMUST00000162079.1	-
chr14	51366483	51366483	+	6.20280142276018e-18	3.91526383048754e-14	-67.3245614035088	2353	-4627	ENSMUST00000162079.1	-
chr14	51366719	51366719	+	5.12691886839033e-07	0.00113802076575453	-58.2298136645963	2354	-4863	ENSMUST00000162079.1	-
chr14	51367334	51367334	+	2.14808804891928e-23	2.95178769913807e-19	-75.2583237657865	2355	-5478	ENSMUST00000162079.1	-
chr14	51377077	51377077	+	3.8476474894007e-08	9.41173556549534e-05	-60.3703703703704	2356	-207	ENSMUST00000226212.1	+
chr14	51379849	51379849	+	1.47516307159211e-06	0.0031194472423718	-48.6394557823129	2357	2503	ENSMUST00000161565.2	+
chr14	51380085	51380085	+	9.2066407451714e-07	0.0019882127182863	-48.3229813664596	2358	2739	ENSMUST00000161565.2	+
chr14	51388338	51388338	+	7.21660969670649e-13	2.63547047249461e-09	-62.4345146379045	2359	10992	ENSMUST00000161565.2	+
chr14	51388454	51388454	+	1.84733190575169e-16	9.85198705660534e-13	-65.8931082981716	2360	11108	ENSMUST00000161565.2	+
chr14	51392824	51392824	+	8.37458827480111e-12	2.76897272133741e-08	-73.9035087719298	2361	15478	ENSMUST00000161565.2	+
chr14	51393066	51393066	+	3.51245061901443e-09	9.27090335601707e-06	-56.5656565656566	2362	15720	ENSMUST00000161565.2	+
chr14	51397470	51397470	+	3.05489407354681e-11	9.57516701341597e-08	-62.3511904761905	2363	-13350	ENSMUST00000159674.3	+
chr14	51397847	51397847	+	1.05569610103319e-12	3.80643165333456e-09	-67.3615857826384	2364	-12973	ENSMUST00000159674.3	+
chr14	51397969	51397969	+	3.50012308335867e-18	2.26629896396103e-14	-72.1866856195214	2365	-12851	ENSMUST00000159674.3	+
chr14	51399624	51399624	+	4.33487687313165e-13	1.61599121368144e-09	-80.5921052631579	2366	-11196	ENSMUST00000159674.3	+
chr14	51402291	51402291	+	2.58995103828323e-10	7.49401251550633e-07	-61.4814814814815	2367	-8529	ENSMUST00000159674.3	+
chr14	51406479	51406479	+	2.69715070952319e-14	1.13213019560108e-10	-66.5601023017903	2368	-4341	ENSMUST00000159674.3	+
chr14	51407002	51407002	+	1.96588407967521e-13	7.5645078549575e-10	-70.6625980819529	2369	-3818	ENSMUST00000159674.3	+
chr14	51410376	51410376	+	3.43823522523136e-06	0.00693292847679179	-42.3414940364093	2370	-444	ENSMUST00000159674.3	+
chr14	51420243	51420243	+	1.65972041372356e-06	0.00348508128838337	-52.099817407182	2371	-8520	ENSMUST00000161721.1	+
chr14	51421438	51421438	+	3.21738073526313e-06	0.00651290766460409	-53.9351851851852	2372	-7325	ENSMUST00000161721.1	+
chr14	51422218	51422218	+	5.5951444942773e-07	0.00123612277024024	-63.7592137592138	2373	-6545	ENSMUST00000161721.1	+
chr14	51433512	51433512	+	4.76146068715312e-09	1.24670849697378e-05	-69.2234848484848	2374	4751	ENSMUST00000226341.1	+
chr14	51435044	51435044	+	5.74116338566654e-14	2.32496983183328e-10	-72.488906817265	2375	6283	ENSMUST00000226341.1	+
chr14	51435449	51435449	+	2.58522468020551e-21	2.57678048566715e-17	-66.6822794691647	2376	6688	ENSMUST00000226341.1	+
chr14	51435585	51435585	+	8.36722599019187e-17	4.62613167020479e-13	-62.9768270944741	2377	6824	ENSMUST00000226341.1	+
chr14	51444698	51444698	+	6.97622327060678e-13	2.55015600667073e-09	-57.2412509307521	2378	-7159	ENSMUST00000159611.8	+
chr14	51444825	51444825	+	6.33234170717468e-13	2.32437619623796e-09	-60.9808102345416	2379	-7032	ENSMUST00000159611.8	+
chr14	51460831	51460831	+	1.87843475560875e-06	0.00391400670336412	-47.1362229102167	2380	8976	ENSMUST00000233023.1	+
chr14	51467797	51467797	+	7.94598636897478e-15	3.55003518178337e-11	-75.2777777777778	2381	15942	ENSMUST00000233023.1	+
chr14	51476565	51476565	+	2.00530697385637e-09	5.38922519427243e-06	-72.1491228070175	2382	24710	ENSMUST00000233023.1	+
chr14	51476909	51476909	+	2.12178272515785e-18	1.41583597782801e-14	-68.8099612165748	2383	25054	ENSMUST00000233023.1	+
chr14	51477357	51477357	+	1.49921814494712e-07	0.000350173595060826	-54.9473684210526	2384	25502	ENSMUST00000233023.1	+
chr14	51478121	51478121	+	2.89846125954959e-08	7.16205058267606e-05	-58.8095238095238	2385	26266	ENSMUST00000233023.1	+
chr14	51483074	51483074	+	1.3439176742209e-09	3.66870908688799e-06	-50.7345113902491	2386	31219	ENSMUST00000233023.1	+
chr14	51507486	51507486	+	2.90378936295888e-06	0.00591465282383981	-58.8571428571429	2387	-45304	ENSMUST00000096170.4	+
chr14	51534989	51534989	+	1.35555820355267e-10	4.03549751357483e-07	-58.4615384615385	2388	-17801	ENSMUST00000096170.4	+
chr14	51553098	51553098	+	1.62473768658168e-06	0.00341706448303329	-64.3518518518518	2389	310	ENSMUST00000096170.4	+
chr14	51557903	51557903	+	1.315207437616e-09	3.59424302829766e-06	-63.4285714285714	2390	1456	ENSMUST00000161175.2	-
chr14	51558718	51558718	+	2.66346381492954e-14	1.11923786360711e-10	-79.7101449275362	2391	641	ENSMUST00000161175.2	-
chr14	51559288	51559288	+	2.48794049521292e-06	0.00510281771611877	-54.2284219703575	2392	71	ENSMUST00000161175.2	-
chr14	51565595	51565595	+	1.10114314790745e-10	3.29242145922942e-07	-69.8621553884712	2393	-6238	ENSMUST00000161175.2	-
chr14	51569775	51569775	+	1.46557172298098e-09	3.98132333458519e-06	-69.1851851851852	2394	4289	ENSMUST00000172117.1	-
chr14	51577541	51577541	+	5.80735372643605e-08	0.000140389241286438	-59.8484848484849	2395	-2190	ENSMUST00000226481.1	+
chr14	51594844	51594844	+	1.05857687073641e-06	0.00227365249116042	-51.7948717948718	2396	-2706	ENSMUST00000178962.3	-
chr14	51613094	51613094	+	3.49285669458329e-08	8.56893262654786e-05	-62.5	2397	-1785	ENSMUST00000167617.3	-
chr14	51615902	51615902	+	3.03472152914633e-14	1.26887467945628e-10	-68.1511470985155	2398	-2162	ENSMUST00000227619.1	+
chr14	51621765	51621765	+	1.82246940049911e-15	8.732919523814e-12	-58.9580493714978	2399	3703	ENSMUST00000227619.1	+
chr14	51628418	51628418	+	1.6830143050453e-06	0.00353075390308122	-52.8846153846154	2400	7212	ENSMUST00000226595.1	-
chr14	51631457	51631457	+	4.46696546996575e-11	1.37746487714165e-07	-57.6428766748701	2401	4173	ENSMUST00000226595.1	-
chr14	51631686	51631686	+	7.63178873710377e-13	2.78169571014679e-09	-64.2735042735043	2402	3944	ENSMUST00000226595.1	-
chr14	51634188	51634188	+	1.39252741940249e-17	8.39230179487712e-14	-78.9142407553108	2403	1442	ENSMUST00000226595.1	-
chr14	51667106	51667106	+	2.53716908973999e-06	0.0052009534385835	-53.7777777777778	2404	14960	ENSMUST00000171742.1	-
chr14	51678156	51678156	+	8.8979091069967e-08	0.000212307124736157	-53.021978021978	2405	3910	ENSMUST00000171742.1	-
chr14	51678595	51678595	+	1.09704718877886e-06	0.0023499131134439	-47.8883861236802	2406	3471	ENSMUST00000171742.1	-
chr14	51681350	51681350	+	4.03224607693842e-12	1.37176936554944e-08	-88.1538461538462	2407	716	ENSMUST00000171742.1	-
chr14	51683181	51683181	+	9.96782990577069e-09	2.55135885933493e-05	-60.9756097560976	2408	-1117	ENSMUST00000171742.1	-
chr14	51693161	51693161	+	3.52909902312623e-20	2.97761962276518e-16	-69.4871794871795	2409	2308	ENSMUST00000167231.2	-
chr14	51712776	51712776	+	3.75468792898275e-10	1.07261048684714e-06	-51.5293200857199	2410	4408	ENSMUST00000095916.2	-
chr14	51713289	51713289	+	5.23365558085738e-10	1.4758425927604e-06	-74.1935483870968	2411	3895	ENSMUST00000095916.2	-
chr14	51714597	51714597	+	1.32242709170624e-11	4.28314107134767e-08	-56.7251461988304	2412	2587	ENSMUST00000095916.2	-
chr14	51716027	51716027	+	1.1318667011697e-07	0.000267356390253226	-62.2727272727273	2413	1157	ENSMUST00000095916.2	-
chr14	51720764	51720764	+	1.91452486516518e-20	1.67056667483557e-16	-75.4079254079254	2414	-3582	ENSMUST00000095916.2	-
chr14	51735244	51735244	+	4.33325004070557e-09	1.13854752068803e-05	-52.9166666666667	2415	-5861	ENSMUST00000228873.1	+
chr14	51742458	51742458	+	1.91817978344442e-07	0.000443627552782176	-50	2416	1355	ENSMUST00000228873.1	+
chr14	51746533	51746533	+	3.88297842288889e-10	1.10715945760435e-06	-58.2365747460087	2417	5430	ENSMUST00000228873.1	+
chr14	51746535	51746535	+	1.12731759587632e-08	2.87132267531916e-05	-54.2222222222222	2418	5432	ENSMUST00000228873.1	+
chr14	51763213	51763213	+	1.88447716086387e-08	4.71374239778243e-05	-50.445632798574	2419	9710	ENSMUST00000168308.1	+
chr14	51765569	51765569	+	1.78976922627222e-10	5.26158116782644e-07	-49.5922681969194	2420	8022	ENSMUST00000073860.5	-
chr14	51765571	51765571	+	5.72948710585577e-10	1.61078543460454e-06	-49.2822966507177	2421	8020	ENSMUST00000073860.5	-
chr14	51765662	51765662	+	2.25602118142318e-15	1.06947232791282e-11	-75.7352941176471	2422	7929	ENSMUST00000073860.5	-
chr14	51768997	51768997	+	1.31925619310237e-07	0.00030991811263654	-69.4444444444444	2423	4594	ENSMUST00000073860.5	-
chr14	51769228	51769228	+	6.40225730683902e-07	0.00140659561505212	-46.4769647696477	2424	4363	ENSMUST00000073860.5	-
chr14	51769561	51769561	+	1.17198855138691e-06	0.00250331930452572	-45.6766917293233	2425	4030	ENSMUST00000073860.5	-
chr14	51769780	51769780	+	9.29398681246747e-08	0.00022123193164538	-51.8207282913165	2426	3811	ENSMUST00000073860.5	-
chr14	51773625	51773625	+	6.25926475511334e-08	0.0001507573472619	-51.4389799635701	2427	-36	ENSMUST00000073860.5	-
chr14	51780195	51780195	+	6.0948006024726e-11	1.86152165683356e-07	-69.7142857142857	2428	-6606	ENSMUST00000073860.5	-
chr14	51780226	51780226	+	8.95464006493155e-15	3.9665488822053e-11	-81.0064935064935	2429	-6637	ENSMUST00000073860.5	-
chr14	51780242	51780242	+	5.21818328895812e-10	1.47198370604624e-06	-66.2955465587045	2430	-6653	ENSMUST00000073860.5	-
chr14	51786229	51786229	+	6.78995339383441e-10	1.89653343552624e-06	-72.5287356321839	2431	7525	ENSMUST00000166834.1	-
chr14	51788614	51788614	+	2.94547125404794e-10	8.48359135132737e-07	-64.8421052631579	2432	5140	ENSMUST00000166834.1	-
chr14	51791836	51791836	+	2.07780508332259e-10	6.06455161515497e-07	-53.5324798482693	2433	1918	ENSMUST00000166834.1	-
chr14	51794898	51794898	+	1.42139578803221e-07	0.000332977733072343	-55.2706552706553	2434	-1146	ENSMUST00000166834.1	-
chr14	51796338	51796338	+	1.05873910612817e-07	0.000250633364315988	-57.2619047619048	2435	-2586	ENSMUST00000166834.1	-
chr14	51799289	51799289	+	1.43616574575966e-15	6.97278644763299e-12	-64.2907058001398	2436	-757	ENSMUST00000053821.4	+
chr14	51803462	51803462	+	1.28182290046243e-07	0.000301453476589017	-51.6496465043205	2437	3418	ENSMUST00000053821.4	+
chr14	51805975	51805975	+	7.48560225915151e-07	0.00163388411569278	-43.2748538011696	2438	5931	ENSMUST00000053821.4	+
chr14	51806328	51806328	+	1.19866126776133e-10	3.57689969272593e-07	-55.8851674641148	2439	6284	ENSMUST00000053821.4	+
chr14	51809834	51809834	+	1.11130873442748e-06	0.00237877020860395	-48.936170212766	2440	9790	ENSMUST00000053821.4	+
chr14	51811675	51811675	+	5.03106641618671e-07	0.00111756798123663	-39.671052631579	2441	11631	ENSMUST00000053821.4	+
chr14	51811942	51811942	+	3.78379646911699e-13	1.41757259398898e-09	-69.7447447447448	2442	11898	ENSMUST00000053821.4	+
chr14	51812169	51812169	+	7.07599445602962e-12	2.3525175707794e-08	-72.4264705882353	2443	12125	ENSMUST00000053821.4	+
chr14	51818957	51818957	+	1.19422159853704e-08	3.03352141401166e-05	-66	2444	-6763	ENSMUST00000167221.1	+
chr14	51819195	51819195	+	6.75819822298755e-12	2.25332808200483e-08	-57.951146560319	2445	-6525	ENSMUST00000167221.1	+
chr14	51820931	51820931	+	1.07678109763997e-06	0.00230880106504638	-46.374829001368	2446	-4789	ENSMUST00000167221.1	+
chr14	51829276	51829276	+	1.43306083264676e-09	3.90145002965018e-06	-62.1816168327796	2447	3558	ENSMUST00000167221.1	+
chr14	51829992	51829992	+	1.8116138520616e-07	0.000420596184580178	-55.9928443649374	2448	4274	ENSMUST00000167221.1	+
chr14	51839143	51839143	+	1.44920137648388e-07	0.000339069575536015	-52.753036437247	2449	146	ENSMUST00000164700.1	+
chr14	51840163	51840163	+	1.05685105687312e-11	3.4496877756309e-08	-70.6876456876457	2450	1166	ENSMUST00000164700.1	+
chr14	51843464	51843464	+	2.97572876410055e-06	0.00604972959190132	-48.489666136725	2451	4467	ENSMUST00000164700.1	+
chr14	51849838	51849838	+	1.26748737663066e-13	4.95951634046151e-10	-71.1872146118721	2452	-3861	ENSMUST00000169070.1	+
chr14	51852243	51852243	+	1.34431117721338e-07	0.000315557893415513	-42.2514619883041	2453	-1456	ENSMUST00000169070.1	+
chr14	51854290	51854290	+	8.99974311336087e-19	6.28964932855762e-15	-71.9393282773564	2454	524	ENSMUST00000074477.6	+
chr14	51855369	51855369	+	3.18343321447498e-11	9.95733332674234e-08	-62.9473684210526	2455	1603	ENSMUST00000074477.6	+
chr14	51856879	51856879	+	1.15232159726322e-10	3.44202843848172e-07	-54.4312169312169	2456	3113	ENSMUST00000074477.6	+
chr14	51857190	51857190	+	1.64077957706902e-20	1.45018779302084e-16	-72.0137207425343	2457	3424	ENSMUST00000074477.6	+
chr14	51857321	51857321	+	4.73864115358713e-21	4.56019142711253e-17	-71.7329545454545	2458	3555	ENSMUST00000074477.6	+
chr14	51860142	51860142	+	5.88404708704732e-10	1.65238763487507e-06	-62.4931656642974	2459	6376	ENSMUST00000074477.6	+
