chr	start	end	strand	pvalue	qvalue	meth.diff	target.row	dist.to.feature	feature.name	feature.strand
chr14	68995001	68996000	*	3.612433130947e-16	1.1875538132273e-12	-29.7636387711864	215	-33238	ENSMUST00000014957.9	+
chr14	68996001	68997000	*	2.49359907405023e-11	3.15569769261854e-08	-28.9751344086022	216	-32238	ENSMUST00000014957.9	+
chr14	68997001	68998000	*	1.13134173565087e-21	8.55212696081884e-18	-30.9090909090909	217	-31238	ENSMUST00000014957.9	+
chr14	69011001	69012000	*	2.11327923500151e-20	1.37663589467667e-16	-26.4510137749574	218	-17238	ENSMUST00000014957.9	+
chr14	69022001	69023000	*	2.17479489488409e-45	1.80838676905154e-40	-34.8783133967641	219	-6238	ENSMUST00000014957.9	+
chr14	69043001	69044000	*	2.20965087719805e-14	5.25846700707596e-11	-25.6952499123351	220	-13350	ENSMUST00000224911.1	-
chr14	69060001	69061000	*	1.01197562180714e-14	2.52740916964342e-11	-27.9877092050209	221	-30350	ENSMUST00000224911.1	-
chr14	69062001	69063000	*	2.7789978450631e-20	1.76159181750026e-16	-25.978705978706	222	-32350	ENSMUST00000224911.1	-
chr14	69120001	69121000	*	3.44295522978991e-23	3.22311918730766e-19	-39.1905104981474	223	-37671	ENSMUST00000184266.1	+
chr14	69181001	69182000	*	6.00584269944988e-26	8.66302993295623e-22	-26.2108371431808	224	-8638	ENSMUST00000022646.8	+
chr14	69695001	69696000	*	1.86465145767789e-17	7.75248055090056e-14	-30.3308094036224	225	2755	ENSMUST00000184438.1	+
chr14	69711001	69712000	*	1.18980568491429e-26	1.82814294039596e-22	-45.1947637292465	226	-3418	ENSMUST00000118374.7	-
chr14	69759001	69760000	*	4.66822311055811e-21	3.31604538050231e-17	-45.5186880244088	227	3539	ENSMUST00000223676.1	-
chr14	69823001	69824000	*	1.43783536766021e-27	2.57278804020853e-23	26.0748322023214	228	-16420	ENSMUST00000022678.4	+
chr14	69834001	69835000	*	2.4055678252416e-13	4.64545719554665e-10	-32.5505780346821	229	-5420	ENSMUST00000022678.4	+
chr14	69956001	69957000	*	4.54683582332372e-39	2.38049594633184e-34	-28.0165527109973	230	100368	ENSMUST00000224990.1	-
chr14	70015001	70016000	*	1.05963521520018e-25	1.4685141939107e-21	-27.6660736856889	231	41368	ENSMUST00000224990.1	-
chr14	70042001	70043000	*	6.63687794227569e-53	7.81815942262442e-48	-36.7886178861789	232	14368	ENSMUST00000224990.1	-
chr14	70043001	70044000	*	3.12139485033655e-16	1.04311040995289e-12	-36.2918149466192	233	13368	ENSMUST00000224990.1	-
chr14	70103001	70104000	*	2.19738199056884e-18	1.03539542924186e-14	-26.7939856792017	234	2838	ENSMUST00000228049.1	+
chr14	70132001	70133000	*	2.74369687666955e-19	1.50912405935769e-15	-27.7010118594277	235	8097	ENSMUST00000227589.1	-
chr14	70256001	70257000	*	5.40836675909565e-27	9.10141224886445e-23	-45.5895249327164	236	-18433	ENSMUST00000227159.1	-
chr14	70272001	70273000	*	8.66920409825024e-07	0.000246522976019478	-25.2595864166837	237	16278	ENSMUST00000228911.1	-
chr14	70273001	70274000	*	6.68082865547295e-10	5.67543231814669e-07	-28.5425101214575	238	15278	ENSMUST00000228911.1	-
chr14	70277001	70278000	*	2.29304258225079e-14	5.42041917745339e-11	-29.493769470405	239	11278	ENSMUST00000228911.1	-
chr14	70319001	70320000	*	2.24469820032171e-20	1.45553751079034e-16	-31.2615636160234	240	3815	ENSMUST00000151011.7	-
chr14	70358001	70359000	*	7.01078911107102e-18	3.11646117547846e-14	-26.7469879518072	241	-1187	ENSMUST00000078149.4	+
chr14	70379001	70380000	*	4.05724210641739e-18	1.85607013137436e-14	-26.8905862226827	242	18816	ENSMUST00000078149.4	+
chr14	70398001	70399000	*	1.45126292339468e-15	4.30080407451684e-12	-26.2718048918289	243	23281	ENSMUST00000158092.1	-
chr14	70500001	70501000	*	1.21916117249795e-18	6.08971018717241e-15	-26.0061919504644	244	-3948	ENSMUST00000226601.1	-
chr14	70581001	70582000	*	1.26443347186705e-13	2.58292518445861e-10	-28.9479965390697	245	2911	ENSMUST00000228768.1	+
chr14	70630001	70631000	*	1.48209917258317e-14	3.61219517894495e-11	-27.3335269066976	246	0	ENSMUST00000228009.1	-
chr14	70820001	70821000	*	2.05105533283748e-56	3.22149012758029e-51	-34.3922314936808	247	-31933	ENSMUST00000190896.1	+
chr14	70841001	70842000	*	5.25766822875503e-15	1.3970227636218e-11	-26.937689255017	248	-10933	ENSMUST00000190896.1	+
chr14	70973001	70974000	*	7.92801159456648e-30	1.75108101721063e-25	-35.9819613821138	249	31117	ENSMUST00000227633.1	+
chr14	71002001	71003000	*	5.22516806943081e-40	3.07759140156866e-35	-45.8697251815593	250	60117	ENSMUST00000227633.1	+
chr14	71019001	71020000	*	5.85763361558881e-10	5.08125696924148e-07	-25.1781895937277	251	-67270	ENSMUST00000227525.1	+
chr14	71039001	71040000	*	2.55009930229137e-19	1.40811804668175e-15	-31.8992555045145	252	-47270	ENSMUST00000227525.1	+
chr14	71055001	71056000	*	6.24101731046511e-10	5.35978653945053e-07	-27.9256505576208	253	-31270	ENSMUST00000227525.1	+
chr14	71063001	71064000	*	1.79161822448482e-18	8.56718503184983e-15	-29.0051287351273	254	-23270	ENSMUST00000227525.1	+
chr14	71114001	71115000	*	3.60050854138061e-17	1.41378471543718e-13	-25.0036528345997	255	26733	ENSMUST00000227525.1	+
chr14	71146001	71147000	*	8.36661594125556e-18	3.69591345276674e-14	-34.1946308724832	256	58733	ENSMUST00000227525.1	+
chr14	71163001	71164000	*	2.21488893964055e-16	7.59935400208651e-13	-27.3047514107316	257	75733	ENSMUST00000227525.1	+
chr14	71197001	71198000	*	1.75312312940155e-18	8.45798161092163e-15	-26.9774718397997	258	-53273	ENSMUST00000228402.1	+
chr14	71265001	71266000	*	3.63762627507678e-27	6.42761756035689e-23	-28.7112169231273	259	13719	ENSMUST00000226131.1	+
chr14	71272001	71273000	*	4.29000081164226e-13	7.86547461391097e-10	-27.9656160458453	260	20719	ENSMUST00000226131.1	+
chr14	71278001	71279000	*	4.67935942737635e-17	1.80728755135153e-13	-25.9303903077745	261	26719	ENSMUST00000226131.1	+
chr14	71280001	71281000	*	2.27684033922046e-18	1.06927156807712e-14	-36.3960749330954	262	28719	ENSMUST00000226131.1	+
chr14	71333001	71334000	*	2.6382469303193e-61	5.32769480991756e-56	-51.8800481809602	263	37531	ENSMUST00000191993.1	-
chr14	71357001	71358000	*	7.76545545587072e-12	1.12240609262821e-08	-27.4675667981618	264	13531	ENSMUST00000191993.1	-
chr14	71433001	71434000	*	1.27681077362108e-12	2.16580799579518e-09	-27.3232323232323	265	11991	ENSMUST00000226329.1	+
chr14	71440001	71441000	*	6.51891433550868e-13	1.15621577396523e-09	-26.3398692810457	266	18991	ENSMUST00000226329.1	+
chr14	71484001	71485000	*	2.37902806727518e-25	3.11385042830644e-21	-40.0248015873016	267	62991	ENSMUST00000226329.1	+
chr14	71529001	71530000	*	1.5001705826368e-70	4.24123735703271e-65	-52.6668911972205	268	107991	ENSMUST00000226329.1	+
chr14	71534001	71535000	*	1.3822366531236e-16	4.9062867658319e-13	-27.5530721741151	269	112991	ENSMUST00000226329.1	+
chr14	71551001	71552000	*	8.07543806564062e-26	1.13022954086424e-21	-41.96908925611	270	129991	ENSMUST00000226329.1	+
chr14	71610001	71611000	*	5.17193167467421e-18	2.32833286403489e-14	-41.0734275882085	271	188991	ENSMUST00000226329.1	+
chr14	71628001	71629000	*	8.13977323511292e-25	1.00034570461433e-20	-39.5265548567435	272	191552	ENSMUST00000183221.1	-
chr14	71660001	71661000	*	1.03389466838356e-17	4.49691700349881e-14	-32.2954399268763	273	159552	ENSMUST00000183221.1	-
chr14	71668001	71669000	*	9.07789491230223e-11	9.97076639836401e-08	-26.3477048086835	274	151552	ENSMUST00000183221.1	-
chr14	71752001	71753000	*	1.84166852837732e-12	3.037753865221e-09	-30.0480769230769	275	67552	ENSMUST00000183221.1	-
chr14	71797001	71798000	*	1.2031265775348e-18	6.03092808355645e-15	-33.3398033126294	276	22552	ENSMUST00000183221.1	-
chr14	71852001	71853000	*	1.47688248369778e-36	5.79916380686652e-32	-46.5008191466629	277	-3702	ENSMUST00000228500.1	+
chr14	71884001	71885000	*	3.9997243377104e-14	9.07536187660696e-11	-26.5520413355776	278	27294	ENSMUST00000227287.1	+
chr14	71907001	71908000	*	1.30921613244277e-09	1.03563980204384e-06	-26.2230514096186	279	-5091	ENSMUST00000228197.1	+
chr14	71919001	71920000	*	1.22099856038451e-13	2.50142795214652e-10	-26.9873559092178	280	5912	ENSMUST00000228197.1	+
chr14	71920001	71921000	*	7.0406350657483e-26	9.9525363327684e-22	-36.2431071685447	281	6912	ENSMUST00000228197.1	+
chr14	71970001	71971000	*	4.6376147075532e-38	2.11472991190657e-33	-34.9983557057012	282	56912	ENSMUST00000228197.1	+
chr14	72025001	72026000	*	2.44765018586742e-12	3.9051486028901e-09	-26.8808777429467	283	-105088	ENSMUST00000082551.1	+
chr14	72033001	72034000	*	1.26803088345168e-17	5.38279121564333e-14	-38.0294659300184	284	-97088	ENSMUST00000082551.1	+
chr14	72148001	72149000	*	6.45870632416494e-17	2.41532554893203e-13	-28.8686804275199	285	16915	ENSMUST00000082551.1	+
chr14	72167001	72168000	*	8.47380703121718e-09	5.25600999078771e-06	-25.6699889258029	286	27697	ENSMUST00000228357.1	-
chr14	72189001	72190000	*	2.27427650692531e-19	1.26073851959196e-15	-35.3647084817853	287	5697	ENSMUST00000228357.1	-
chr14	72212001	72213000	*	1.8182364241236e-16	6.28418530731745e-13	-32.6501349527665	288	-16306	ENSMUST00000228357.1	-
chr14	72251001	72252000	*	4.90480480873193e-19	2.59676354089206e-15	-25.4116232748359	289	-55306	ENSMUST00000228357.1	-
chr14	72283001	72284000	*	8.67232824301353e-14	1.84070170903876e-10	-30.7169117647059	290	-87306	ENSMUST00000228357.1	-
chr14	72287001	72288000	*	1.56769277349252e-20	1.03554534426321e-16	-39.6761495795312	291	-91306	ENSMUST00000228357.1	-
chr14	72325001	72326000	*	7.88087579098031e-19	4.05101383411176e-15	-30.4347826086957	292	-129306	ENSMUST00000228357.1	-
chr14	72363001	72364000	*	1.43706434162689e-19	8.15828369841792e-16	-26.0899390243902	293	127839	ENSMUST00000208955.1	-
chr14	72372001	72373000	*	8.89205532877318e-25	1.0652268052017e-20	-34.0411052130121	294	118839	ENSMUST00000208955.1	-
chr14	72394001	72395000	*	7.09328655551216e-12	1.04014146167238e-08	-28.6843899113838	295	96839	ENSMUST00000208955.1	-
chr14	72396001	72397000	*	4.14677365272384e-25	5.32892469049586e-21	-31.2232368570397	296	94839	ENSMUST00000208955.1	-
chr14	72402001	72403000	*	8.7282201261898e-15	2.20322880563778e-11	-26.7241134751773	297	88839	ENSMUST00000208955.1	-
chr14	72432001	72433000	*	1.24908088460086e-12	2.12221399051616e-09	-28.5203907111094	298	58839	ENSMUST00000208955.1	-
chr14	72482001	72483000	*	6.29269458706134e-15	1.63816922072538e-11	-26.3743151638964	299	8839	ENSMUST00000208955.1	-
chr14	72486001	72487000	*	1.64838128999735e-39	9.32050846308741e-35	-34.2417902412764	300	4839	ENSMUST00000208955.1	-
chr14	72515001	72516000	*	3.76283715306085e-27	6.48669545248159e-23	-28.9546701583739	301	16650	ENSMUST00000208959.1	-
chr14	72572001	72573000	*	4.50611071429341e-13	8.24032425693825e-10	-25.9089205397301	302	-7284	ENSMUST00000159144.1	-
chr14	72581001	72582000	*	1.88724310384261e-17	7.82339765435352e-14	-25.9325386406204	303	-7752	ENSMUST00000160445.1	+
chr14	72594001	72595000	*	7.11057481952025e-24	7.39073685420847e-20	-36.4336886248471	304	4251	ENSMUST00000160445.1	+
chr14	72718001	72719000	*	3.21344119705266e-23	3.02831491460846e-19	-40.802824666565	305	-7999	ENSMUST00000089017.11	-
chr14	72733001	72734000	*	3.70521139671782e-06	0.000767193696280724	-25.3756754756089	306	4314	ENSMUST00000226943.1	-
chr14	72750001	72751000	*	9.34029504589558e-21	6.3173690217663e-17	-32.6879910213244	307	-11689	ENSMUST00000226943.1	-
chr14	72765001	72766000	*	1.70497970383465e-11	2.24825912902161e-08	-25.5005291005291	308	-23353	ENSMUST00000227565.1	+
chr14	72789001	72790000	*	4.19486478907085e-25	5.34216042340166e-21	-33.9451124224184	309	0	ENSMUST00000227565.1	+
chr14	72804001	72805000	*	9.89036594399947e-73	3.49521831066414e-67	-71.4770173646578	310	14650	ENSMUST00000227565.1	+
chr14	72814001	72815000	*	1.0497209705898e-15	3.21880661609744e-12	-28.6456786456787	311	24650	ENSMUST00000227565.1	+
chr14	72984001	72985000	*	1.16492956062963e-11	1.61127885348683e-08	-27.5041794371691	312	-4098	ENSMUST00000226196.1	-
chr14	73024001	73025000	*	2.53361367490094e-28	5.19054835276959e-24	-42.6206531215857	313	1160	ENSMUST00000228154.1	-
chr14	73058001	73059000	*	9.63993282643757e-16	2.96881584674923e-12	-25.6417578930668	314	-8888	ENSMUST00000228821.1	-
chr14	73116001	73117000	*	2.08148991372644e-34	6.39644126689228e-30	-40.3792546948357	315	-6037	ENSMUST00000163339.7	+
chr14	73157001	73158000	*	1.40612677974781e-20	9.33182988995171e-17	-31.1717269315099	316	-3940	ENSMUST00000164298.7	+
chr14	73165001	73166000	*	1.55675799644264e-18	7.69283781282265e-15	-29.6959671866112	317	3063	ENSMUST00000163797.1	+
chr14	73358001	73359000	*	1.86522880725288e-15	5.42522534984083e-12	-29.7036141131182	318	9506	ENSMUST00000226722.1	-
chr14	73359001	73360000	*	7.57792401947748e-22	5.91825411862274e-18	-27.238038425145	319	8506	ENSMUST00000226722.1	-
chr14	73379001	73380000	*	7.97054781190994e-14	1.7097188270456e-10	-28.0055270868919	320	-3057	ENSMUST00000227454.1	-
chr14	73564001	73565000	*	3.29284846240204e-16	1.09522853964891e-12	-26.916817828453	321	-3654	ENSMUST00000161829.1	+
chr14	73574001	73575000	*	3.18489443374241e-44	2.3695363655967e-39	-36.4052035033488	322	5349	ENSMUST00000161829.1	+
chr14	73577001	73578000	*	3.87330769135857e-32	1.0863000019242e-27	-45.1585379279974	323	8349	ENSMUST00000161829.1	+
chr14	73593001	73594000	*	2.86276387465735e-16	9.6351432345427e-13	-28.0207684319834	324	-1406	ENSMUST00000159165.1	+
chr14	73702001	73703000	*	1.27246524805959e-13	2.59184124818137e-10	-31.5663425793537	325	-25568	ENSMUST00000226696.1	+
chr14	73795001	73796000	*	1.96076858975553e-14	4.71379783395715e-11	-26.4776073144274	326	1291	ENSMUST00000100510.5	-
chr14	74101001	74102000	*	1.49030185835682e-10	1.54108880585661e-07	-27.87224471435	327	126777	ENSMUST00000227138.1	+
chr14	74180001	74181000	*	5.1337283878912e-18	2.31851808267244e-14	-31.8322470208704	328	-116545	ENSMUST00000228329.1	+
chr14	74303001	74304000	*	5.99698155802044e-19	3.11663358728715e-15	-33.8672942605527	329	5458	ENSMUST00000228329.1	+
chr14	74356001	74357000	*	7.47616617142875e-15	1.91800300979848e-11	-31.3230834226051	330	476	ENSMUST00000226927.1	+
chr14	74938001	74939000	*	1.34633008893878e-22	1.18947003723151e-18	-34.0681203820508	331	8867	ENSMUST00000088970.6	-
chr14	74968001	74969000	*	1.50535966227731e-13	3.02696142790502e-10	-28.484407232132	332	-6086	ENSMUST00000228599.1	+
chr14	75207001	75208000	*	1.48953458968293e-07	5.89932323836075e-05	-25.8861439312567	333	-7731	ENSMUST00000161819.1	-
chr14	75215001	75216000	*	5.8050655583769e-30	1.37906679585969e-25	-36.3630664776399	334	-15731	ENSMUST00000161819.1	-
chr14	75571001	75572000	*	2.55473883977082e-12	4.04858809443248e-09	-30.785192563081	335	19950	ENSMUST00000165569.2	-
chr14	75801001	75802000	*	1.33621971198083e-20	8.90971783986759e-17	-31.3682571560741	336	-13965	ENSMUST00000022580.7	-
chr14	75878001	75879000	*	1.79390444349111e-21	1.32074815995475e-17	27.8716216216216	337	30098	ENSMUST00000083213.1	+
chr14	75905001	75906000	*	8.76346665690696e-17	3.21763773500349e-13	-29.5453124022766	338	-49009	ENSMUST00000050120.3	+
chr14	75930001	75931000	*	5.03765408473651e-31	1.29475498218699e-26	-25.0033422224724	339	-24009	ENSMUST00000050120.3	+
chr14	76250001	76251000	*	2.70354979243576e-16	9.12099645648223e-13	-27.0631497065271	340	-457	ENSMUST00000227933.1	+
chr14	76308001	76309000	*	1.95984938350262e-17	8.03018478309544e-14	25.9795354605931	341	56546	ENSMUST00000227933.1	+
chr14	76376001	76377000	*	4.41567961816836e-28	8.50913392753157e-24	-27.6519790888723	342	-37961	ENSMUST00000110888.7	+
chr14	76399001	76400000	*	5.78742932877531e-12	8.62977158554168e-09	-29.4992256066082	343	-14961	ENSMUST00000110888.7	+
chr14	76524001	76525000	*	1.38440873762312e-09	1.08963222011401e-06	-27.3782685376888	344	-1592	ENSMUST00000228107.1	+
chr14	76527001	76528000	*	2.9958417448276e-22	2.49110414332072e-18	-26.4153159501997	345	387	ENSMUST00000227784.1	+
chr14	76754001	76755000	*	1.70708679304301e-18	8.26408334271782e-15	-28.7990795340141	346	-5131	ENSMUST00000228541.1	+
chr14	76836001	76837000	*	2.42008065128753e-17	9.74640963186914e-14	-26.4540816326531	347	3182	ENSMUST00000227572.1	+
chr14	76894001	76895000	*	2.14637251238352e-09	1.6019430057863e-06	-25.9217688983669	348	32432	ENSMUST00000227341.1	+
chr14	76999001	77000000	*	1.70663028846891e-10	1.72936704519097e-07	-27.5045320103043	349	22754	ENSMUST00000227717.1	+
chr14	77032001	77033000	*	4.24623203308871e-24	4.56263408150298e-20	-32.5172935581496	350	3082	ENSMUST00000142300.1	-
chr14	77069001	77070000	*	1.54903844856529e-12	2.57914907215044e-09	-31.2169312169312	351	-32098	ENSMUST00000139809.1	-
chr14	77112001	77113000	*	5.37510333212541e-16	1.72177910407742e-12	-26.3752255660981	352	1028	ENSMUST00000137110.1	+
chr14	77122001	77123000	*	1.4074206507534e-58	2.48688595405546e-53	-56.8107369104987	353	11028	ENSMUST00000137110.1	+
chr14	77143001	77144000	*	5.91591597789641e-23	5.43029238109408e-19	-34.0559342280936	354	-12763	ENSMUST00000022589.8	+
chr14	77145001	77146000	*	8.10477182858139e-50	7.63785608726959e-45	-44.5608774682679	355	-10763	ENSMUST00000022589.8	+
chr14	77164001	77165000	*	9.92685217705226e-27	1.54202743247386e-22	-28.3193441342963	356	7223	ENSMUST00000226576.1	+
chr14	77606001	77607000	*	1.30508720179967e-22	1.16028410798999e-18	-27.4360012848624	357	26861	ENSMUST00000227098.1	-
chr14	77703001	77704000	*	7.65603238481926e-75	3.60748425689858e-69	-51.5912897822446	358	-69142	ENSMUST00000227098.1	-
chr14	77711001	77712000	*	2.3901142980256e-10	2.32367936203729e-07	-28.192690688841	359	-68974	ENSMUST00000227970.1	+
chr14	77788001	77789000	*	1.60078544061212e-23	1.54989475039475e-19	-38.5918003565062	360	7029	ENSMUST00000227970.1	+
chr14	78027001	78028000	*	5.16519960089802e-39	2.55238458058252e-34	-59.3981775799958	361	7275	ENSMUST00000226503.1	+
chr14	78752001	78753000	*	5.02019860870533e-11	5.93350970101502e-08	-25.6759921055272	362	-9103	ENSMUST00000226762.1	+
chr14	78765001	78766000	*	6.58843787566481e-26	9.40739106476898e-22	-37.1543155017513	363	2900	ENSMUST00000226762.1	+
chr14	78887001	78888000	*	4.38304275906763e-39	2.38049594633184e-34	-37.0247620388403	364	37749	ENSMUST00000227255.1	+
chr14	79151001	79152000	*	1.98050403556133e-11	2.57553896699562e-08	-28.1258667981632	365	0	ENSMUST00000226853.1	-
chr14	79152001	79153000	*	5.76700438103638e-45	4.52897281262502e-40	-30.9524825392114	366	-613	ENSMUST00000226853.1	-
chr14	79291001	79292000	*	3.58662871576261e-11	4.40356471382003e-08	27.257714037375	367	9646	ENSMUST00000022595.7	-
chr14	79295001	79296000	*	2.32089047630463e-25	3.06614582642719e-21	-38.2035306334372	368	5646	ENSMUST00000022595.7	-
chr14	79304001	79305000	*	1.43116191626932e-14	3.50011948231508e-11	-32.2732012513034	369	-2357	ENSMUST00000022595.7	-
chr14	86635001	86636000	*	3.53090638156412e-11	4.34776690277047e-08	-28.208447968927	370	71186	ENSMUST00000226731.1	-
chr15	37234001	37235000	*	1.35950900110932e-41	9.15134082157316e-37	25.7137121635767	371	-693	ENSMUST00000160264.2	-
chr15	74180001	74181000	*	2.84839882441923e-10	2.70776996538788e-07	-25.1373113635152	372	-85669	ENSMUST00000120421.1	-
chr15	76949001	76950000	*	7.4530410904364e-16	2.31549611333501e-12	30.6938311253847	373	254	ENSMUST00000229229.1	+
chr15	79042001	79043000	*	8.71966162565344e-35	2.73910736518478e-30	25.5414607892239	374	118	ENSMUST00000058004.3	+
chr15	80010001	80011000	*	3.72635556002387e-14	8.5097260698485e-11	27.391080911323	375	-1331	ENSMUST00000230187.1	+
chr15	84994001	84995000	*	3.34867621737734e-14	7.69697328815674e-11	26.8623787565591	376	-5451	ENSMUST00000170863.1	-
chr15	87646001	87647000	*	2.06151860718109e-11	2.66861890366515e-08	30.0893655049151	377	20773	ENSMUST00000068088.7	+
chr15	102362001	102363000	*	7.1450642699539e-09	4.5578320814801e-06	26.901455026455	378	3514	ENSMUST00000078508.6	-
chr16	4790001	4791000	*	3.71960313089141e-32	1.0730561845911e-27	51.6393618851049	379	0	ENSMUST00000118703.7	-
chr16	8364001	8365000	*	5.4830687748793e-27	9.11856934151926e-23	32.2331714913433	380	27010	ENSMUST00000158968.1	+
chr17	25256001	25257000	*	1.10746365275087e-23	1.11821002938096e-19	33.8674067999748	381	0	ENSMUST00000182056.7	-
chr17	48022001	48023000	*	1.89863672989658e-10	1.90211513775004e-07	-25.2834346234496	382	15294	ENSMUST00000178823.1	-
chr17	69440001	69441000	*	8.86928201021037e-14	1.87968280047517e-10	28.7025778210117	383	169	ENSMUST00000233983.1	+
chr18	49968001	49969000	*	5.60992498557589e-12	8.37392395008768e-09	29.3048886948931	384	-10427	ENSMUST00000148989.2	+
chr19	46356001	46357000	*	5.31822996639967e-22	4.27146037966566e-18	25.4914933622534	385	0	ENSMUST00000142994.7	+
chr19	56588001	56589000	*	3.58307201812511e-09	2.50865624929139e-06	26.6273985912072	386	39742	ENSMUST00000071423.5	+
chrX	7693001	7694000	*	7.77584253183448e-10	6.51559845939232e-07	31.9589237780136	387	-3131	ENSMUST00000049896.12	+
chrX	7877001	7878000	*	8.30080872395273e-10	6.88571056127154e-07	26.5147124006956	388	-262	ENSMUST00000126715.1	+
chrX	36562001	36563000	*	7.41864484695756e-08	3.29484610552781e-05	26.9642857142857	389	-35206	ENSMUST00000073339.6	+
chrX	49965001	49966000	*	1.83781628676796e-08	1.0183887069472e-05	26.6927083333333	390	20368	ENSMUST00000118188.1	+
chrX	51076001	51077000	*	1.05417857960475e-07	4.43239458475723e-05	28.6541889483066	391	32040	ENSMUST00000119776.1	+
chrX	52087001	52088000	*	4.45288243396956e-13	8.15353361445427e-10	38.2907258816943	392	77253	ENSMUST00000033450.2	-
chrX	56665001	56666000	*	3.81029022372408e-07	0.000126614227112514	29.1297550807712	393	6758	ENSMUST00000202670.1	+
chrX	68585001	68586000	*	2.08732408670662e-10	2.06915153040633e-07	30.0111856823266	394	21876	ENSMUST00000158072.1	+
chrX	102156001	102157000	*	2.24286792152517e-14	5.31960489734037e-11	-26.4223142848107	395	92	ENSMUST00000056904.2	-
chrX	106186001	106187000	*	5.99592497045559e-90	8.47574978105617e-84	58.0124931248527	396	-100	ENSMUST00000081593.12	+
chrX	107816001	107817000	*	4.47506879672275e-11	5.35185301237181e-08	26.7258606594604	397	0	ENSMUST00000167154.1	+
chrX	135995001	135996000	*	1.02732376272758e-06	0.000280424503600763	27.6203833567087	398	1179	ENSMUST00000058119.8	+
chrX	142967001	142968000	*	1.69516955828061e-08	9.52411093565529e-06	-25.7378984651712	399	-274	ENSMUST00000041317.2	-
chrX	163865001	163866000	*	5.58847553702501e-08	2.60203733904916e-05	25.1161570743405	400	-43017	ENSMUST00000069041.14	+
chrX	167817001	167818000	*	6.81354325111062e-08	3.07421728154875e-05	-28.9889279890138	401	37078	ENSMUST00000112146.7	-
